"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2022 (provisional)","2022","Alabama","01",7847,101310,7745.5
,"2022 (provisional)","2022","Alaska","02",562,8586,6545.5
,"2022 (provisional)","2022","Arizona","04",9899,160104,6182.9
,"2022 (provisional)","2022","Arkansas","05",4937,61840,7983.5
,"2022 (provisional)","2022","California","06",38782,675577,5740.6
,"2022 (provisional)","2022","Colorado","08",5739,89693,6398.5
,"2022 (provisional)","2022","Connecticut","09",4309,73749,5842.8
,"2022 (provisional)","2022","Delaware","10",1526,21852,6983.3
,"2022 (provisional)","2022","District of Columbia","11",536,9735,5505.9
,"2022 (provisional)","2022","Florida","12",32443,582301,5571.5
,"2022 (provisional)","2022","Georgia","13",12653,170469,7422.5
,"2022 (provisional)","2022","Hawaii","15",1518,30688,4946.6
,"2022 (provisional)","2022","Idaho","16",2402,34000,7064.7
,"2022 (provisional)","2022","Illinois","17",15524,238213,6516.9
,"2022 (provisional)","2022","Indiana","18",9413,124250,7575.9
,"2022 (provisional)","2022","Iowa","19",4573,65401,6992.2
,"2022 (provisional)","2022","Kansas","20",3950,54521,7244.9
,"2022 (provisional)","2022","Kentucky","21",7292,85549,8523.8
,"2022 (provisional)","2022","Louisiana","22",6119,84096,7276.2
,"2022 (provisional)","2022","Maine","23",2216,31828,6962.4
,"2022 (provisional)","2022","Maryland","24",6945,111676,6218.9
,"2022 (provisional)","2022","Massachusetts","25",8105,133902,6052.9
,"2022 (provisional)","2022","Michigan","26",14186,199644,7105.6
,"2022 (provisional)","2022","Minnesota","27",6743,107156,6292.7
,"2022 (provisional)","2022","Mississippi","28",4652,55986,8309.2
,"2022 (provisional)","2022","Missouri","29",9171,124140,7387.6
,"2022 (provisional)","2022","Montana","30",1597,23124,6906.2
,"2022 (provisional)","2022","Nebraska","31",2386,36035,6621.3
,"2022 (provisional)","2022","Nevada","32",4158,56752,7326.6
,"2022 (provisional)","2022","New Hampshire","33",1904,27370,6956.5
,"2022 (provisional)","2022","New Jersey","34",10373,180598,5743.7
,"2022 (provisional)","2022","New Mexico","35",2768,44215,6260.3
,"2022 (provisional)","2022","New York","36",22129,404292,5473.5
,"2022 (provisional)","2022","North Carolina","37",14409,196300,7340.3
,"2022 (provisional)","2022","North Dakota","38",820,13959,5874.3
,"2022 (provisional)","2022","Ohio","39",17752,236751,7498.2
,"2022 (provisional)","2022","Oklahoma","40",5953,74227,8020.0
,"2022 (provisional)","2022","Oregon","41",5753,83571,6884.0
,"2022 (provisional)","2022","Pennsylvania","42",19091,281502,6781.8
,"2022 (provisional)","2022","Rhode Island","44",1359,21765,6244.0
,"2022 (provisional)","2022","South Carolina","45",7786,103649,7511.9
,"2022 (provisional)","2022","South Dakota","46",1070,16023,6677.9
,"2022 (provisional)","2022","Tennessee","47",10593,131679,8044.6
,"2022 (provisional)","2022","Texas","48",29552,418979,7053.3
,"2022 (provisional)","2022","Utah","49",2985,42635,7001.3
,"2022 (provisional)","2022","Vermont","50",892,14032,6356.9
,"2022 (provisional)","2022","Virginia","51",10812,157516,6864.1
,"2022 (provisional)","2022","Washington","53",8893,130997,6788.7
,"2022 (provisional)","2022","West Virginia","54",3578,42181,8482.5
,"2022 (provisional)","2022","Wisconsin","55",7835,116154,6745.4
,"2022 (provisional)","2022","Wyoming","56",778,10734,7248.0
"Total","2022 (provisional)","2022",,,417268,6301306,6621.9
,"2023 (provisional and partial)","2023","Alabama","01",5553,101310,5481.2
,"2023 (provisional and partial)","2023","Alaska","02",376,8586,4379.2
,"2023 (provisional and partial)","2023","Arizona","04",7318,160104,4570.8
,"2023 (provisional and partial)","2023","Arkansas","05",3516,61840,5685.6
,"2023 (provisional and partial)","2023","California","06",28057,675577,4153.0
,"2023 (provisional and partial)","2023","Colorado","08",4172,89693,4651.4
,"2023 (provisional and partial)","2023","Connecticut","09",3187,73749,4321.4
,"2023 (provisional and partial)","2023","Delaware","10",1116,21852,5107.1
,"2023 (provisional and partial)","2023","District of Columbia","11",354,9735,3636.4
,"2023 (provisional and partial)","2023","Florida","12",24408,582301,4191.6
,"2023 (provisional and partial)","2023","Georgia","13",8933,170469,5240.2
,"2023 (provisional and partial)","2023","Hawaii","15",1148,30688,3740.9
,"2023 (provisional and partial)","2023","Idaho","16",1815,34000,5338.2
,"2023 (provisional and partial)","2023","Illinois","17",11136,238213,4674.8
,"2023 (provisional and partial)","2023","Indiana","18",6817,124250,5486.5
,"2023 (provisional and partial)","2023","Iowa","19",3183,65401,4866.9
,"2023 (provisional and partial)","2023","Kansas","20",2825,54521,5181.5
,"2023 (provisional and partial)","2023","Kentucky","21",4971,85549,5810.7
,"2023 (provisional and partial)","2023","Louisiana","22",4432,84096,5270.2
,"2023 (provisional and partial)","2023","Maine","23",1792,31828,5630.3
,"2023 (provisional and partial)","2023","Maryland","24",5099,111676,4565.9
,"2023 (provisional and partial)","2023","Massachusetts","25",6177,133902,4613.1
,"2023 (provisional and partial)","2023","Michigan","26",10367,199644,5192.7
,"2023 (provisional and partial)","2023","Minnesota","27",4969,107156,4637.2
,"2023 (provisional and partial)","2023","Mississippi","28",3266,55986,5833.6
,"2023 (provisional and partial)","2023","Missouri","29",6554,124140,5279.5
,"2023 (provisional and partial)","2023","Montana","30",1131,23124,4891.0
,"2023 (provisional and partial)","2023","Nebraska","31",1797,36035,4986.8
,"2023 (provisional and partial)","2023","Nevada","32",2645,56752,4660.6
,"2023 (provisional and partial)","2023","New Hampshire","33",1482,27370,5414.7
,"2023 (provisional and partial)","2023","New Jersey","34",7473,180598,4137.9
,"2023 (provisional and partial)","2023","New Mexico","35",2035,44215,4602.5
,"2023 (provisional and partial)","2023","New York","36",15845,404292,3919.2
,"2023 (provisional and partial)","2023","North Carolina","37",10209,196300,5200.7
,"2023 (provisional and partial)","2023","North Dakota","38",618,13959,4427.3
,"2023 (provisional and partial)","2023","Ohio","39",12307,236751,5198.3
,"2023 (provisional and partial)","2023","Oklahoma","40",4243,74227,5716.2
,"2023 (provisional and partial)","2023","Oregon","41",4275,83571,5115.4
,"2023 (provisional and partial)","2023","Pennsylvania","42",13739,281502,4880.6
,"2023 (provisional and partial)","2023","Rhode Island","44",1002,21765,4603.7
,"2023 (provisional and partial)","2023","South Carolina","45",5839,103649,5633.4
,"2023 (provisional and partial)","2023","South Dakota","46",817,16023,5098.9
,"2023 (provisional and partial)","2023","Tennessee","47",7718,131679,5861.2
,"2023 (provisional and partial)","2023","Texas","48",21277,418979,5078.3
,"2023 (provisional and partial)","2023","Utah","49",2168,42635,5085.0
