"Notes"	"Year"	"Year Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"Alabama"	"01"	13499	Not Applicable	Not Applicable
	"2018"	"2018"	"Alaska"	"02"	872	Not Applicable	Not Applicable
	"2018"	"2018"	"Arizona"	"04"	15485	Not Applicable	Not Applicable
	"2018"	"2018"	"Arkansas"	"05"	8067	Not Applicable	Not Applicable
	"2018"	"2018"	"California"	"06"	70537	Not Applicable	Not Applicable
	"2018"	"2018"	"Colorado"	"08"	9705	Not Applicable	Not Applicable
	"2018"	"2018"	"Connecticut"	"09"	8719	Not Applicable	Not Applicable
	"2018"	"2018"	"Delaware"	"10"	2502	Not Applicable	Not Applicable
	"2018"	"2018"	"District of Columbia"	"11"	957	Not Applicable	Not Applicable
	"2018"	"2018"	"Florida"	"12"	55284	Not Applicable	Not Applicable
	"2018"	"2018"	"Georgia"	"13"	20035	Not Applicable	Not Applicable
	"2018"	"2018"	"Hawaii"	"15"	2798	Not Applicable	Not Applicable
	"2018"	"2018"	"Idaho"	"16"	3803	Not Applicable	Not Applicable
	"2018"	"2018"	"Illinois"	"17"	28671	Not Applicable	Not Applicable
	"2018"	"2018"	"Indiana"	"18"	16632	Not Applicable	Not Applicable
	"2018"	"2018"	"Iowa"	"19"	8604	Not Applicable	Not Applicable
	"2018"	"2018"	"Kansas"	"20"	7423	Not Applicable	Not Applicable
	"2018"	"2018"	"Kentucky"	"21"	11684	Not Applicable	Not Applicable
	"2018"	"2018"	"Louisiana"	"22"	10787	Not Applicable	Not Applicable
	"2018"	"2018"	"Maine"	"23"	4289	Not Applicable	Not Applicable
	"2018"	"2018"	"Maryland"	"24"	12719	Not Applicable	Not Applicable
	"2018"	"2018"	"Massachusetts"	"25"	16407	Not Applicable	Not Applicable
	"2018"	"2018"	"Michigan"	"26"	25875	Not Applicable	Not Applicable
	"2018"	"2018"	"Minnesota"	"27"	12811	Not Applicable	Not Applicable
	"2018"	"2018"	"Mississippi"	"28"	7517	Not Applicable	Not Applicable
	"2018"	"2018"	"Missouri"	"29"	16283	Not Applicable	Not Applicable
	"2018"	"2018"	"Montana"	"30"	2658	Not Applicable	Not Applicable
	"2018"	"2018"	"Nebraska"	"31"	4670	Not Applicable	Not Applicable
	"2018"	"2018"	"Nevada"	"32"	5852	Not Applicable	Not Applicable
	"2018"	"2018"	"New Hampshire"	"33"	3598	Not Applicable	Not Applicable
	"2018"	"2018"	"New Jersey"	"34"	20845	Not Applicable	Not Applicable
	"2018"	"2018"	"New Mexico"	"35"	4736	Not Applicable	Not Applicable
	"2018"	"2018"	"New York"	"36"	43168	Not Applicable	Not Applicable
	"2018"	"2018"	"North Carolina"	"37"	23848	Not Applicable	Not Applicable
	"2018"	"2018"	"North Dakota"	"38"	1762	Not Applicable	Not Applicable
	"2018"	"2018"	"Ohio"	"39"	32691	Not Applicable	Not Applicable
	"2018"	"2018"	"Oklahoma"	"40"	10111	Not Applicable	Not Applicable
	"2018"	"2018"	"Oregon"	"41"	9539	Not Applicable	Not Applicable
	"2018"	"2018"	"Pennsylvania"	"42"	37425	Not Applicable	Not Applicable
	"2018"	"2018"	"Rhode Island"	"44"	2774	Not Applicable	Not Applicable
	"2018"	"2018"	"South Carolina"	"45"	12227	Not Applicable	Not Applicable
	"2018"	"2018"	"South Dakota"	"46"	2177	Not Applicable	Not Applicable
	"2018"	"2018"	"Tennessee"	"47"	17091	Not Applicable	Not Applicable
	"2018"	"2018"	"Texas"	"48"	49630	Not Applicable	Not Applicable
	"2018"	"2018"	"Utah"	"49"	5056	Not Applicable	Not Applicable
	"2018"	"2018"	"Vermont"	"50"	1674	Not Applicable	Not Applicable
	"2018"	"2018"	"Virginia"	"51"	18105	Not Applicable	Not Applicable
	"2018"	"2018"	"Washington"	"53"	14501	Not Applicable	Not Applicable
	"2018"	"2018"	"West Virginia"	"54"	5874	Not Applicable	Not Applicable
	"2018"	"2018"	"Wisconsin"	"55"	15318	Not Applicable	Not Applicable
	"2018"	"2018"	"Wyoming"	"56"	1281	Not Applicable	Not Applicable
"Total"	"2018"	"2018"			738576	Not Applicable	Not Applicable
	"2019"	"2019"	"Alabama"	"01"	13152	Not Applicable	Not Applicable
	"2019"	"2019"	"Alaska"	"02"	901	Not Applicable	Not Applicable
	"2019"	"2019"	"Arizona"	"04"	15672	Not Applicable	Not Applicable
	"2019"	"2019"	"Arkansas"	"05"	8261	Not Applicable	Not Applicable
	"2019"	"2019"	"California"	"06"	70249	Not Applicable	Not Applicable
	"2019"	"2019"	"Colorado"	"08"	9953	Not Applicable	Not Applicable
	"2019"	"2019"	"Connecticut"	"09"	8596	Not Applicable	Not Applicable
	"2019"	"2019"	"Delaware"	"10"	2416	Not Applicable	Not Applicable
	"2019"	"2019"	"District of Columbia"	"11"	967	Not Applicable	Not Applicable
	"2019"	"2019"	"Florida"	"12"	55279	Not Applicable	Not Applicable
	"2019"	"2019"	"Georgia"	"13"	20011	Not Applicable	Not Applicable
	"2019"	"2019"	"Hawaii"	"15"	2782	Not Applicable	Not Applicable
	"2019"	"2019"	"Idaho"	"16"	4036	Not Applicable	Not Applicable
	"2019"	"2019"	"Illinois"	"17"	28539	Not Applicable	Not Applicable
	"2019"	"2019"	"Indiana"	"18"	16688	Not Applicable	Not Applicable
	"2019"	"2019"	"Iowa"	"19"	8540	Not Applicable	Not Applicable
	"2019"	"2019"	"Kansas"	"20"	7538	Not Applicable	Not Applicable
	"2019"	"2019"	"Kentucky"	"21"	11912	Not Applicable	Not Applicable
