"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",20002,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",15157,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",14071,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",12800,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",13194,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",12882,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",13457,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",12983,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",12771,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",13154,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",13163,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",14670,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",13796,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",12041,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",12980,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",12486,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",12269,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",11779,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",12309,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",11836,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",10887,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",5518,Not Applicable,Not Applicable
"Total",,,284205,Not Applicable,Not Applicable
