"Notes","Month","Month Code","State","State Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01","Alabama","01",479,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Alaska","02",15,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Arizona","04",418,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Arkansas","05",375,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","California","06",2986,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Colorado","08",361,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Connecticut","09",515,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Delaware","10",68,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","District of Columbia","11",52,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Florida","12",2242,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Georgia","13",692,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Hawaii","15",112,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Idaho","16",106,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Illinois","17",1550,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Indiana","18",760,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Iowa","19",542,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Kansas","20",387,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Kentucky","21",471,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Louisiana","22",431,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Maine","23",180,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Maryland","24",484,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Massachusetts","25",971,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Michigan","26",1107,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Minnesota","27",703,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Mississippi","28",320,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Missouri","29",752,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Montana","30",99,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Nebraska","31",265,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Nevada","32",114,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Hampshire","33",129,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Jersey","34",1131,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Mexico","35",163,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New York","36",2577,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","North Carolina","37",790,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","North Dakota","38",97,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Ohio","39",1412,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Oklahoma","40",471,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Oregon","41",397,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Pennsylvania","42",1858,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Rhode Island","44",144,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","South Carolina","45",340,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","South Dakota","46",113,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Tennessee","47",586,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Texas","48",1857,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Utah","49",173,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Vermont","50",76,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Virginia","51",613,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Washington","53",603,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","West Virginia","54",231,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Wisconsin","55",770,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Wyoming","56",53,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Alabama","01",389,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Alaska","02",10,Not Applicable,Not Applicable
