"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",14772,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",11180,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",11056,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",10265,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",10679,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",10604,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",11180,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",10762,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",10559,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",10685,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",10928,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",11591,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",11295,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",9906,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",10437,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",10166,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",10602,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",10248,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",10624,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",10358,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",9221,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",4147,Not Applicable,Not Applicable
"Total",,,231265,Not Applicable,Not Applicable
