"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2018","2018","Alabama","01",6756,Not Applicable,Not Applicable
,"2018","2018","Alaska","02",410,Not Applicable,Not Applicable
,"2018","2018","Arizona","04",9332,Not Applicable,Not Applicable
,"2018","2018","Arkansas","05",4363,Not Applicable,Not Applicable
,"2018","2018","California","06",52803,Not Applicable,Not Applicable
,"2018","2018","Colorado","08",6875,Not Applicable,Not Applicable
,"2018","2018","Connecticut","09",7540,Not Applicable,Not Applicable
,"2018","2018","Delaware","10",1529,Not Applicable,Not Applicable
,"2018","2018","District of Columbia","11",823,Not Applicable,Not Applicable
,"2018","2018","Florida","12",36929,Not Applicable,Not Applicable
,"2018","2018","Georgia","13",10734,Not Applicable,Not Applicable
,"2018","2018","Hawaii","15",2667,Not Applicable,Not Applicable
,"2018","2018","Idaho","16",2527,Not Applicable,Not Applicable
,"2018","2018","Illinois","17",20722,Not Applicable,Not Applicable
,"2018","2018","Indiana","18",10787,Not Applicable,Not Applicable
,"2018","2018","Iowa","19",6655,Not Applicable,Not Applicable
,"2018","2018","Kansas","20",5420,Not Applicable,Not Applicable
,"2018","2018","Kentucky","21",6236,Not Applicable,Not Applicable
,"2018","2018","Louisiana","22",5900,Not Applicable,Not Applicable
,"2018","2018","Maine","23",2728,Not Applicable,Not Applicable
,"2018","2018","Maryland","24",8853,Not Applicable,Not Applicable
,"2018","2018","Massachusetts","25",13537,Not Applicable,Not Applicable
,"2018","2018","Michigan","26",17616,Not Applicable,Not Applicable
,"2018","2018","Minnesota","27",9863,Not Applicable,Not Applicable
,"2018","2018","Mississippi","28",3945,Not Applicable,Not Applicable
,"2018","2018","Missouri","29",10053,Not Applicable,Not Applicable
,"2018","2018","Montana","30",1774,Not Applicable,Not Applicable
,"2018","2018","Nebraska","31",3570,Not Applicable,Not Applicable
,"2018","2018","Nevada","32",2871,Not Applicable,Not Applicable
,"2018","2018","New Hampshire","33",2454,Not Applicable,Not Applicable
,"2018","2018","New Jersey","34",16084,Not Applicable,Not Applicable
,"2018","2018","New Mexico","35",2782,Not Applicable,Not Applicable
,"2018","2018","New York","36",33340,Not Applicable,Not Applicable
,"2018","2018","North Carolina","37",13730,Not Applicable,Not Applicable
,"2018","2018","North Dakota","38",1426,Not Applicable,Not Applicable
,"2018","2018","Ohio","39",21627,Not Applicable,Not Applicable
,"2018","2018","Oklahoma","40",5521,Not Applicable,Not Applicable
,"2018","2018","Oregon","41",6832,Not Applicable,Not Applicable
,"2018","2018","Pennsylvania","42",27557,Not Applicable,Not Applicable
,"2018","2018","Rhode Island","44",2423,Not Applicable,Not Applicable
,"2018","2018","South Carolina","45",6760,Not Applicable,Not Applicable
,"2018","2018","South Dakota","46",1678,Not Applicable,Not Applicable
,"2018","2018","Tennessee","47",9267,Not Applicable,Not Applicable
,"2018","2018","Texas","48",28718,Not Applicable,Not Applicable
,"2018","2018","Utah","49",3001,Not Applicable,Not Applicable
,"2018","2018","Vermont","50",1241,Not Applicable,Not Applicable
,"2018","2018","Virginia","51",11215,Not Applicable,Not Applicable
,"2018","2018","Washington","53",10635,Not Applicable,Not Applicable
,"2018","2018","West Virginia","54",3136,Not Applicable,Not Applicable
,"2018","2018","Wisconsin","55",11075,Not Applicable,Not Applicable
,"2018","2018","Wyoming","56",844,Not Applicable,Not Applicable
"Total","2018","2018",,,495164,Not Applicable,Not Applicable
,"2019","2019","Alabama","01",6785,Not Applicable,Not Applicable
,"2019","2019","Alaska","02",415,Not Applicable,Not Applicable
,"2019","2019","Arizona","04",9269,Not Applicable,Not Applicable
,"2019","2019","Arkansas","05",4402,Not Applicable,Not Applicable
,"2019","2019","California","06",53044,Not Applicable,Not Applicable
,"2019","2019","Colorado","08",6796,Not Applicable,Not Applicable
,"2019","2019","Connecticut","09",7674,Not Applicable,Not Applicable
,"2019","2019","Delaware","10",1513,Not Applicable,Not Applicable
,"2019","2019","District of Columbia","11",765,Not Applicable,Not Applicable
,"2019","2019","Florida","12",37455,Not Applicable,Not Applicable
,"2019","2019","Georgia","13",10648,Not Applicable,Not Applicable
,"2019","2019","Hawaii","15",2801,Not Applicable,Not Applicable
,"2019","2019","Idaho","16",2484,Not Applicable,Not Applicable
,"2019","2019","Illinois","17",20267,Not Applicable,Not Applicable
,"2019","2019","Indiana","18",10648,Not Applicable,Not Applicable
,"2019","2019","Iowa","19",6662,Not Applicable,Not Applicable
,"2019","2019","Kansas","20",5303,Not Applicable,Not Applicable
,"2019","2019","Kentucky","21",6285,Not Applicable,Not Applicable
