"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2018","2018/01",1724,Not Applicable,Not Applicable
,"Feb., 2018","2018/02",1450,Not Applicable,Not Applicable
,"Mar., 2018","2018/03",1645,Not Applicable,Not Applicable
,"Apr., 2018","2018/04",1603,Not Applicable,Not Applicable
,"May, 2018","2018/05",1760,Not Applicable,Not Applicable
,"Jun., 2018","2018/06",1700,Not Applicable,Not Applicable
,"Jul., 2018","2018/07",1771,Not Applicable,Not Applicable
,"Aug., 2018","2018/08",1684,Not Applicable,Not Applicable
,"Sep., 2018","2018/09",1653,Not Applicable,Not Applicable
,"Oct., 2018","2018/10",1708,Not Applicable,Not Applicable
,"Nov., 2018","2018/11",1530,Not Applicable,Not Applicable
,"Dec., 2018","2018/12",1546,Not Applicable,Not Applicable
,"Jan., 2019","2019/01",1536,Not Applicable,Not Applicable
,"Feb., 2019","2019/02",1380,Not Applicable,Not Applicable
,"Mar., 2019","2019/03",1561,Not Applicable,Not Applicable
,"Apr., 2019","2019/04",1507,Not Applicable,Not Applicable
,"May, 2019","2019/05",1694,Not Applicable,Not Applicable
,"Jun., 2019","2019/06",1634,Not Applicable,Not Applicable
,"Jul., 2019","2019/07",1757,Not Applicable,Not Applicable
,"Aug., 2019","2019/08",1706,Not Applicable,Not Applicable
,"Sep., 2019","2019/09",1651,Not Applicable,Not Applicable
,"Oct., 2019","2019/10",1671,Not Applicable,Not Applicable
,"Nov., 2019","2019/11",1673,Not Applicable,Not Applicable
,"Dec., 2019","2019/12",1743,Not Applicable,Not Applicable
,"Jan., 2020","2020/01",1646,Not Applicable,Not Applicable
,"Feb., 2020","2020/02",1548,Not Applicable,Not Applicable
,"Mar., 2020","2020/03",1773,Not Applicable,Not Applicable
,"Apr., 2020","2020/04",1930,Not Applicable,Not Applicable
,"May, 2020","2020/05",2012,Not Applicable,Not Applicable
,"Jun., 2020","2020/06",2121,Not Applicable,Not Applicable
,"Jul., 2020","2020/07",2305,Not Applicable,Not Applicable
,"Aug., 2020","2020/08",2188,Not Applicable,Not Applicable
,"Sep., 2020","2020/09",2059,Not Applicable,Not Applicable
,"Oct., 2020","2020/10",2026,Not Applicable,Not Applicable
,"Nov., 2020","2020/11",1932,Not Applicable,Not Applicable
,"Dec., 2020","2020/12",1998,Not Applicable,Not Applicable
,"Jan., 2021","2021/01",2051,Not Applicable,Not Applicable
,"Feb., 2021","2021/02",1745,Not Applicable,Not Applicable
,"Mar., 2021","2021/03",2007,Not Applicable,Not Applicable
,"Apr., 2021","2021/04",2039,Not Applicable,Not Applicable
,"May, 2021","2021/05",2218,Not Applicable,Not Applicable
,"Jun., 2021","2021/06",2098,Not Applicable,Not Applicable
,"Jul., 2021","2021/07",2162,Not Applicable,Not Applicable
,"Aug., 2021","2021/08",2225,Not Applicable,Not Applicable
,"Sep., 2021","2021/09",2218,Not Applicable,Not Applicable
,"Oct., 2021","2021/10",2199,Not Applicable,Not Applicable
,"Nov., 2021","2021/11",1919,Not Applicable,Not Applicable
,"Dec., 2021","2021/12",2019,Not Applicable,Not Applicable
"Total",,,87725,Not Applicable,Not Applicable
