"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2018","2018/01",77571,Not Applicable,Not Applicable
,"Feb., 2018","2018/02",63136,Not Applicable,Not Applicable
,"Mar., 2018","2018/03",65623,Not Applicable,Not Applicable
,"Apr., 2018","2018/04",61201,Not Applicable,Not Applicable
,"May, 2018","2018/05",58860,Not Applicable,Not Applicable
,"Jun., 2018","2018/06",56068,Not Applicable,Not Applicable
,"Jul., 2018","2018/07",57047,Not Applicable,Not Applicable
,"Aug., 2018","2018/08",56685,Not Applicable,Not Applicable
,"Sep., 2018","2018/09",55588,Not Applicable,Not Applicable
,"Oct., 2018","2018/10",60377,Not Applicable,Not Applicable
,"Nov., 2018","2018/11",60963,Not Applicable,Not Applicable
,"Dec., 2018","2018/12",65457,Not Applicable,Not Applicable
,"Jan., 2019","2019/01",67514,Not Applicable,Not Applicable
,"Feb., 2019","2019/02",61060,Not Applicable,Not Applicable
,"Mar., 2019","2019/03",66872,Not Applicable,Not Applicable
,"Apr., 2019","2019/04",61167,Not Applicable,Not Applicable
,"May, 2019","2019/05",60992,Not Applicable,Not Applicable
,"Jun., 2019","2019/06",57364,Not Applicable,Not Applicable
,"Jul., 2019","2019/07",58151,Not Applicable,Not Applicable
,"Aug., 2019","2019/08",57586,Not Applicable,Not Applicable
,"Sep., 2019","2019/09",56837,Not Applicable,Not Applicable
,"Oct., 2019","2019/10",61471,Not Applicable,Not Applicable
,"Nov., 2019","2019/11",61527,Not Applicable,Not Applicable
,"Dec., 2019","2019/12",66909,Not Applicable,Not Applicable
,"Jan., 2020","2020/01",68059,Not Applicable,Not Applicable
,"Feb., 2020","2020/02",62978,Not Applicable,Not Applicable
,"Mar., 2020","2020/03",69468,Not Applicable,Not Applicable
,"Apr., 2020","2020/04",84656,Not Applicable,Not Applicable
,"May, 2020","2020/05",70471,Not Applicable,Not Applicable
,"Jun., 2020","2020/06",61202,Not Applicable,Not Applicable
,"Jul., 2020","2020/07",68211,Not Applicable,Not Applicable
,"Aug., 2020","2020/08",68700,Not Applicable,Not Applicable
,"Sep., 2020","2020/09",63909,Not Applicable,Not Applicable
,"Oct., 2020","2020/10",68973,Not Applicable,Not Applicable
,"Nov., 2020","2020/11",79005,Not Applicable,Not Applicable
,"Dec., 2020","2020/12",97512,Not Applicable,Not Applicable
,"Jan., 2021","2021/01",97074,Not Applicable,Not Applicable
,"Feb., 2021","2021/02",70609,Not Applicable,Not Applicable
,"Mar., 2021","2021/03",66542,Not Applicable,Not Applicable
,"Apr., 2021","2021/04",61651,Not Applicable,Not Applicable
,"May, 2021","2021/05",61106,Not Applicable,Not Applicable
,"Jun., 2021","2021/06",58291,Not Applicable,Not Applicable
,"Jul., 2021","2021/07",61247,Not Applicable,Not Applicable
,"Aug., 2021","2021/08",69679,Not Applicable,Not Applicable
,"Sep., 2021","2021/09",70353,Not Applicable,Not Applicable
,"Oct., 2021","2021/10",70853,Not Applicable,Not Applicable
,"Nov., 2021","2021/11",70584,Not Applicable,Not Applicable
,"Dec., 2021","2021/12",77697,Not Applicable,Not Applicable
"Total",,,3174856,Not Applicable,Not Applicable
