"Notes"	"Month"	"Month Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"Jan., 2018"	"2018/01"	"Alabama"	"01"	5032	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Alaska"	"02"	353	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Arizona"	"04"	5326	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Arkansas"	"05"	2919	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"California"	"06"	24228	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Colorado"	"08"	3204	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Connecticut"	"09"	2539	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Delaware"	"10"	756	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"District of Columbia"	"11"	450	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Florida"	"12"	17031	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Georgia"	"13"	7715	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Hawaii"	"15"	883	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Idaho"	"16"	1113	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Illinois"	"17"	9660	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Indiana"	"18"	5849	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Iowa"	"19"	2455	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Kansas"	"20"	2379	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Kentucky"	"21"	4303	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Louisiana"	"22"	4282	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Maine"	"23"	1132	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Maryland"	"24"	4227	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Massachusetts"	"25"	4943	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Michigan"	"26"	8229	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Minnesota"	"27"	3673	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Mississippi"	"28"	2981	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Missouri"	"29"	5724	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Montana"	"30"	745	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Nebraska"	"31"	1387	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Nevada"	"32"	2147	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"New Hampshire"	"33"	998	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"New Jersey"	"34"	6349	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"New Mexico"	"35"	1572	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"New York"	"36"	13392	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"North Carolina"	"37"	8085	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"North Dakota"	"38"	510	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Ohio"	"39"	10912	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Oklahoma"	"40"	3744	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Oregon"	"41"	2991	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Pennsylvania"	"42"	11213	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Rhode Island"	"44"	826	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"South Carolina"	"45"	4369	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"South Dakota"	"46"	629	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Tennessee"	"47"	6380	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Texas"	"48"	18618	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Utah"	"49"	1435	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Vermont"	"50"	502	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Virginia"	"51"	5849	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Washington"	"53"	4628	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"West Virginia"	"54"	2145	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Wisconsin"	"55"	4455	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Wyoming"	"56"	407	Not Applicable	Not Applicable
"Total"	"Jan., 2018"	"2018/01"			245674	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Alabama"	"01"	3958	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Alaska"	"02"	297	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Arizona"	"04"	4205	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Arkansas"	"05"	2370	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"California"	"06"	19269	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Colorado"	"08"	2696	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Connecticut"	"09"	2146	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Delaware"	"10"	677	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"District of Columbia"	"11"	348	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Florida"	"12"	14703	Not Applicable	Not Applicable
