"Notes","Month","Month Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01","Alabama","01",73,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Alaska","02",Suppressed,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Arizona","04",97,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Arkansas","05",42,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","California","06",285,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Colorado","08",57,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Connecticut","09",24,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Delaware","10",15,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","District of Columbia","11",Suppressed,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Florida","12",236,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Georgia","13",140,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Hawaii","15",10,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Idaho","16",14,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Illinois","17",118,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Indiana","18",84,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Iowa","19",27,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Kansas","20",38,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Kentucky","21",57,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Louisiana","22",86,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Maine","23",Suppressed,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Maryland","24",68,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Massachusetts","25",50,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Michigan","26",110,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Minnesota","27",43,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Mississippi","28",47,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Missouri","29",92,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Montana","30",Suppressed,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Nebraska","31",15,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Nevada","32",37,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Hampshire","33",Suppressed,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Jersey","34",63,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Mexico","35",25,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New York","36",141,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","North Carolina","37",143,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","North Dakota","38",Suppressed,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Ohio","39",134,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Oklahoma","40",52,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Oregon","41",34,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Pennsylvania","42",139,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Rhode Island","44",Suppressed,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","South Carolina","45",68,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","South Dakota","46",18,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Tennessee","47",96,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Texas","48",383,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Utah","49",35,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Vermont","50",Suppressed,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Virginia","51",80,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Washington","53",59,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","West Virginia","54",15,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Wisconsin","55",55,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Wyoming","56",Suppressed,Not Applicable,Not Applicable
"Total","Jan., 2022 (provisional)","2022/01",,,3462,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Alabama","01",71,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Alaska","02",10,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Arizona","04",76,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Arkansas","05",44,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","California","06",310,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Colorado","08",55,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Connecticut","09",23,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Delaware","10",19,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","District of Columbia","11",Suppressed,Not Applicable,Not Applicable
