"Notes"	"Year"	"Year Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"Alabama"	"01"	22820	956947	2384.7
	"2018"	"2018"	"Alaska"	"02"	1853	117804	1573.0
	"2018"	"2018"	"Arizona"	"04"	23025	1389848	1656.7
	"2018"	"2018"	"Arkansas"	"05"	13507	577549	2338.7
	"2018"	"2018"	"California"	"06"	96859	6524548	1484.5
	"2018"	"2018"	"Colorado"	"08"	14056	978229	1436.9
	"2018"	"2018"	"Connecticut"	"09"	10072	693294	1452.8
	"2018"	"2018"	"Delaware"	"10"	3579	207845	1722.0
	"2018"	"2018"	"District of Columbia"	"11"	1935	97149	1991.8
	"2018"	"2018"	"Florida"	"12"	78074	4615109	1691.7
	"2018"	"2018"	"Georgia"	"13"	35516	1758494	2019.7
	"2018"	"2018"	"Hawaii"	"15"	4131	281248	1468.8
	"2018"	"2018"	"Idaho"	"16"	5548	324651	1708.9
	"2018"	"2018"	"Illinois"	"17"	40720	2288263	1779.5
	"2018"	"2018"	"Indiana"	"18"	25781	1223858	2106.5
	"2018"	"2018"	"Iowa"	"19"	10741	597190	1798.6
	"2018"	"2018"	"Kansas"	"20"	10060	523004	1923.5
	"2018"	"2018"	"Kentucky"	"21"	20613	855568	2409.3
	"2018"	"2018"	"Louisiana"	"22"	19095	848513	2250.4
	"2018"	"2018"	"Maine"	"23"	5514	315781	1746.1
	"2018"	"2018"	"Maryland"	"24"	18638	1088723	1711.9
	"2018"	"2018"	"Massachusetts"	"25"	19990	1293859	1545.0
	"2018"	"2018"	"Michigan"	"26"	37745	1993330	1893.6
	"2018"	"2018"	"Minnesota"	"27"	15292	1022857	1495.0
	"2018"	"2018"	"Mississippi"	"28"	13660	553188	2469.3
	"2018"	"2018"	"Missouri"	"29"	24525	1177792	2082.3
	"2018"	"2018"	"Montana"	"30"	3916	231125	1694.3
	"2018"	"2018"	"Nebraska"	"31"	5993	341222	1756.3
	"2018"	"2018"	"Nevada"	"32"	10905	563744	1934.4
	"2018"	"2018"	"New Hampshire"	"33"	4561	290042	1572.5
	"2018"	"2018"	"New Jersey"	"34"	25927	1636291	1584.5
	"2018"	"2018"	"New Mexico"	"35"	7259	417663	1738.0
	"2018"	"2018"	"New York"	"36"	55363	3604619	1535.9
	"2018"	"2018"	"North Carolina"	"37"	37924	1958142	1936.7
	"2018"	"2018"	"North Dakota"	"38"	2173	129532	1677.6
	"2018"	"2018"	"Ohio"	"39"	47328	2290340	2066.4
	"2018"	"2018"	"Oklahoma"	"40"	17058	709999	2402.5
	"2018"	"2018"	"Oregon"	"41"	14194	850474	1669.0
	"2018"	"2018"	"Pennsylvania"	"42"	47856	2606098	1836.3
	"2018"	"2018"	"Rhode Island"	"44"	3459	205520	1683.0
	"2018"	"2018"	"South Carolina"	"45"	21233	1046649	2028.7
	"2018"	"2018"	"South Dakota"	"46"	2749	166666	1649.4
