"Notes","Month","Month Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"Jan., 2018","2018/01","Alabama","01",487,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Alaska","02",24,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Arizona","04",737,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Arkansas","05",342,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","California","06",3824,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Colorado","08",480,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Connecticut","09",479,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Delaware","10",95,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","District of Columbia","11",53,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Florida","12",2477,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Georgia","13",780,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Hawaii","15",162,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Idaho","16",158,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Illinois","17",1472,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Indiana","18",790,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Iowa","19",422,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Kansas","20",370,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Kentucky","21",479,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Louisiana","22",436,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Maine","23",167,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Maryland","24",630,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Massachusetts","25",900,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Michigan","26",1197,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Minnesota","27",617,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Mississippi","28",301,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Missouri","29",790,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Montana","30",109,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Nebraska","31",232,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Nevada","32",214,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","New Hampshire","33",159,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","New Jersey","34",1072,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","New Mexico","35",188,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","New York","36",2285,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","North Carolina","37",1024,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","North Dakota","38",72,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Ohio","39",1678,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Oklahoma","40",434,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Oregon","41",419,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Pennsylvania","42",1876,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Rhode Island","44",180,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","South Carolina","45",478,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","South Dakota","46",104,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Tennessee","47",713,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Texas","48",2276,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Utah","49",203,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Vermont","50",84,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Virginia","51",773,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Washington","53",710,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","West Virginia","54",254,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Wisconsin","55",710,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Wyoming","56",51,Not Applicable,Not Applicable
"Total","Jan., 2018","2018/01",,,34967,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Alabama","01",388,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Alaska","02",15,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Arizona","04",502,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Arkansas","05",271,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","California","06",2846,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Colorado","08",389,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Connecticut","09",405,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Delaware","10",79,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","District of Columbia","11",31,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Florida","12",2007,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Georgia","13",614,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Hawaii","15",123,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Idaho","16",147,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Illinois","17",1119,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Indiana","18",642,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Iowa","19",346,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Kansas","20",292,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Kentucky","21",351,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Louisiana","22",329,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Maine","23",160,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Maryland","24",513,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Massachusetts","25",746,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Michigan","26",999,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Minnesota","27",521,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Mississippi","28",208,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Missouri","29",609,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Montana","30",98,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Nebraska","31",191,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Nevada","32",150,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","New Hampshire","33",156,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","New Jersey","34",876,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","New Mexico","35",157,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","New York","36",1882,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","North Carolina","37",808,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","North Dakota","38",78,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Ohio","39",1206,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Oklahoma","40",318,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Oregon","41",387,Not Applicable,Not Applicable
