"Notes","Month","Month Code","State","State Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01","Alabama","01",542,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Alaska","02",13,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Arizona","04",520,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Arkansas","05",365,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","California","06",2937,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Colorado","08",316,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Connecticut","09",474,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Delaware","10",70,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","District of Columbia","11",73,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Florida","12",2284,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Georgia","13",733,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Hawaii","15",101,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Idaho","16",137,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Illinois","17",1534,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Indiana","18",770,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Iowa","19",459,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Kansas","20",391,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Kentucky","21",548,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Louisiana","22",461,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Maine","23",172,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Maryland","24",511,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Massachusetts","25",826,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Michigan","26",1113,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Minnesota","27",609,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Mississippi","28",294,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Missouri","29",757,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Montana","30",110,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Nebraska","31",240,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Nevada","32",156,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Hampshire","33",153,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Jersey","34",1245,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Mexico","35",191,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New York","36",2555,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","North Carolina","37",846,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","North Dakota","38",120,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Ohio","39",1442,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Oklahoma","40",481,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Oregon","41",434,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Pennsylvania","42",2028,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Rhode Island","44",173,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","South Carolina","45",400,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","South Dakota","46",108,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Tennessee","47",709,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Texas","48",1841,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Utah","49",156,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Vermont","50",60,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Virginia","51",667,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Washington","53",618,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","West Virginia","54",281,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Wisconsin","55",677,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Wyoming","56",48,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Alabama","01",476,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Alaska","02",14,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Arizona","04",511,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Arkansas","05",331,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","California","06",2737,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Colorado","08",328,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Connecticut","09",428,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Delaware","10",75,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","District of Columbia","11",53,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Florida","12",2009,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Georgia","13",654,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Hawaii","15",90,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Idaho","16",130,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Illinois","17",1451,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Indiana","18",700,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Iowa","19",408,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Kansas","20",316,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Kentucky","21",443,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Louisiana","22",432,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Maine","23",189,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Maryland","24",538,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Massachusetts","25",872,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Michigan","26",1025,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Minnesota","27",579,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Mississippi","28",312,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Missouri","29",731,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Montana","30",94,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Nebraska","31",230,Not Applicable,Not Applicable
