"Notes","Month","Month Code","State","State Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01","Alabama","01",3569,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Alaska","02",197,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Arizona","04",3289,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Arkansas","05",2335,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","California","06",18517,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Colorado","08",2049,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Connecticut","09",2577,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Delaware","10",528,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","District of Columbia","11",513,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Florida","12",12961,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Georgia","13",5143,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Hawaii","15",670,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Idaho","16",680,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Illinois","17",9048,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Indiana","18",4590,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Iowa","19",2318,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Kansas","20",1926,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Kentucky","21",3119,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Louisiana","22",3306,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Maine","23",998,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Maryland","24",3330,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Massachusetts","25",4684,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Michigan","26",6969,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Minnesota","27",3169,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Mississippi","28",2169,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Missouri","29",4334,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Montana","30",612,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Nebraska","31",1267,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Nevada","32",1235,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Hampshire","33",783,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Jersey","34",6730,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Mexico","35",1109,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New York","36",14399,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","North Carolina","37",5411,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","North Dakota","38",507,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Ohio","39",8777,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Oklahoma","40",2785,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Oregon","41",2268,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Pennsylvania","42",11048,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Rhode Island","44",833,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","South Carolina","45",2950,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","South Dakota","46",568,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Tennessee","47",4256,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Texas","48",11965,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Utah","49",967,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Vermont","50",391,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Virginia","51",4416,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Washington","53",3400,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","West Virginia","54",1642,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Wisconsin","55",3843,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Wyoming","56",320,Not Applicable,Not Applicable
"Total","Jan., 1999","1999/01",,,195470,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Alabama","01",3125,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Alaska","02",197,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Arizona","04",3234,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Arkansas","05",1947,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","California","06",16984,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Colorado","08",2102,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Connecticut","09",2302,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Delaware","10",495,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","District of Columbia","11",468,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Florida","12",11581,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Georgia","13",4466,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Hawaii","15",601,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Idaho","16",719,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Illinois","17",8275,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Indiana","18",4126,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Iowa","19",2127,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Kansas","20",1778,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Kentucky","21",2846,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Louisiana","22",2932,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Maine","23",1008,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Maryland","24",3420,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Massachusetts","25",4466,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Michigan","26",6259,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Minnesota","27",2913,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Mississippi","28",2079,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Missouri","29",4113,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Montana","30",621,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Nebraska","31",1225,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Nevada","32",1057,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","New Hampshire","33",725,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","New Jersey","34",5525,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","New Mexico","35",1053,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","New York","36",12229,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","North Carolina","37",5168,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","North Dakota","38",471,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Ohio","39",8097,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Oklahoma","40",2577,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Oregon","41",2238,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Pennsylvania","42",9926,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Rhode Island","44",767,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","South Carolina","45",2599,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","South Dakota","46",498,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Tennessee","47",3781,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Texas","48",11073,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Utah","49",924,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Vermont","50",380,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Virginia","51",4204,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Washington","53",3332,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","West Virginia","54",1591,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Wisconsin","55",3510,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Wyoming","56",273,Not Applicable,Not Applicable
"Total","Feb., 1999","1999/02",,,178407,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Alabama","01",3762,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Alaska","02",201,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Arizona","04",3205,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Arkansas","05",2403,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","California","06",17638,Not Applicable,Not Applicable
