"Notes","Month","Month Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01","Alabama","01",674,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Alaska","02",69,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Arizona","04",725,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Arkansas","05",404,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","California","06",2915,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Colorado","08",421,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Connecticut","09",318,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Delaware","10",107,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","District of Columbia","11",75,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Florida","12",1849,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Georgia","13",1196,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Hawaii","15",102,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Idaho","16",136,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Illinois","17",1313,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Indiana","18",779,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Iowa","19",296,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Kansas","20",334,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Kentucky","21",685,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Louisiana","22",540,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Maine","23",147,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Maryland","24",609,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Massachusetts","25",524,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Michigan","26",1070,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Minnesota","27",439,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Mississippi","28",452,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Missouri","29",807,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Montana","30",81,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Nebraska","31",166,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Nevada","32",303,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Hampshire","33",123,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Jersey","34",801,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Mexico","35",278,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New York","36",1653,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","North Carolina","37",1231,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","North Dakota","38",67,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Ohio","39",1532,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Oklahoma","40",582,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Oregon","41",342,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Pennsylvania","42",1403,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Rhode Island","44",113,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","South Carolina","45",614,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","South Dakota","46",78,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Tennessee","47",1028,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Texas","48",2667,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Utah","49",175,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Vermont","50",48,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Virginia","51",832,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Washington","53",621,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","West Virginia","54",296,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Wisconsin","55",545,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Wyoming","56",48,Not Applicable,Not Applicable
"Total","Jan., 2022 (provisional)","2022/01",,,32613,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Alabama","01",586,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Alaska","02",48,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Arizona","04",535,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Arkansas","05",329,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","California","06",2414,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Colorado","08",313,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Connecticut","09",245,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Delaware","10",83,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","District of Columbia","11",49,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Florida","12",1614,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Georgia","13",929,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Hawaii","15",102,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Idaho","16",110,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Illinois","17",848,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Indiana","18",554,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Iowa","19",211,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Kansas","20",199,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Kentucky","21",525,Not Applicable,Not Applicable
