"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",8236,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",6204,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",6059,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",5560,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",5737,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",5692,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",6091,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",5758,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",5745,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",5809,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",5965,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",6278,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",6034,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",5339,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",5511,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",5464,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",5640,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",5423,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",5681,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",5610,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",4978,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",2278,Not Applicable,Not Applicable
"Total",,,125092,Not Applicable,Not Applicable
