"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",45816,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",36607,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",33032,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",30473,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",31342,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",30550,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",31903,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",32254,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",31247,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",32984,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",33712,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",37642,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",36084,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",31492,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",33618,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",31530,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",31554,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",30055,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",30595,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",31144,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",29868,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",17521,Not Applicable,Not Applicable
"Total",,,711023,Not Applicable,Not Applicable
