"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",187,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",188,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",183,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",199,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",230,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",236,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",245,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",180,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",226,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",212,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",237,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",244,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",212,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",188,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",231,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",217,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",194,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",215,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",208,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",193,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",152,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",81,Not Applicable,Not Applicable
"Total",,,4458,Not Applicable,Not Applicable
