"Notes","Year","Year Code","State","State Code",Deaths,Population,Crude Rate
,"1999","1999","Alabama","01",5715,Not Applicable,Not Applicable
,"1999","1999","Alaska","02",196,Not Applicable,Not Applicable
,"1999","1999","Arizona","04",5150,Not Applicable,Not Applicable
,"1999","1999","Arkansas","05",3860,Not Applicable,Not Applicable
,"1999","1999","California","06",31081,Not Applicable,Not Applicable
,"1999","1999","Colorado","08",3609,Not Applicable,Not Applicable
,"1999","1999","Connecticut","09",4634,Not Applicable,Not Applicable
,"1999","1999","Delaware","10",822,Not Applicable,Not Applicable
,"1999","1999","District of Columbia","11",661,Not Applicable,Not Applicable
,"1999","1999","Florida","12",23791,Not Applicable,Not Applicable
,"1999","1999","Georgia","13",7414,Not Applicable,Not Applicable
,"1999","1999","Hawaii","15",1063,Not Applicable,Not Applicable
,"1999","1999","Idaho","16",1497,Not Applicable,Not Applicable
,"1999","1999","Illinois","17",15356,Not Applicable,Not Applicable
,"1999","1999","Indiana","18",7501,Not Applicable,Not Applicable
,"1999","1999","Iowa","19",4584,Not Applicable,Not Applicable
,"1999","1999","Kansas","20",3712,Not Applicable,Not Applicable
,"1999","1999","Kentucky","21",5160,Not Applicable,Not Applicable
,"1999","1999","Louisiana","22",5003,Not Applicable,Not Applicable
,"1999","1999","Maine","23",1791,Not Applicable,Not Applicable
,"1999","1999","Maryland","24",5307,Not Applicable,Not Applicable
,"1999","1999","Massachusetts","25",8691,Not Applicable,Not Applicable
,"1999","1999","Michigan","26",11732,Not Applicable,Not Applicable
,"1999","1999","Minnesota","27",6342,Not Applicable,Not Applicable
,"1999","1999","Mississippi","28",3508,Not Applicable,Not Applicable
,"1999","1999","Missouri","29",8143,Not Applicable,Not Applicable
,"1999","1999","Montana","30",1161,Not Applicable,Not Applicable
,"1999","1999","Nebraska","31",2447,Not Applicable,Not Applicable
,"1999","1999","Nevada","32",1432,Not Applicable,Not Applicable
,"1999","1999","New Hampshire","33",1368,Not Applicable,Not Applicable
,"1999","1999","New Jersey","34",10682,Not Applicable,Not Applicable
,"1999","1999","New Mexico","35",1716,Not Applicable,Not Applicable
,"1999","1999","New York","36",22825,Not Applicable,Not Applicable
,"1999","1999","North Carolina","37",8784,Not Applicable,Not Applicable
,"1999","1999","North Dakota","38",1045,Not Applicable,Not Applicable
