"Notes","Month","Month Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"Jan., 2018","2018/01","Alabama","01",5023,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Alaska","02",356,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Arizona","04",5600,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Arkansas","05",2980,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","California","06",25787,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Colorado","08",3360,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Connecticut","09",2851,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Delaware","10",806,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","District of Columbia","11",453,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Florida","12",17935,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Georgia","13",7780,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Hawaii","15",934,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Idaho","16",1190,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Illinois","17",10335,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Indiana","18",6105,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Iowa","19",2633,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Kansas","20",2510,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Kentucky","21",4365,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Louisiana","22",4323,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Maine","23",1205,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Maryland","24",4488,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Massachusetts","25",5279,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Michigan","26",8659,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Minnesota","27",3996,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Mississippi","28",3024,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Missouri","29",5996,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Montana","30",784,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Nebraska","31",1504,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Nevada","32",2172,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","New Hampshire","33",1053,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","New Jersey","34",6821,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","New Mexico","35",1624,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","New York","36",14481,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","North Carolina","37",8354,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","North Dakota","38",569,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Ohio","39",11538,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Oklahoma","40",3793,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Oregon","41",3123,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Pennsylvania","42",12040,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Rhode Island","44",892,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","South Carolina","45",4477,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","South Dakota","46",665,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Tennessee","47",6413,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Texas","48",19276,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Utah","49",1542,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Vermont","50",535,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Virginia","51",6067,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Washington","53",4880,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","West Virginia","54",2198,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Wisconsin","55",4754,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Wyoming","56",429,Not Applicable,Not Applicable
"Total","Jan., 2018","2018/01",,,257957,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Alabama","01",4005,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Alaska","02",297,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Arizona","04",4314,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Arkansas","05",2352,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","California","06",20389,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Colorado","08",2843,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Connecticut","09",2353,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Delaware","10",720,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","District of Columbia","11",359,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Florida","12",15413,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Georgia","13",6287,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Hawaii","15",836,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Idaho","16",1029,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Illinois","17",8227,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Indiana","18",4858,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Iowa","19",2353,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Kansas","20",2156,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Kentucky","21",3512,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Louisiana","22",3321,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Maine","23",1121,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Maryland","24",3842,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Massachusetts","25",4503,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Michigan","26",7530,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Minnesota","27",3395,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Mississippi","28",2348,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Missouri","29",4891,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Montana","30",750,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Nebraska","31",1259,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Nevada","32",1699,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","New Hampshire","33",1010,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","New Jersey","34",5896,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","New Mexico","35",1435,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","New York","36",12024,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","North Carolina","37",6953,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","North Dakota","38",476,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Ohio","39",9127,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Oklahoma","40",3214,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Oregon","41",2522,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Pennsylvania","42",10352,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Rhode Island","44",743,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","South Carolina","45",3762,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","South Dakota","46",586,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Tennessee","47",5225,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Texas","48",15300,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Utah","49",1366,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Vermont","50",459,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Virginia","51",5180,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Washington","53",4111,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","West Virginia","54",1687,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Wisconsin","55",4086,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Wyoming","56",355,Not Applicable,Not Applicable
"Total","Feb., 2018","2018/02",,,212831,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Alabama","01",4123,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Alaska","02",329,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Arizona","04",4802,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Arkansas","05",2404,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","California","06",22483,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Colorado","08",3058,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Connecticut","09",2513,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Delaware","10",756,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","District of Columbia","11",402,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Florida","12",16212,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Georgia","13",6460,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Hawaii","15",951,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Idaho","16",1148,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Illinois","17",8621,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Indiana","18",5155,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Iowa","19",2453,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Kansas","20",2247,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Kentucky","21",3773,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Louisiana","22",3376,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Maine","23",1167,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Maryland","24",3994,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Massachusetts","25",4766,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Michigan","26",7963,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Minnesota","27",3452,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Mississippi","28",2427,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Missouri","29",4965,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Montana","30",754,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Nebraska","31",1390,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Nevada","32",1922,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","New Hampshire","33",968,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","New Jersey","34",6064,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","New Mexico","35",1519,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","New York","36",12486,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","North Carolina","37",7174,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","North Dakota","38",511,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Ohio","39",9494,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Oklahoma","40",3140,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Oregon","41",2951,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Pennsylvania","42",10810,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","Rhode Island","44",734,Not Applicable,Not Applicable
,"Mar., 2018","2018/03","South Carolina","45",3875,Not Applicable,Not Applicable
