"Notes"	"Month"	"Month Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"Jan., 2018"	"2018/01"	"Alabama"	"01"	5675	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Alaska"	"02"	392	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Arizona"	"04"	6202	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Arkansas"	"05"	3337	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"California"	"06"	28313	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Colorado"	"08"	3687	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Connecticut"	"09"	3085	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Delaware"	"10"	890	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"District of Columbia"	"11"	499	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Florida"	"12"	19992	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Georgia"	"13"	8698	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Hawaii"	"15"	1040	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Idaho"	"16"	1314	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Illinois"	"17"	11345	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Indiana"	"18"	6743	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Iowa"	"19"	2897	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Kansas"	"20"	2747	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Kentucky"	"21"	4900	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Louisiana"	"22"	4860	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Maine"	"23"	1350	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Maryland"	"24"	4909	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Massachusetts"	"25"	5845	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Michigan"	"26"	9604	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Minnesota"	"27"	4368	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Mississippi"	"28"	3372	Not Applicable	Not Applicable
