"Notes"	"Month"	"Month Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"Jan., 2018"	"2018/01"	"Alabama"	"01"	556	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Alaska"	"02"	36	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Arizona"	"04"	502	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Arkansas"	"05"	304	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"California"	"06"	2286	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Colorado"	"08"	295	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Connecticut"	"09"	223	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Delaware"	"10"	77	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"District of Columbia"	"11"	46	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Florida"	"12"	1678	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Georgia"	"13"	925	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Hawaii"	"15"	98	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Idaho"	"16"	118	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Illinois"	"17"	951	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Indiana"	"18"	567	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Iowa"	"19"	234	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Kansas"	"20"	216	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Kentucky"	"21"	456	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Louisiana"	"22"	470	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Maine"	"23"	126	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Maryland"	"24"	433	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Massachusetts"	"25"	433	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Michigan"	"26"	871	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Minnesota"	"27"	327	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Mississippi"	"28"	360	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Missouri"	"29"	582	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Montana"	"30"	67	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Nebraska"	"31"	129	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Nevada"	"32"	228	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"New Hampshire"	"33"	103	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"New Jersey"	"34"	559	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"New Mexico"	"35"	163	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"New York"	"36"	1267	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"North Carolina"	"37"	839	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"North Dakota"	"38"	38	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Ohio"	"39"	1140	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Oklahoma"	"40"	394	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Oregon"	"41"	319	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Pennsylvania"	"42"	977	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Rhode Island"	"44"	72	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"South Carolina"	"45"	464	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"South Dakota"	"46"	71	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Tennessee"	"47"	708	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Texas"	"48"	1882	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Utah"	"49"	128	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Vermont"	"50"	50	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Virginia"	"51"	616	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Washington"	"53"	463	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"West Virginia"	"54"	245	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Wisconsin"	"55"	400	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Wyoming"	"56"	33	Not Applicable	Not Applicable
"Total"	"Jan., 2018"	"2018/01"			24525	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Alabama"	"01"	445	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Alaska"	"02"	33	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Arizona"	"04"	430	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Arkansas"	"05"	247	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"California"	"06"	1937	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Colorado"	"08"	226	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Connecticut"	"09"	166	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Delaware"	"10"	72	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"District of Columbia"	"11"	42	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Florida"	"12"	1444	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Georgia"	"13"	705	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Hawaii"	"15"	93	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Idaho"	"16"	111	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Illinois"	"17"	750	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Indiana"	"18"	481	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Iowa"	"19"	225	Not Applicable	Not Applicable
