"Notes","Month","Month Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01","Alabama","01",2412,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Alaska","02",146,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Arizona","04",3239,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Arkansas","05",1444,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","California","06",15561,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Colorado","08",2042,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Connecticut","09",1958,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Delaware","10",556,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","District of Columbia","11",220,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Florida","12",11241,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Georgia","13",4118,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Hawaii","15",614,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Idaho","16",732,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Illinois","17",6345,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Indiana","18",3197,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Iowa","19",1676,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Kansas","20",1574,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Kentucky","21",2137,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Louisiana","22",2083,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Maine","23",785,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Maryland","24",2717,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Massachusetts","25",3464,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Michigan","26",5029,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Minnesota","27",2426,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Mississippi","28",1444,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Missouri","29",3207,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Montana","30",495,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Nebraska","31",917,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Nevada","32",1267,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Hampshire","33",667,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Jersey","34",4904,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Mexico","35",933,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New York","36",9704,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","North Carolina","37",4531,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","North Dakota","38",300,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Ohio","39",6713,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Oklahoma","40",2128,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Oregon","41",1967,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Pennsylvania","42",7662,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Rhode Island","44",561,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","South Carolina","45",2579,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","South Dakota","46",441,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Tennessee","47",3249,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Texas","48",10385,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Utah","49",996,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Vermont","50",331,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Virginia","51",3816,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Washington","53",3012,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","West Virginia","54",985,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Wisconsin","55",2920,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Wyoming","56",228,Not Applicable,Not Applicable
"Total","Jan., 2022 (provisional)","2022/01",,,152058,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Alabama","01",2143,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Alaska","02",116,Not Applicable,Not Applicable
