"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",37305,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",28918,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",26828,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",24809,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",25719,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",24917,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",26275,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",25889,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",25357,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",27294,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",27271,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",31415,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",30565,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",25917,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",27810,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",25377,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",24949,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",23652,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",23622,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",24230,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",23874,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",14526,Not Applicable,Not Applicable
"Total",,,576519,Not Applicable,Not Applicable
