"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",12611,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",9775,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",9014,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",8330,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",8732,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",8509,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",8903,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",8719,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",8604,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",8653,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",8836,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",9442,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",9026,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",7853,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",8592,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",8356,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",8367,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",7954,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",8195,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",7910,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",7244,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",3713,Not Applicable,Not Applicable
"Total",,,187338,Not Applicable,Not Applicable
