"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",1984,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",1799,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",2001,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",1946,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",2103,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",2123,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",2182,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",2147,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",2024,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",2146,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",2107,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",2109,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",2042,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",1770,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",2101,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",1939,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",1974,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",1928,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",1935,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",1852,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",1586,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",586,Not Applicable,Not Applicable
"Total",,,42384,Not Applicable,Not Applicable
