"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2022 (provisional)","2022","Alabama","01",295,650347,45.4
,"2022 (provisional)","2022","Alaska","02",61,96601,63.1
,"2022 (provisional)","2022","Arizona","04",434,960185,45.2
,"2022 (provisional)","2022","Arkansas","05",227,406733,55.8
,"2022 (provisional)","2022","California","06",1443,5140887,28.1
,"2022 (provisional)","2022","Colorado","08",357,740094,48.2
,"2022 (provisional)","2022","Connecticut","09",121,457657,26.4
,"2022 (provisional)","2022","Delaware","10",47,123453,38.1
,"2022 (provisional)","2022","District of Columbia","11",36,67142,53.6
,"2022 (provisional)","2022","Florida","12",943,2479705,38.0
,"2022 (provisional)","2022","Georgia","13",682,1500638,45.4
,"2022 (provisional)","2022","Hawaii","15",51,163193,31.3
,"2022 (provisional)","2022","Idaho","16",104,275056,37.8
,"2022 (provisional)","2022","Illinois","17",636,1657075,38.4
,"2022 (provisional)","2022","Indiana","18",421,926086,45.5
,"2022 (provisional)","2022","Iowa","19",151,435060,34.7
,"2022 (provisional)","2022","Kansas","20",193,412379,46.8
,"2022 (provisional)","2022","Kentucky","21",260,586389,44.3
,"2022 (provisional)","2022","Louisiana","22",379,609433,62.2
,"2022 (provisional)","2022","Maine","23",59,153399,38.5
,"2022 (provisional)","2022","Maryland","24",297,788727,37.7
,"2022 (provisional)","2022","Massachusetts","25",184,852355,21.6
,"2022 (provisional)","2022","Michigan","26",403,1273416,31.6
,"2022 (provisional)","2022","Minnesota","27",247,757349,32.6
,"2022 (provisional)","2022","Mississippi","28",234,409594,57.1
,"2022 (provisional)","2022","Missouri","29",434,800527,54.2
,"2022 (provisional)","2022","Montana","30",93,137096,67.8
,"2022 (provisional)","2022","Nebraska","31",108,277643,38.9
,"2022 (provisional)","2022","Nevada","32",154,395272,39.0
,"2022 (provisional)","2022","New Hampshire","33",34,161112,21.1
,"2022 (provisional)","2022","New Jersey","34",270,1170984,23.1
,"2022 (provisional)","2022","New Mexico","35",163,285011,57.2
,"2022 (provisional)","2022","New York","36",572,2372231,24.1
,"2022 (provisional)","2022","North Carolina","37",628,1373885,45.7
,"2022 (provisional)","2022","North Dakota","38",40,102589,39.0
,"2022 (provisional)","2022","Ohio","39",601,1516666,39.6
,"2022 (provisional)","2022","Oklahoma","40",260,552261,47.1
,"2022 (provisional)","2022","Oregon","41",193,506988,38.1
,"2022 (provisional)","2022","Pennsylvania","42",584,1598703,36.5
,"2022 (provisional)","2022","Rhode Island","44",19,133054,Unreliable
