"Notes","Year","Year Code","State","State Code",Deaths,Population,Crude Rate
,"1999","1999","Alabama","01",1634,Not Applicable,Not Applicable
,"1999","1999","Alaska","02",32,Not Applicable,Not Applicable
,"1999","1999","Arizona","04",1244,Not Applicable,Not Applicable
,"1999","1999","Arkansas","05",1124,Not Applicable,Not Applicable
,"1999","1999","California","06",9839,Not Applicable,Not Applicable
,"1999","1999","Colorado","08",1173,Not Applicable,Not Applicable
,"1999","1999","Connecticut","09",1529,Not Applicable,Not Applicable
,"1999","1999","Delaware","10",239,Not Applicable,Not Applicable
,"1999","1999","District of Columbia","11",264,Not Applicable,Not Applicable
,"1999","1999","Florida","12",6988,Not Applicable,Not Applicable
,"1999","1999","Georgia","13",1921,Not Applicable,Not Applicable
,"1999","1999","Hawaii","15",367,Not Applicable,Not Applicable
,"1999","1999","Idaho","16",412,Not Applicable,Not Applicable
,"1999","1999","Illinois","17",4902,Not Applicable,Not Applicable
,"1999","1999","Indiana","18",2375,Not Applicable,Not Applicable
,"1999","1999","Iowa","19",1938,Not Applicable,Not Applicable
,"1999","1999","Kansas","20",1478,Not Applicable,Not Applicable
,"1999","1999","Kentucky","21",1440,Not Applicable,Not Applicable
,"1999","1999","Louisiana","22",1456,Not Applicable,Not Applicable
,"1999","1999","Maine","23",618,Not Applicable,Not Applicable
,"1999","1999","Maryland","24",1585,Not Applicable,Not Applicable
,"1999","1999","Massachusetts","25",3125,Not Applicable,Not Applicable
,"1999","1999","Michigan","26",3402,Not Applicable,Not Applicable
,"1999","1999","Minnesota","27",2370,Not Applicable,Not Applicable
,"1999","1999","Mississippi","28",1003,Not Applicable,Not Applicable
,"1999","1999","Missouri","29",2656,Not Applicable,Not Applicable
,"1999","1999","Montana","30",375,Not Applicable,Not Applicable
,"1999","1999","Nebraska","31",954,Not Applicable,Not Applicable
,"1999","1999","Nevada","32",291,Not Applicable,Not Applicable
,"1999","1999","New Hampshire","33",482,Not Applicable,Not Applicable
,"1999","1999","New Jersey","34",3057,Not Applicable,Not Applicable
,"1999","1999","New Mexico","35",497,Not Applicable,Not Applicable
,"1999","1999","New York","36",7583,Not Applicable,Not Applicable
,"1999","1999","North Carolina","37",2368,Not Applicable,Not Applicable
,"1999","1999","North Dakota","38",407,Not Applicable,Not Applicable
,"1999","1999","Ohio","39",4417,Not Applicable,Not Applicable
,"1999","1999","Oklahoma","40",1456,Not Applicable,Not Applicable
,"1999","1999","Oregon","41",1309,Not Applicable,Not Applicable
,"1999","1999","Pennsylvania","42",5427,Not Applicable,Not Applicable
,"1999","1999","Rhode Island","44",455,Not Applicable,Not Applicable
,"1999","1999","South Carolina","45",1035,Not Applicable,Not Applicable
,"1999","1999","South Dakota","46",519,Not Applicable,Not Applicable
,"1999","1999","Tennessee","47",1890,Not Applicable,Not Applicable
,"1999","1999","Texas","48",5650,Not Applicable,Not Applicable
,"1999","1999","Utah","49",431,Not Applicable,Not Applicable
,"1999","1999","Vermont","50",247,Not Applicable,Not Applicable
,"1999","1999","Virginia","51",1919,Not Applicable,Not Applicable
,"1999","1999","Washington","53",1950,Not Applicable,Not Applicable
,"1999","1999","West Virginia","54",784,Not Applicable,Not Applicable
,"1999","1999","Wisconsin","55",2450,Not Applicable,Not Applicable
,"1999","1999","Wyoming","56",180,Not Applicable,Not Applicable
"Total","1999","1999",,,101247,Not Applicable,Not Applicable
,"2000","2000","Alabama","01",1628,Not Applicable,Not Applicable
,"2000","2000","Alaska","02",43,Not Applicable,Not Applicable
,"2000","2000","Arizona","04",1344,Not Applicable,Not Applicable
,"2000","2000","Arkansas","05",1136,Not Applicable,Not Applicable
,"2000","2000","California","06",9877,Not Applicable,Not Applicable
,"2000","2000","Colorado","08",1170,Not Applicable,Not Applicable
,"2000","2000","Connecticut","09",1672,Not Applicable,Not Applicable
,"2000","2000","Delaware","10",262,Not Applicable,Not Applicable
,"2000","2000","District of Columbia","11",231,Not Applicable,Not Applicable
,"2000","2000","Florida","12",7004,Not Applicable,Not Applicable
,"2000","2000","Georgia","13",1942,Not Applicable,Not Applicable
,"2000","2000","Hawaii","15",408,Not Applicable,Not Applicable
,"2000","2000","Idaho","16",396,Not Applicable,Not Applicable
,"2000","2000","Illinois","17",4850,Not Applicable,Not Applicable
,"2000","2000","Indiana","18",2319,Not Applicable,Not Applicable
,"2000","2000","Iowa","19",1939,Not Applicable,Not Applicable
,"2000","2000","Kansas","20",1566,Not Applicable,Not Applicable
,"2000","2000","Kentucky","21",1554,Not Applicable,Not Applicable
,"2000","2000","Louisiana","22",1426,Not Applicable,Not Applicable
,"2000","2000","Maine","23",595,Not Applicable,Not Applicable
,"2000","2000","Maryland","24",1645,Not Applicable,Not Applicable
,"2000","2000","Massachusetts","25",3181,Not Applicable,Not Applicable
,"2000","2000","Michigan","26",3501,Not Applicable,Not Applicable
,"2000","2000","Minnesota","27",2329,Not Applicable,Not Applicable
,"2000","2000","Mississippi","28",1118,Not Applicable,Not Applicable
,"2000","2000","Missouri","29",2699,Not Applicable,Not Applicable
,"2000","2000","Montana","30",365,Not Applicable,Not Applicable
,"2000","2000","Nebraska","31",936,Not Applicable,Not Applicable
,"2000","2000","Nevada","32",308,Not Applicable,Not Applicable
,"2000","2000","New Hampshire","33",471,Not Applicable,Not Applicable
,"2000","2000","New Jersey","34",3257,Not Applicable,Not Applicable
,"2000","2000","New Mexico","35",460,Not Applicable,Not Applicable
,"2000","2000","New York","36",7550,Not Applicable,Not Applicable
,"2000","2000","North Carolina","37",2459,Not Applicable,Not Applicable
,"2000","2000","North Dakota","38",357,Not Applicable,Not Applicable
,"2000","2000","Ohio","39",4524,Not Applicable,Not Applicable
,"2000","2000","Oklahoma","40",1486,Not Applicable,Not Applicable
,"2000","2000","Oregon","41",1348,Not Applicable,Not Applicable
,"2000","2000","Pennsylvania","42",5598,Not Applicable,Not Applicable
,"2000","2000","Rhode Island","44",521,Not Applicable,Not Applicable
,"2000","2000","South Carolina","45",1121,Not Applicable,Not Applicable
,"2000","2000","South Dakota","46",477,Not Applicable,Not Applicable
,"2000","2000","Tennessee","47",1973,Not Applicable,Not Applicable
,"2000","2000","Texas","48",5779,Not Applicable,Not Applicable
,"2000","2000","Utah","49",449,Not Applicable,Not Applicable
,"2000","2000","Vermont","50",260,Not Applicable,Not Applicable
,"2000","2000","Virginia","51",2107,Not Applicable,Not Applicable
,"2000","2000","Washington","53",1944,Not Applicable,Not Applicable
,"2000","2000","West Virginia","54",857,Not Applicable,Not Applicable
,"2000","2000","Wisconsin","55",2450,Not Applicable,Not Applicable
,"2000","2000","Wyoming","56",183,Not Applicable,Not Applicable
"Total","2000","2000",,,103075,Not Applicable,Not Applicable
,"2001","2001","Alabama","01",1690,Not Applicable,Not Applicable
,"2001","2001","Alaska","02",48,Not Applicable,Not Applicable
,"2001","2001","Arizona","04",1360,Not Applicable,Not Applicable
,"2001","2001","Arkansas","05",1088,Not Applicable,Not Applicable
,"2001","2001","California","06",10010,Not Applicable,Not Applicable
,"2001","2001","Colorado","08",1288,Not Applicable,Not Applicable
,"2001","2001","Connecticut","09",1611,Not Applicable,Not Applicable
,"2001","2001","Delaware","10",270,Not Applicable,Not Applicable
,"2001","2001","District of Columbia","11",233,Not Applicable,Not Applicable
,"2001","2001","Florida","12",7345,Not Applicable,Not Applicable
,"2001","2001","Georgia","13",2095,Not Applicable,Not Applicable
,"2001","2001","Hawaii","15",396,Not Applicable,Not Applicable
,"2001","2001","Idaho","16",402,Not Applicable,Not Applicable
,"2001","2001","Illinois","17",4832,Not Applicable,Not Applicable
,"2001","2001","Indiana","18",2410,Not Applicable,Not Applicable
,"2001","2001","Iowa","19",1811,Not Applicable,Not Applicable
,"2001","2001","Kansas","20",1471,Not Applicable,Not Applicable
,"2001","2001","Kentucky","21",1499,Not Applicable,Not Applicable
,"2001","2001","Louisiana","22",1445,Not Applicable,Not Applicable
,"2001","2001","Maine","23",667,Not Applicable,Not Applicable
,"2001","2001","Maryland","24",1635,Not Applicable,Not Applicable
,"2001","2001","Massachusetts","25",3153,Not Applicable,Not Applicable
,"2001","2001","Michigan","26",3476,Not Applicable,Not Applicable
,"2001","2001","Minnesota","27",2362,Not Applicable,Not Applicable
