"Notes","Month","Month Code","State","State Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01","Alabama","01",644,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Alaska","02",38,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Arizona","04",574,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Arkansas","05",393,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","California","06",2725,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Colorado","08",265,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Connecticut","09",326,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Delaware","10",95,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","District of Columbia","11",88,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Florida","12",1977,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Georgia","13",928,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Hawaii","15",106,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Idaho","16",94,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Illinois","17",1385,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Indiana","18",743,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Iowa","19",298,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Kansas","20",258,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Kentucky","21",545,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Louisiana","22",510,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Maine","23",164,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Maryland","24",538,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Massachusetts","25",590,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Michigan","26",1085,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Minnesota","27",389,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Mississippi","28",375,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Missouri","29",679,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Montana","30",90,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Nebraska","31",169,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Nevada","32",258,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Hampshire","33",118,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Jersey","34",930,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Mexico","35",172,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New York","36",2038,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","North Carolina","37",931,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","North Dakota","38",63,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Ohio","39",1365,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Oklahoma","40",429,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Oregon","41",293,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Pennsylvania","42",1611,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Rhode Island","44",111,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","South Carolina","45",532,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","South Dakota","46",70,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Tennessee","47",696,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Texas","48",1977,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Utah","49",143,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Vermont","50",65,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Virginia","51",779,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Washington","53",474,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","West Virginia","54",284,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Wisconsin","55",553,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Wyoming","56",47,Not Applicable,Not Applicable
"Total","Jan., 1999","1999/01",,,30010,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Alabama","01",556,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Alaska","02",42,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Arizona","04",501,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Arkansas","05",334,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","California","06",2509,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Colorado","08",319,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Connecticut","09",272,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Delaware","10",100,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","District of Columbia","11",83,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Florida","12",1721,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Georgia","13",763,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Hawaii","15",78,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Idaho","16",118,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Illinois","17",1246,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Indiana","18",694,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Iowa","19",281,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Kansas","20",239,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Kentucky","21",489,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Louisiana","22",497,Not Applicable,Not Applicable
