"Notes"	"Year"	"Year Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"Alabama"	"01"	1222	644227	189.7
	"1999"	"1999"	"Alaska"	"02"	179	106048	168.8
	"1999"	"1999"	"Arizona"	"04"	1198	760390	157.6
	"1999"	"1999"	"Arkansas"	"05"	654	374853	174.5
	"1999"	"1999"	"California"	"06"	6284	5544930	113.3
	"1999"	"1999"	"Colorado"	"08"	871	699785	124.5
	"1999"	"1999"	"Connecticut"	"09"	642	547579	117.2
	"1999"	"1999"	"Delaware"	"10"	177	122615	144.4
	"1999"	"1999"	"District of Columbia"	"11"	250	96146	260.0
	"1999"	"1999"	"Florida"	"12"	3838	2358660	162.7
	"1999"	"1999"	"Georgia"	"13"	2115	1349415	156.7
	"1999"	"1999"	"Hawaii"	"15"	219	187946	116.5
	"1999"	"1999"	"Idaho"	"16"	232	177953	130.4
	"1999"	"1999"	"Illinois"	"17"	2630	1938206	135.7
	"1999"	"1999"	"Indiana"	"18"	1240	902392	137.4
	"1999"	"1999"	"Iowa"	"19"	449	406226	110.5
	"1999"	"1999"	"Kansas"	"20"	484	388194	124.7
	"1999"	"1999"	"Kentucky"	"21"	934	610108	153.1
	"1999"	"1999"	"Louisiana"	"22"	1347	656146	205.3
	"1999"	"1999"	"Maine"	"23"	218	191196	114.0
	"1999"	"1999"	"Maryland"	"24"	1449	883661	164.0
	"1999"	"1999"	"Massachusetts"	"25"	1115	1041572	107.0
	"1999"	"1999"	"Michigan"	"26"	2125	1507445	141.0
	"1999"	"1999"	"Minnesota"	"27"	786	773938	101.6
	"1999"	"1999"	"Mississippi"	"28"	851	399771	212.9
	"1999"	"1999"	"Missouri"	"29"	1313	827231	158.7
	"1999"	"1999"	"Montana"	"30"	153	120663	126.8
	"1999"	"1999"	"Nebraska"	"31"	303	244340	124.0
	"1999"	"1999"	"Nevada"	"32"	519	322534	160.9
	"1999"	"1999"	"New Hampshire"	"33"	176	199831	88.1
	"1999"	"1999"	"New Jersey"	"34"	1840	1389836	132.4
	"1999"	"1999"	"New Mexico"	"35"	507	263440	192.5
	"1999"	"1999"	"New York"	"36"	3825	3046033	125.6
