"Notes","Month","Month Code","State","State Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01","Alabama","01",228,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Alaska","02",16,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Arizona","04",199,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Arkansas","05",122,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","California","06",1200,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Colorado","08",153,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Connecticut","09",124,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Delaware","10",36,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","District of Columbia","11",55,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Florida","12",610,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Georgia","13",356,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Hawaii","15",40,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Idaho","16",35,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Illinois","17",470,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Indiana","18",202,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Iowa","19",82,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Kansas","20",76,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Kentucky","21",151,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Louisiana","22",225,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Maine","23",38,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Maryland","24",216,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Massachusetts","25",190,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Michigan","26",407,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Minnesota","27",142,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Mississippi","28",149,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Missouri","29",196,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Montana","30",39,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Nebraska","31",40,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Nevada","32",79,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Hampshire","33",30,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Jersey","34",343,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Mexico","35",57,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New York","36",737,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","North Carolina","37",295,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","North Dakota","38",22,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Ohio","39",449,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Oklahoma","40",166,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Oregon","41",109,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Pennsylvania","42",476,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Rhode Island","44",30,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","South Carolina","45",196,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","South Dakota","46",33,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Tennessee","47",266,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Texas","48",737,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Utah","49",53,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Vermont","50",17,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Virginia","51",262,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Washington","53",157,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","West Virginia","54",72,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Wisconsin","55",156,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Wyoming","56",27,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Alabama","01",207,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Alaska","02",20,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Arizona","04",197,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Arkansas","05",90,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","California","06",1082,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Colorado","08",130,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Connecticut","09",89,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Delaware","10",27,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","District of Columbia","11",42,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Florida","12",558,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Georgia","13",289,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Hawaii","15",34,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Idaho","16",30,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Illinois","17",451,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Indiana","18",200,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Iowa","19",60,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Kansas","20",75,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Kentucky","21",157,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Louisiana","22",195,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Maine","23",36,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Maryland","24",228,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Massachusetts","25",185,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Michigan","26",390,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Minnesota","27",142,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Mississippi","28",133,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Missouri","29",218,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Montana","30",29,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Nebraska","31",38,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Nevada","32",70,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","New Hampshire","33",33,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","New Jersey","34",273,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","New Mexico","35",75,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","New York","36",622,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","North Carolina","37",282,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","North Dakota","38",18,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Ohio","39",376,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Oklahoma","40",137,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Oregon","41",101,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Pennsylvania","42",435,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Rhode Island","44",35,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","South Carolina","45",181,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","South Dakota","46",23,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Tennessee","47",208,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Texas","48",680,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Utah","49",49,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Vermont","50",13,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Virginia","51",241,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Washington","53",167,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","West Virginia","54",64,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Wisconsin","55",137,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Wyoming","56",26,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Alabama","01",208,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Alaska","02",20,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Arizona","04",191,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Arkansas","05",102,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","California","06",1099,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Colorado","08",145,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Connecticut","09",116,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Delaware","10",38,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","District of Columbia","11",54,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Florida","12",684,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Georgia","13",339,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Hawaii","15",39,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Idaho","16",31,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Illinois","17",490,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Indiana","18",243,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Iowa","19",98,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Kansas","20",89,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Kentucky","21",166,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Louisiana","22",234,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Maine","23",35,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Maryland","24",200,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Massachusetts","25",191,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Michigan","26",440,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Minnesota","27",137,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Mississippi","28",148,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Missouri","29",189,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Montana","30",28,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Nebraska","31",39,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Nevada","32",91,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","New Hampshire","33",39,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","New Jersey","34",314,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","New Mexico","35",67,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","New York","36",651,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","North Carolina","37",320,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","North Dakota","38",14,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Ohio","39",449,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Oklahoma","40",139,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Oregon","41",145,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Pennsylvania","42",442,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Rhode Island","44",26,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","South Carolina","45",221,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","South Dakota","46",25,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Tennessee","47",265,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Texas","48",716,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Utah","49",57,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Vermont","50",26,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Virginia","51",276,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Washington","53",180,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","West Virginia","54",78,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Wisconsin","55",144,Not Applicable,Not Applicable
,"Mar., 1999","1999/03","Wyoming","56",13,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Alabama","01",223,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Alaska","02",26,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Arizona","04",157,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Arkansas","05",120,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","California","06",1052,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Colorado","08",121,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Connecticut","09",93,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Delaware","10",31,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","District of Columbia","11",44,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Florida","12",615,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Georgia","13",348,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Hawaii","15",45,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Idaho","16",24,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Illinois","17",428,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Indiana","18",228,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Iowa","19",62,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Kansas","20",84,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Kentucky","21",135,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Louisiana","22",202,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Maine","23",34,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Maryland","24",203,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Massachusetts","25",186,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Michigan","26",372,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Minnesota","27",124,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Mississippi","28",130,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Missouri","29",193,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Montana","30",29,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Nebraska","31",44,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Nevada","32",77,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","New Hampshire","33",34,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","New Jersey","34",265,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","New Mexico","35",64,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","New York","36",669,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","North Carolina","37",304,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","North Dakota","38",14,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Ohio","39",419,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Oklahoma","40",160,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Oregon","41",120,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Pennsylvania","42",432,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Rhode Island","44",28,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","South Carolina","45",194,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","South Dakota","46",21,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Tennessee","47",245,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Texas","48",708,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Utah","49",61,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Vermont","50",23,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Virginia","51",250,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Washington","53",195,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","West Virginia","54",71,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Wisconsin","55",149,Not Applicable,Not Applicable
,"Apr., 1999","1999/04","Wyoming","56",21,Not Applicable,Not Applicable
,"May, 1999","1999/05","Alabama","01",206,Not Applicable,Not Applicable
,"May, 1999","1999/05","Alaska","02",21,Not Applicable,Not Applicable
,"May, 1999","1999/05","Arizona","04",194,Not Applicable,Not Applicable
