"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2022 (provisional)","2022","Alabama","01",845,1249614,67.6
,"2022 (provisional)","2022","Alaska","02",147,195997,75.0
,"2022 (provisional)","2022","Arizona","04",1077,1807529,59.6
,"2022 (provisional)","2022","Arkansas","05",595,781390,76.1
,"2022 (provisional)","2022","California","06",3702,9789697,37.8
,"2022 (provisional)","2022","Colorado","08",740,1393119,53.1
,"2022 (provisional)","2022","Connecticut","09",323,831021,38.9
,"2022 (provisional)","2022","Delaware","10",150,234246,64.0
,"2022 (provisional)","2022","District of Columbia","11",93,145710,63.8
,"2022 (provisional)","2022","Florida","12",2694,4764768,56.5
,"2022 (provisional)","2022","Georgia","13",1831,2821460,64.9
,"2022 (provisional)","2022","Hawaii","15",172,334913,51.4
,"2022 (provisional)","2022","Idaho","16",249,518809,48.0
,"2022 (provisional)","2022","Illinois","17",1586,3129293,50.7
,"2022 (provisional)","2022","Indiana","18",1177,1771508,66.4
,"2022 (provisional)","2022","Iowa","19",416,826895,50.3
,"2022 (provisional)","2022","Kansas","20",465,785121,59.2
,"2022 (provisional)","2022","Kentucky","21",690,1131474,61.0
,"2022 (provisional)","2022","Louisiana","22",939,1195908,78.5
,"2022 (provisional)","2022","Maine","23",158,283891,55.7
,"2022 (provisional)","2022","Maryland","24",826,1519231,54.4
,"2022 (provisional)","2022","Massachusetts","25",488,1569400,31.1
,"2022 (provisional)","2022","Michigan","26",1272,2411775,52.7
,"2022 (provisional)","2022","Minnesota","27",645,1461405,44.1
,"2022 (provisional)","2022","Mississippi","28",660,771932,85.5
,"2022 (provisional)","2022","Missouri","29",1051,1540293,68.2
,"2022 (provisional)","2022","Montana","30",169,261551,64.6
,"2022 (provisional)","2022","Nebraska","31",286,538233,53.1
,"2022 (provisional)","2022","Nevada","32",373,766712,48.6
,"2022 (provisional)","2022","New Hampshire","33",95,292506,32.5
,"2022 (provisional)","2022","New Jersey","34",736,2242924,32.8
,"2022 (provisional)","2022","New Mexico","35",319,529596,60.2
,"2022 (provisional)","2022","New York","36",1751,4610878,38.0
,"2022 (provisional)","2022","North Carolina","37",1705,2589572,65.8
,"2022 (provisional)","2022","North Dakota","38",106,207278,51.1
,"2022 (provisional)","2022","Ohio","39",1783,2908691,61.3
,"2022 (provisional)","2022","Oklahoma","40",709,1068241,66.4
,"2022 (provisional)","2022","Oregon","41",431,959386,44.9
,"2022 (provisional)","2022","Pennsylvania","42",1567,3014861,52.0
,"2022 (provisional)","2022","Rhode Island","44",70,243700,28.7
,"2022 (provisional)","2022","South Carolina","45",855,1251437,68.3
,"2022 (provisional)","2022","South Dakota","46",173,244347,70.8
,"2022 (provisional)","2022","Tennessee","47",1167,1708309,68.3
,"2022 (provisional)","2022","Texas","48",4768,8295412,57.5
,"2022 (provisional)","2022","Utah","49",482,1049334,45.9
,"2022 (provisional)","2022","Vermont","50",59,137810,42.8
,"2022 (provisional)","2022","Virginia","51",1187,2112236,56.2
,"2022 (provisional)","2022","Washington","53",806,1852081,43.5
,"2022 (provisional)","2022","West Virginia","54",237,401880,59.0
,"2022 (provisional)","2022","Wisconsin","55",735,1431002,51.4
,"2022 (provisional)","2022","Wyoming","56",93,146960,63.3
"Total","2022 (provisional)","2022",,,43653,82131336,53.2
,"2023 (provisional and partial)","2023","Alabama","01",625,1249614,50.0
,"2023 (provisional and partial)","2023","Alaska","02",83,195997,42.3
,"2023 (provisional and partial)","2023","Arizona","04",781,1807529,43.2
,"2023 (provisional and partial)","2023","Arkansas","05",431,781390,55.2
,"2023 (provisional and partial)","2023","California","06",2682,9789697,27.4
,"2023 (provisional and partial)","2023","Colorado","08",510,1393119,36.6
,"2023 (provisional and partial)","2023","Connecticut","09",208,831021,25.0
,"2023 (provisional and partial)","2023","Delaware","10",72,234246,30.7
,"2023 (provisional and partial)","2023","District of Columbia","11",90,145710,61.8
,"2023 (provisional and partial)","2023","Florida","12",1985,4764768,41.7
,"2023 (provisional and partial)","2023","Georgia","13",1070,2821460,37.9
,"2023 (provisional and partial)","2023","Hawaii","15",83,334913,24.8
,"2023 (provisional and partial)","2023","Idaho","16",182,518809,35.1
,"2023 (provisional and partial)","2023","Illinois","17",1157,3129293,37.0
,"2023 (provisional and partial)","2023","Indiana","18",742,1771508,41.9
,"2023 (provisional and partial)","2023","Iowa","19",246,826895,29.7
,"2023 (provisional and partial)","2023","Kansas","20",345,785121,43.9
,"2023 (provisional and partial)","2023","Kentucky","21",479,1131474,42.3
,"2023 (provisional and partial)","2023","Louisiana","22",587,1195908,49.1
,"2023 (provisional and partial)","2023","Maine","23",94,283891,33.1
,"2023 (provisional and partial)","2023","Maryland","24",578,1519231,38.0
,"2023 (provisional and partial)","2023","Massachusetts","25",339,1569400,21.6
,"2023 (provisional and partial)","2023","Michigan","26",889,2411775,36.9
,"2023 (provisional and partial)","2023","Minnesota","27",444,1461405,30.4
,"2023 (provisional and partial)","2023","Mississippi","28",471,771932,61.0
,"2023 (provisional and partial)","2023","Missouri","29",637,1540293,41.4
,"2023 (provisional and partial)","2023","Montana","30",110,261551,42.1
,"2023 (provisional and partial)","2023","Nebraska","31",190,538233,35.3
,"2023 (provisional and partial)","2023","Nevada","32",282,766712,36.8
,"2023 (provisional and partial)","2023","New Hampshire","33",67,292506,22.9
,"2023 (provisional and partial)","2023","New Jersey","34",568,2242924,25.3
,"2023 (provisional and partial)","2023","New Mexico","35",228,529596,43.1
,"2023 (provisional and partial)","2023","New York","36",1275,4610878,27.7
,"2023 (provisional and partial)","2023","North Carolina","37",1184,2589572,45.7
,"2023 (provisional and partial)","2023","North Dakota","38",73,207278,35.2
,"2023 (provisional and partial)","2023","Ohio","39",1220,2908691,41.9
,"2023 (provisional and partial)","2023","Oklahoma","40",554,1068241,51.9
,"2023 (provisional and partial)","2023","Oregon","41",301,959386,31.4
,"2023 (provisional and partial)","2023","Pennsylvania","42",1006,3014861,33.4
,"2023 (provisional and partial)","2023","Rhode Island","44",78,243700,32.0
,"2023 (provisional and partial)","2023","South Carolina","45",609,1251437,48.7
,"2023 (provisional and partial)","2023","South Dakota","46",104,244347,42.6
,"2023 (provisional and partial)","2023","Tennessee","47",897,1708309,52.5
,"2023 (provisional and partial)","2023","Texas","48",3393,8295412,40.9
,"2023 (provisional and partial)","2023","Utah","49",363,1049334,34.6
,"2023 (provisional and partial)","2023","Vermont","50",36,137810,26.1
,"2023 (provisional and partial)","2023","Virginia","51",812,2112236,38.4
,"2023 (provisional and partial)","2023","Washington","53",681,1852081,36.8
,"2023 (provisional and partial)","2023","West Virginia","54",150,401880,37.3
,"2023 (provisional and partial)","2023","Wisconsin","55",519,1431002,36.3
,"2023 (provisional and partial)","2023","Wyoming","56",56,146960,38.1
"Total","2023 (provisional and partial)","2023",,,30566,82131336,37.2
"Total",,,,,74219,164262672,45.2
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Week"
"Query Parameters:"
"Single-Year Ages: < 1 year; 1 year; 2 years; 3 years; 4 years; 5 years; 6 years; 7 years; 8 years; 9 years; 10 years; 11 years;"
"12 years; 13 years; 14 years; 15 years; 16 years; 17 years; 18 years; 19 years"
"Year/Month: 2022 (provisional); 2023 (provisional and partial)"
"Group By: Year; Residence State"
"Show Totals: True"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: Oct 20, 2023 12:26:10 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2021,"
"and from provisional data for years 2022-2023, as compiled from data provided by the 57 vital statistics jurisdictions through"
"the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on Oct 20, 2023 12:26:10"
"AM"
"---"
Caveats:
"1. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Not Stated."
"2. The population figures for years 2021 and later are single-race estimates of the July 1 resident population, based on the"
"Blended Base produced by the US Census Bureau in lieu of the April 1, 2020 decennial population count, from the Vintage 2021"
"postcensal series released by the Census Bureau on June 30, 2022. The population figures for year 2020 are single-race estimates"
"of the July 1 resident population, from the Vintage 2020 postcensal series based on April 2010 Census, released by the Census"
"Bureau on July 27, 2021. The population figures for year 2019 are single-race estimates of the July 1 resident population, from"
"the Vintage 2019 postcensal series based on April 2010 Census, released by the Census Bureau on June 25, 2020. The population"
"figures for year 2018 are single-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series based"
"on April 2010 Census, released by the Census Bureau on June 20, 2019. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Population Data."
"3. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Age"
"Group."
"4. Deaths occurring through October 07, 2023 as of October 15, 2023."
