"Notes","Year","Year Code","State","State Code",Deaths,Population,Crude Rate
,"1999","1999","Alabama","01",5134,Not Applicable,Not Applicable
,"1999","1999","Alaska","02",148,Not Applicable,Not Applicable
,"1999","1999","Arizona","04",4353,Not Applicable,Not Applicable
,"1999","1999","Arkansas","05",3616,Not Applicable,Not Applicable
,"1999","1999","California","06",30016,Not Applicable,Not Applicable
,"1999","1999","Colorado","08",3642,Not Applicable,Not Applicable
,"1999","1999","Connecticut","09",4603,Not Applicable,Not Applicable
,"1999","1999","Delaware","10",723,Not Applicable,Not Applicable
,"1999","1999","District of Columbia","11",634,Not Applicable,Not Applicable
,"1999","1999","Florida","12",22719,Not Applicable,Not Applicable
,"1999","1999","Georgia","13",6335,Not Applicable,Not Applicable
,"1999","1999","Hawaii","15",1078,Not Applicable,Not Applicable
,"1999","1999","Idaho","16",1304,Not Applicable,Not Applicable
,"1999","1999","Illinois","17",14728,Not Applicable,Not Applicable
,"1999","1999","Indiana","18",7298,Not Applicable,Not Applicable
,"1999","1999","Iowa","19",5307,Not Applicable,Not Applicable
,"1999","1999","Kansas","20",4275,Not Applicable,Not Applicable
,"1999","1999","Kentucky","21",4813,Not Applicable,Not Applicable
,"1999","1999","Louisiana","22",4535,Not Applicable,Not Applicable
,"1999","1999","Maine","23",1925,Not Applicable,Not Applicable
,"1999","1999","Maryland","24",5104,Not Applicable,Not Applicable
,"1999","1999","Massachusetts","25",9091,Not Applicable,Not Applicable
,"1999","1999","Michigan","26",10691,Not Applicable,Not Applicable
,"1999","1999","Minnesota","27",6893,Not Applicable,Not Applicable
,"1999","1999","Mississippi","28",3163,Not Applicable,Not Applicable
,"1999","1999","Missouri","29",8105,Not Applicable,Not Applicable
,"1999","1999","Montana","30",1179,Not Applicable,Not Applicable
,"1999","1999","Nebraska","31",2761,Not Applicable,Not Applicable
,"1999","1999","Nevada","32",1054,Not Applicable,Not Applicable
,"1999","1999","New Hampshire","33",1450,Not Applicable,Not Applicable
,"1999","1999","New Jersey","34",9799,Not Applicable,Not Applicable
,"1999","1999","New Mexico","35",1639,Not Applicable,Not Applicable
,"1999","1999","New York","36",22719,Not Applicable,Not Applicable
,"1999","1999","North Carolina","37",7667,Not Applicable,Not Applicable
,"1999","1999","North Dakota","38",1166,Not Applicable,Not Applicable
,"1999","1999","Ohio","39",13936,Not Applicable,Not Applicable
,"1999","1999","Oklahoma","40",4704,Not Applicable,Not Applicable
,"1999","1999","Oregon","41",4163,Not Applicable,Not Applicable
,"1999","1999","Pennsylvania","42",17573,Not Applicable,Not Applicable
,"1999","1999","Rhode Island","44",1509,Not Applicable,Not Applicable
,"1999","1999","South Carolina","45",3399,Not Applicable,Not Applicable
,"1999","1999","South Dakota","46",1300,Not Applicable,Not Applicable
,"1999","1999","Tennessee","47",6158,Not Applicable,Not Applicable
