"Notes"	"Year"	"Year Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"Alabama"	"01"	436	645169	67.6
	"1999"	"1999"	"Alaska"	"02"	61	105610	57.8
	"1999"	"1999"	"Arizona"	"04"	350	723853	48.4
	"1999"	"1999"	"Arkansas"	"05"	241	393151	61.3
	"1999"	"1999"	"California"	"06"	1767	4901007	36.1
	"1999"	"1999"	"Colorado"	"08"	281	608772	46.2
	"1999"	"1999"	"Connecticut"	"09"	136	449215	30.3
	"1999"	"1999"	"Delaware"	"10"	34	108890	31.2
	"1999"	"1999"	"District of Columbia"	"11"	63	65262	96.5
	"1999"	"1999"	"Florida"	"12"	886	2024404	43.8
	"1999"	"1999"	"Georgia"	"13"	636	1181444	53.8
	"1999"	"1999"	"Hawaii"	"15"	45	164314	27.4
	"1999"	"1999"	"Idaho"	"16"	129	215566	59.8
	"1999"	"1999"	"Illinois"	"17"	831	1787182	46.5
	"1999"	"1999"	"Indiana"	"18"	440	894230	49.2
	"1999"	"1999"	"Iowa"	"19"	191	438678	43.5
	"1999"	"1999"	"Kansas"	"20"	200	414659	48.2
	"1999"	"1999"	"Kentucky"	"21"	300	571598	52.5
	"1999"	"1999"	"Louisiana"	"22"	453	719543	63.0
	"1999"	"1999"	"Maine"	"23"	88	181260	48.5
	"1999"	"1999"	"Maryland"	"24"	363	733835	49.5
	"1999"	"1999"	"Massachusetts"	"25"	234	831365	28.1
	"1999"	"1999"	"Michigan"	"26"	583	1456598	40.0
	"1999"	"1999"	"Minnesota"	"27"	276	745688	37.0
	"1999"	"1999"	"Mississippi"	"28"	324	453651	71.4
	"1999"	"1999"	"Missouri"	"29"	474	823746	57.5
	"1999"	"1999"	"Montana"	"30"	89	141373	63.0
	"1999"	"1999"	"Nebraska"	"31"	135	264818	51.0
	"1999"	"1999"	"Nevada"	"32"	115	255418	45.0
	"1999"	"1999"	"New Hampshire"	"33"	50	176936	28.3
	"1999"	"1999"	"New Jersey"	"34"	302	1096392	27.5
	"1999"	"1999"	"New Mexico"	"35"	190	293079	64.8
	"1999"	"1999"	"New York"	"36"	893	2578422	34.6
	"1999"	"1999"	"North Carolina"	"37"	521	1070361	48.7
	"1999"	"1999"	"North Dakota"	"38"	47	102330	45.9
	"1999"	"1999"	"Ohio"	"39"	666	1644379	40.5
	"1999"	"1999"	"Oklahoma"	"40"	298	523383	56.9
	"1999"	"1999"	"Oregon"	"41"	187	485035	38.6
	"1999"	"1999"	"Pennsylvania"	"42"	688	1705000	40.4
	"1999"	"1999"	"Rhode Island"	"44"	40	143590	27.9
	"1999"	"1999"	"South Carolina"	"45"	323	581188	55.6
	"1999"	"1999"	"South Dakota"	"46"	84	122677	68.5
	"1999"	"1999"	"Tennessee"	"47"	469	783776	59.8
	"1999"	"1999"	"Texas"	"48"	1521	3230909	47.1
	"1999"	"1999"	"Utah"	"49"	155	410981	37.7
	"1999"	"1999"	"Vermont"	"50"	33	90391	36.5
	"1999"	"1999"	"Virginia"	"51"	395	964503	41.0
	"1999"	"1999"	"Washington"	"53"	333	855014	38.9
	"1999"	"1999"	"West Virginia"	"54"	147	246301	59.7
	"1999"	"1999"	"Wisconsin"	"55"	339	811337	41.8
	"1999"	"1999"	"Wyoming"	"56"	57	81693	69.8
"Total"	"1999"	"1999"			17899	40297976	44.4
	"2000"	"2000"	"Alabama"	"01"	382	644832	59.2
	"2000"	"2000"	"Alaska"	"02"	90	106755	84.3
	"2000"	"2000"	"Arizona"	"04"	376	745933	50.4
	"2000"	"2000"	"Arkansas"	"05"	250	391700	63.8
	"2000"	"2000"	"California"	"06"	1776	5021710	35.4
	"2000"	"2000"	"Colorado"	"08"	261	618735	42.2
	"2000"	"2000"	"Connecticut"	"09"	139	458214	30.3
	"2000"	"2000"	"Delaware"	"10"	57	110906	51.4
	"2000"	"2000"	"District of Columbia"	"11"	46	67885	67.8
	"2000"	"2000"	"Florida"	"12"	980	2071091	47.3
	"2000"	"2000"	"Georgia"	"13"	598	1204036	49.7
	"2000"	"2000"	"Hawaii"	"15"	45	164108	27.4
	"2000"	"2000"	"Idaho"	"16"	92	215466	42.7
	"2000"	"2000"	"Illinois"	"17"	776	1799099	43.1
	"2000"	"2000"	"Indiana"	"18"	438	896898	48.8
	"2000"	"2000"	"Iowa"	"19"	211	436967	48.3
	"2000"	"2000"	"Kansas"	"20"	213	414136	51.4
	"2000"	"2000"	"Kentucky"	"21"	299	568485	52.6
	"2000"	"2000"	"Louisiana"	"22"	396	713857	55.5
	"2000"	"2000"	"Maine"	"23"	73	181737	40.2
	"2000"	"2000"	"Maryland"	"24"	338	748254	45.2
	"2000"	"2000"	"Massachusetts"	"25"	223	846984	26.3
	"2000"	"2000"	"Michigan"	"26"	599	1466879	40.8
