"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",47385,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",36112,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",34141,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",31395,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",32605,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",31995,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",33540,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",32464,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",31934,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",32492,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",32927,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",35703,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",34117,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",29800,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",32009,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",31008,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",31238,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",29981,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",31128,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",30104,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",27352,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",13378,Not Applicable,Not Applicable
"Total",,,702808,Not Applicable,Not Applicable
