"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2022 (provisional)","2022","Alabama","01",3616,336754,1073.8
,"2022 (provisional)","2022","Alaska","02",383,45140,848.5
,"2022 (provisional)","2022","Arizona","04",3659,436142,838.9
,"2022 (provisional)","2022","Arkansas","05",2067,192947,1071.3
,"2022 (provisional)","2022","California","06",15243,2455012,620.9
,"2022 (provisional)","2022","Colorado","08",2319,348881,664.7
,"2022 (provisional)","2022","Connecticut","09",1628,266117,611.8
,"2022 (provisional)","2022","Delaware","10",576,70332,819.0
,"2022 (provisional)","2022","District of Columbia","11",385,34102,1129.0
,"2022 (provisional)","2022","Florida","12",11334,1498608,756.3
,"2022 (provisional)","2022","Georgia","13",6137,699859,876.9
,"2022 (provisional)","2022","Hawaii","15",598,89673,666.9
,"2022 (provisional)","2022","Idaho","16",742,111302,666.7
,"2022 (provisional)","2022","Illinois","17",6202,829715,747.5
,"2022 (provisional)","2022","Indiana","18",4012,436873,918.3
,"2022 (provisional)","2022","Iowa","19",1488,201486,738.5
,"2022 (provisional)","2022","Kansas","20",1453,179655,808.8
,"2022 (provisional)","2022","Kentucky","21",3412,301495,1131.7
,"2022 (provisional)","2022","Louisiana","22",3130,296585,1055.3
,"2022 (provisional)","2022","Maine","23",851,103693,820.7
,"2022 (provisional)","2022","Maryland","24",2978,432398,688.7
,"2022 (provisional)","2022","Massachusetts","25",2988,492930,606.2
,"2022 (provisional)","2022","Michigan","26",5435,689928,787.8
,"2022 (provisional)","2022","Minnesota","27",2349,375195,626.1
,"2022 (provisional)","2022","Mississippi","28",2286,190369,1200.8
,"2022 (provisional)","2022","Missouri","29",3952,406336,972.6
,"2022 (provisional)","2022","Montana","30",542,69593,778.8
,"2022 (provisional)","2022","Nebraska","31",810,118258,684.9
,"2022 (provisional)","2022","Nevada","32",1654,199596,828.7
,"2022 (provisional)","2022","New Hampshire","33",733,108652,674.6
,"2022 (provisional)","2022","New Jersey","34",4061,658851,616.4
,"2022 (provisional)","2022","New Mexico","35",1251,130882,955.8
,"2022 (provisional)","2022","New York","36",8520,1367335,623.1
,"2022 (provisional)","2022","North Carolina","37",6160,697268,883.4
,"2022 (provisional)","2022","North Dakota","38",317,44401,713.9
,"2022 (provisional)","2022","Ohio","39",7172,782458,916.6
,"2022 (provisional)","2022","Oklahoma","40",2642,240699,1097.6
,"2022 (provisional)","2022","Oregon","41",2019,257319,784.6
,"2022 (provisional)","2022","Pennsylvania","42",6890,894652,770.1
,"2022 (provisional)","2022","Rhode Island","44",524,78212,670.0
,"2022 (provisional)","2022","South Carolina","45",3365,348059,966.8
,"2022 (provisional)","2022","South Dakota","46",410,55524,738.4
,"2022 (provisional)","2022","Tennessee","47",5086,462892,1098.7
,"2022 (provisional)","2022","Texas","48",13543,1709592,792.2
,"2022 (provisional)","2022","Utah","49",936,155496,601.9
,"2022 (provisional)","2022","Vermont","50",344,46470,740.3
,"2022 (provisional)","2022","Virginia","51",4293,577813,743.0
,"2022 (provisional)","2022","Washington","53",3238,474269,682.7
,"2022 (provisional)","2022","West Virginia","54",1552,121120,1281.4
,"2022 (provisional)","2022","Wisconsin","55",2735,411235,665.1
,"2022 (provisional)","2022","Wyoming","56",284,35141,808.2
"Total","2022 (provisional)","2022",,,168304,21567314,780.4
,"2023 (provisional and partial)","2023","Alabama","01",2343,336754,695.8
,"2023 (provisional and partial)","2023","Alaska","02",231,45140,511.7
