"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",46170,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",36561,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",33721,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",30325,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",31311,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",30317,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",31956,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",32019,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",30769,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",33360,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",33480,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",38417,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",37165,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",31307,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",34134,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",31889,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",30974,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",29685,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",30055,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",30441,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",30041,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",18047,Not Applicable,Not Applicable
"Total",,,712144,Not Applicable,Not Applicable
