"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2022 (provisional)","2022","Alabama","01",870,331924,262.1
,"2022 (provisional)","2022","Alaska","02",177,57990,305.2
,"2022 (provisional)","2022","Arizona","04",1180,498422,236.7
,"2022 (provisional)","2022","Arkansas","05",428,198793,215.3
,"2022 (provisional)","2022","California","06",4568,3004349,152.0
,"2022 (provisional)","2022","Colorado","08",854,464675,183.8
,"2022 (provisional)","2022","Connecticut","09",376,227190,165.5
,"2022 (provisional)","2022","Delaware","10",145,66985,216.5
,"2022 (provisional)","2022","District of Columbia","11",104,75726,137.3
,"2022 (provisional)","2022","Florida","12",2780,1432118,194.1
,"2022 (provisional)","2022","Georgia","13",1560,753478,207.0
,"2022 (provisional)","2022","Hawaii","15",118,100019,118.0
,"2022 (provisional)","2022","Idaho","16",195,125066,155.9
,"2022 (provisional)","2022","Illinois","17",1531,862395,177.5
,"2022 (provisional)","2022","Indiana","18",1009,443576,227.5
,"2022 (provisional)","2022","Iowa","19",291,195950,148.5
,"2022 (provisional)","2022","Kansas","20",368,186766,197.0
,"2022 (provisional)","2022","Kentucky","21",737,293947,250.7
,"2022 (provisional)","2022","Louisiana","22",860,322320,266.8
,"2022 (provisional)","2022","Maine","23",193,86135,224.1
,"2022 (provisional)","2022","Maryland","24",797,427577,186.4
,"2022 (provisional)","2022","Massachusetts","25",664,497307,133.5
,"2022 (provisional)","2022","Michigan","26",1254,654675,191.5
,"2022 (provisional)","2022","Minnesota","27",590,381088,154.8
,"2022 (provisional)","2022","Mississippi","28",524,189996,275.8
,"2022 (provisional)","2022","Missouri","29",928,408857,227.0
,"2022 (provisional)","2022","Montana","30",164,71586,229.1
,"2022 (provisional)","2022","Nebraska","31",172,125205,137.4
,"2022 (provisional)","2022","Nevada","32",426,234661,181.5
,"2022 (provisional)","2022","New Hampshire","33",159,90884,174.9
,"2022 (provisional)","2022","New Jersey","34",895,606602,147.5
,"2022 (provisional)","2022","New Mexico","35",561,141464,396.6
,"2022 (provisional)","2022","New York","36",1933,1428548,135.3
,"2022 (provisional)","2022","North Carolina","37",1658,712293,232.8
,"2022 (provisional)","2022","North Dakota","38",105,55286,189.9
,"2022 (provisional)","2022","Ohio","39",1753,783981,223.6
,"2022 (provisional)","2022","Oklahoma","40",623,270026,230.7
,"2022 (provisional)","2022","Oregon","41",541,309756,174.7
