"Notes","Month","Month Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01","Alabama","01",307,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Alaska","02",36,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Arizona","04",358,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Arkansas","05",177,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","California","06",1441,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Colorado","08",253,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Connecticut","09",115,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Delaware","10",46,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","District of Columbia","11",28,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Florida","12",813,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Georgia","13",533,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Hawaii","15",47,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Idaho","16",68,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Illinois","17",591,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Indiana","18",392,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Iowa","19",115,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Kansas","20",147,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Kentucky","21",308,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Louisiana","22",299,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Maine","23",57,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Maryland","24",284,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Massachusetts","25",218,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Michigan","26",476,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Minnesota","27",186,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Mississippi","28",247,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Missouri","29",331,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Montana","30",46,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Nebraska","31",71,Not Applicable,Not Applicable
