"Notes","Month","Month Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01","Alabama","01",137,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Alaska","02",29,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Arizona","04",249,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Arkansas","05",98,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","California","06",921,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Colorado","08",180,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Connecticut","09",89,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Delaware","10",32,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","District of Columbia","11",27,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Florida","12",597,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Georgia","13",339,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Hawaii","15",25,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Idaho","16",42,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Illinois","17",355,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Indiana","18",228,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Iowa","19",61,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Kansas","20",85,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Kentucky","21",163,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Louisiana","22",184,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Maine","23",36,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Maryland","24",184,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Massachusetts","25",127,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Michigan","26",298,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Minnesota","27",125,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Mississippi","28",123,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Missouri","29",212,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Montana","30",30,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Nebraska","31",43,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Nevada","32",90,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Hampshire","33",36,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Jersey","34",214,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Mexico","35",132,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New York","36",448,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","North Carolina","37",323,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","North Dakota","38",22,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Ohio","39",367,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Oklahoma","40",146,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Oregon","41",112,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Pennsylvania","42",355,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Rhode Island","44",35,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","South Carolina","45",195,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","South Dakota","46",28,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Tennessee","47",258,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Texas","48",739,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Utah","49",72,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Vermont","50",20,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Virginia","51",213,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Washington","53",170,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","West Virginia","54",74,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Wisconsin","55",177,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Wyoming","56",21,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Alabama","01",147,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Alaska","02",28,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Arizona","04",196,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Arkansas","05",81,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","California","06",782,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Colorado","08",144,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Connecticut","09",81,Not Applicable,Not Applicable
