"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2022 (provisional)","2022","Alabama","01",2265,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Alaska","02",140,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Arizona","04",3678,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Arkansas","05",1496,Not Applicable,Not Applicable
,"2022 (provisional)","2022","California","06",23342,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Colorado","08",2683,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Connecticut","09",3072,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Delaware","10",582,Not Applicable,Not Applicable
,"2022 (provisional)","2022","District of Columbia","11",346,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Florida","12",15243,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Georgia","13",4060,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Hawaii","15",1420,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Idaho","16",915,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Illinois","17",7953,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Indiana","18",3964,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Iowa","19",2548,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Kansas","20",2039,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Kentucky","21",2130,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Louisiana","22",2059,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Maine","23",1044,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Maryland","24",3505,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Massachusetts","25",5234,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Michigan","26",6614,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Minnesota","27",3797,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Mississippi","28",1334,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Missouri","29",3814,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Montana","30",624,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Nebraska","31",1282,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Nevada","32",1129,Not Applicable,Not Applicable
,"2022 (provisional)","2022","New Hampshire","33",911,Not Applicable,Not Applicable
,"2022 (provisional)","2022","New Jersey","34",6111,Not Applicable,Not Applicable
,"2022 (provisional)","2022","New Mexico","35",1038,Not Applicable,Not Applicable
,"2022 (provisional)","2022","New York","36",13741,Not Applicable,Not Applicable
,"2022 (provisional)","2022","North Carolina","37",5135,Not Applicable,Not Applicable
,"2022 (provisional)","2022","North Dakota","38",533,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Ohio","39",7670,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Oklahoma","40",1907,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Oregon","41",2915,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Pennsylvania","42",10210,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Rhode Island","44",845,Not Applicable,Not Applicable
,"2022 (provisional)","2022","South Carolina","45",2654,Not Applicable,Not Applicable
,"2022 (provisional)","2022","South Dakota","46",667,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Tennessee","47",3286,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Texas","48",10725,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Utah","49",1078,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Vermont","50",522,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Virginia","51",4702,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Washington","53",4389,Not Applicable,Not Applicable
,"2022 (provisional)","2022","West Virginia","54",1075,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Wisconsin","55",4107,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Wyoming","56",297,Not Applicable,Not Applicable
"Total","2022 (provisional)","2022",,,192830,Not Applicable,Not Applicable
