"Notes"	"Year"	"Year Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"Alabama"	"01"	4577	Not Applicable	Not Applicable
	"2018"	"2018"	"Alaska"	"02"	274	Not Applicable	Not Applicable
	"2018"	"2018"	"Arizona"	"04"	6179	Not Applicable	Not Applicable
	"2018"	"2018"	"Arkansas"	"05"	2940	Not Applicable	Not Applicable
	"2018"	"2018"	"California"	"06"	32913	Not Applicable	Not Applicable
	"2018"	"2018"	"Colorado"	"08"	4431	Not Applicable	Not Applicable
	"2018"	"2018"	"Connecticut"	"09"	4621	Not Applicable	Not Applicable
	"2018"	"2018"	"Delaware"	"10"	1011	Not Applicable	Not Applicable
	"2018"	"2018"	"District of Columbia"	"11"	485	Not Applicable	Not Applicable
	"2018"	"2018"	"Florida"	"12"	23894	Not Applicable	Not Applicable
	"2018"	"2018"	"Georgia"	"13"	7147	Not Applicable	Not Applicable
	"2018"	"2018"	"Hawaii"	"15"	1579	Not Applicable	Not Applicable
	"2018"	"2018"	"Idaho"	"16"	1646	Not Applicable	Not Applicable
	"2018"	"2018"	"Illinois"	"17"	13165	Not Applicable	Not Applicable
	"2018"	"2018"	"Indiana"	"18"	7112	Not Applicable	Not Applicable
	"2018"	"2018"	"Iowa"	"19"	4193	Not Applicable	Not Applicable
	"2018"	"2018"	"Kansas"	"20"	3448	Not Applicable	Not Applicable
	"2018"	"2018"	"Kentucky"	"21"	4249	Not Applicable	Not Applicable
	"2018"	"2018"	"Louisiana"	"22"	3945	Not Applicable	Not Applicable
	"2018"	"2018"	"Maine"	"23"	1776	Not Applicable	Not Applicable
	"2018"	"2018"	"Maryland"	"24"	5761	Not Applicable	Not Applicable
	"2018"	"2018"	"Massachusetts"	"25"	8539	Not Applicable	Not Applicable
	"2018"	"2018"	"Michigan"	"26"	11616	Not Applicable	Not Applicable
	"2018"	"2018"	"Minnesota"	"27"	6223	Not Applicable	Not Applicable
	"2018"	"2018"	"Mississippi"	"28"	2620	Not Applicable	Not Applicable
	"2018"	"2018"	"Missouri"	"29"	6619	Not Applicable	Not Applicable
	"2018"	"2018"	"Montana"	"30"	1112	Not Applicable	Not Applicable
	"2018"	"2018"	"Nebraska"	"31"	2265	Not Applicable	Not Applicable
	"2018"	"2018"	"Nevada"	"32"	1999	Not Applicable	Not Applicable
	"2018"	"2018"	"New Hampshire"	"33"	1595	Not Applicable	Not Applicable
	"2018"	"2018"	"New Jersey"	"34"	10198	Not Applicable	Not Applicable
	"2018"	"2018"	"New Mexico"	"35"	1808	Not Applicable	Not Applicable
	"2018"	"2018"	"New York"	"36"	20925	Not Applicable	Not Applicable
	"2018"	"2018"	"North Carolina"	"37"	9187	Not Applicable	Not Applicable
	"2018"	"2018"	"North Dakota"	"38"	890	Not Applicable	Not Applicable
	"2018"	"2018"	"Ohio"	"39"	14281	Not Applicable	Not Applicable
	"2018"	"2018"	"Oklahoma"	"40"	3677	Not Applicable	Not Applicable
	"2018"	"2018"	"Oregon"	"41"	4389	Not Applicable	Not Applicable
	"2018"	"2018"	"Pennsylvania"	"42"	17943	Not Applicable	Not Applicable
	"2018"	"2018"	"Rhode Island"	"44"	1519	Not Applicable	Not Applicable
	"2018"	"2018"	"South Carolina"	"45"	4476	Not Applicable	Not Applicable
	"2018"	"2018"	"South Dakota"	"46"	1030	Not Applicable	Not Applicable
	"2018"	"2018"	"Tennessee"	"47"	6290	Not Applicable	Not Applicable
	"2018"	"2018"	"Texas"	"48"	18953	Not Applicable	Not Applicable
	"2018"	"2018"	"Utah"	"49"	2064	Not Applicable	Not Applicable
	"2018"	"2018"	"Vermont"	"50"	776	Not Applicable	Not Applicable
	"2018"	"2018"	"Virginia"	"51"	7247	Not Applicable	Not Applicable
	"2018"	"2018"	"Washington"	"53"	6657	Not Applicable	Not Applicable
	"2018"	"2018"	"West Virginia"	"54"	2189	Not Applicable	Not Applicable
	"2018"	"2018"	"Wisconsin"	"55"	7069	Not Applicable	Not Applicable
	"2018"	"2018"	"Wyoming"	"56"	567	Not Applicable	Not Applicable
"Total"	"2018"	"2018"			320069	Not Applicable	Not Applicable
	"2019"	"2019"	"Alabama"	"01"	4587	Not Applicable	Not Applicable
	"2019"	"2019"	"Alaska"	"02"	281	Not Applicable	Not Applicable
	"2019"	"2019"	"Arizona"	"04"	6046	Not Applicable	Not Applicable
	"2019"	"2019"	"Arkansas"	"05"	2900	Not Applicable	Not Applicable
	"2019"	"2019"	"California"	"06"	32725	Not Applicable	Not Applicable
	"2019"	"2019"	"Colorado"	"08"	4414	Not Applicable	Not Applicable
	"2019"	"2019"	"Connecticut"	"09"	4743	Not Applicable	Not Applicable
	"2019"	"2019"	"Delaware"	"10"	958	Not Applicable	Not Applicable
	"2019"	"2019"	"District of Columbia"	"11"	448	Not Applicable	Not Applicable
	"2019"	"2019"	"Florida"	"12"	23919	Not Applicable	Not Applicable
	"2019"	"2019"	"Georgia"	"13"	7015	Not Applicable	Not Applicable
