"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2022 (provisional)","2022","Alabama","01",631,324499,194.5
,"2022 (provisional)","2022","Alaska","02",99,55564,178.2
,"2022 (provisional)","2022","Arizona","04",840,502670,167.1
,"2022 (provisional)","2022","Arkansas","05",293,194850,150.4
,"2022 (provisional)","2022","California","06",3399,2835293,119.9
,"2022 (provisional)","2022","Colorado","08",640,444049,144.1
,"2022 (provisional)","2022","Connecticut","09",271,225757,120.0
,"2022 (provisional)","2022","Delaware","10",102,61373,166.2
,"2022 (provisional)","2022","District of Columbia","11",73,70000,104.3
,"2022 (provisional)","2022","Florida","12",2009,1333903,150.6
,"2022 (provisional)","2022","Georgia","13",1176,740675,158.8
,"2022 (provisional)","2022","Hawaii","15",76,94435,80.5
,"2022 (provisional)","2022","Idaho","16",159,123798,128.4
,"2022 (provisional)","2022","Illinois","17",1127,851195,132.4
,"2022 (provisional)","2022","Indiana","18",763,450441,169.4
,"2022 (provisional)","2022","Iowa","19",193,201615,95.7
,"2022 (provisional)","2022","Kansas","20",264,191132,138.1
,"2022 (provisional)","2022","Kentucky","21",497,295230,168.3
,"2022 (provisional)","2022","Louisiana","22",627,304177,206.1
,"2022 (provisional)","2022","Maine","23",133,80477,165.3
,"2022 (provisional)","2022","Maryland","24",615,394216,156.0
,"2022 (provisional)","2022","Massachusetts","25",432,486786,88.7
,"2022 (provisional)","2022","Michigan","26",893,662063,134.9
,"2022 (provisional)","2022","Minnesota","27",395,367229,107.6
,"2022 (provisional)","2022","Mississippi","28",407,190771,213.3
,"2022 (provisional)","2022","Missouri","29",697,403903,172.6
,"2022 (provisional)","2022","Montana","30",114,71769,158.8
,"2022 (provisional)","2022","Nebraska","31",142,127674,111.2
,"2022 (provisional)","2022","Nevada","32",307,220017,139.5
,"2022 (provisional)","2022","New Hampshire","33",124,87424,141.8
,"2022 (provisional)","2022","New Jersey","34",615,582195,105.6
,"2022 (provisional)","2022","New Mexico","35",369,139522,264.5
,"2022 (provisional)","2022","New York","36",1374,1376840,99.8
,"2022 (provisional)","2022","North Carolina","37",1289,700796,183.9
,"2022 (provisional)","2022","North Dakota","38",95,55686,170.6
,"2022 (provisional)","2022","Ohio","39",1162,769537,151.0
,"2022 (provisional)","2022","Oklahoma","40",464,266904,173.8
,"2022 (provisional)","2022","Oregon","41",351,288096,121.8
,"2022 (provisional)","2022","Pennsylvania","42",1162,823372,141.1
,"2022 (provisional)","2022","Rhode Island","44",72,73921,97.4
,"2022 (provisional)","2022","South Carolina","45",596,328754,181.3
,"2022 (provisional)","2022","South Dakota","46",97,56249,172.4
,"2022 (provisional)","2022","Tennessee","47",943,481067,196.0
,"2022 (provisional)","2022","Texas","48",2733,2104070,129.9
,"2022 (provisional)","2022","Utah","49",242,254187,95.2
,"2022 (provisional)","2022","Vermont","50",42,38512,109.1
,"2022 (provisional)","2022","Virginia","51",767,581530,131.9
,"2022 (provisional)","2022","Washington","53",661,563988,117.2
,"2022 (provisional)","2022","West Virginia","54",235,105856,222.0
,"2022 (provisional)","2022","Wisconsin","55",485,372949,130.0
,"2022 (provisional)","2022","Wyoming","56",41,35461,115.6
"Total","2022 (provisional)","2022",,,31293,22392477,139.7
,"2023 (provisional and partial)","2023","Alabama","01",430,324499,132.5
,"2023 (provisional and partial)","2023","Alaska","02",69,55564,124.2
,"2023 (provisional and partial)","2023","Arizona","04",643,502670,127.9
,"2023 (provisional and partial)","2023","Arkansas","05",219,194850,112.4
,"2023 (provisional and partial)","2023","California","06",2368,2835293,83.5
,"2023 (provisional and partial)","2023","Colorado","08",454,444049,102.2
,"2023 (provisional and partial)","2023","Connecticut","09",154,225757,68.2
,"2023 (provisional and partial)","2023","Delaware","10",86,61373,140.1
,"2023 (provisional and partial)","2023","District of Columbia","11",58,70000,82.9
,"2023 (provisional and partial)","2023","Florida","12",1350,1333903,101.2
,"2023 (provisional and partial)","2023","Georgia","13",731,740675,98.7
,"2023 (provisional and partial)","2023","Hawaii","15",52,94435,55.1
,"2023 (provisional and partial)","2023","Idaho","16",119,123798,96.1
,"2023 (provisional and partial)","2023","Illinois","17",766,851195,90.0
,"2023 (provisional and partial)","2023","Indiana","18",466,450441,103.5
,"2023 (provisional and partial)","2023","Iowa","19",128,201615,63.5
,"2023 (provisional and partial)","2023","Kansas","20",185,191132,96.8
,"2023 (provisional and partial)","2023","Kentucky","21",324,295230,109.7
,"2023 (provisional and partial)","2023","Louisiana","22",364,304177,119.7
,"2023 (provisional and partial)","2023","Maine","23",72,80477,89.5
,"2023 (provisional and partial)","2023","Maryland","24",433,394216,109.8
,"2023 (provisional and partial)","2023","Massachusetts","25",316,486786,64.9
,"2023 (provisional and partial)","2023","Michigan","26",616,662063,93.0
,"2023 (provisional and partial)","2023","Minnesota","27",289,367229,78.7
,"2023 (provisional and partial)","2023","Mississippi","28",246,190771,129.0
,"2023 (provisional and partial)","2023","Missouri","29",412,403903,102.0
,"2023 (provisional and partial)","2023","Montana","30",79,71769,110.1
,"2023 (provisional and partial)","2023","Nebraska","31",80,127674,62.7
,"2023 (provisional and partial)","2023","Nevada","32",198,220017,90.0
,"2023 (provisional and partial)","2023","New Hampshire","33",81,87424,92.7
,"2023 (provisional and partial)","2023","New Jersey","34",392,582195,67.3
,"2023 (provisional and partial)","2023","New Mexico","35",225,139522,161.3
,"2023 (provisional and partial)","2023","New York","36",941,1376840,68.3
,"2023 (provisional and partial)","2023","North Carolina","37",872,700796,124.4
