"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",35238,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",27564,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",25015,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",22883,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",23641,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",22974,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",24072,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",24099,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",23348,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",24621,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",25056,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",27622,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",26568,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",23082,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",25053,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",23220,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",23495,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",22780,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",23294,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",23057,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",21831,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",11986,Not Applicable,Not Applicable
"Total",,,530499,Not Applicable,Not Applicable
