"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2022 (provisional)","2022","Alabama","01",8199,160361,5112.8
,"2022 (provisional)","2022","Alaska","02",668,15913,4197.8
,"2022 (provisional)","2022","Arizona","04",9782,256251,3817.4
,"2022 (provisional)","2022","Arkansas","05",5158,96748,5331.4
,"2022 (provisional)","2022","California","06",36101,1046111,3451.0
,"2022 (provisional)","2022","Colorado","08",5516,149828,3681.6
,"2022 (provisional)","2022","Connecticut","09",4004,116528,3436.1
,"2022 (provisional)","2022","Delaware","10",1499,36734,4080.7
,"2022 (provisional)","2022","District of Columbia","11",565,14783,3822.0
,"2022 (provisional)","2022","Florida","12",30757,888506,3461.7
,"2022 (provisional)","2022","Georgia","13",13033,284558,4580.1
,"2022 (provisional)","2022","Hawaii","15",1557,50178,3103.0
,"2022 (provisional)","2022","Idaho","16",2346,56494,4152.7
,"2022 (provisional)","2022","Illinois","17",14820,363182,4080.6
,"2022 (provisional)","2022","Indiana","18",9559,192478,4966.3
,"2022 (provisional)","2022","Iowa","19",4055,94422,4294.5
,"2022 (provisional)","2022","Kansas","20",3826,82799,4620.8
,"2022 (provisional)","2022","Kentucky","21",7499,134958,5556.5
,"2022 (provisional)","2022","Louisiana","22",6429,132050,4868.6
,"2022 (provisional)","2022","Maine","23",2261,52229,4329.0
,"2022 (provisional)","2022","Maryland","24",6838,177482,3852.8
,"2022 (provisional)","2022","Massachusetts","25",7756,212323,3652.9
,"2022 (provisional)","2022","Michigan","26",13850,317552,4361.5
,"2022 (provisional)","2022","Minnesota","27",6101,161437,3779.2
,"2022 (provisional)","2022","Mississippi","28",4784,86853,5508.2
,"2022 (provisional)","2022","Missouri","29",8992,191115,4705.0
,"2022 (provisional)","2022","Montana","30",1524,37073,4110.8
,"2022 (provisional)","2022","Nebraska","31",2217,53847,4117.2
,"2022 (provisional)","2022","Nevada","32",4375,97289,4496.9
,"2022 (provisional)","2022","New Hampshire","33",1871,46036,4064.2
,"2022 (provisional)","2022","New Jersey","34",9899,278064,3560.0
,"2022 (provisional)","2022","New Mexico","35",2823,70742,3990.6
,"2022 (provisional)","2022","New York","36",20498,607006,3376.9
,"2022 (provisional)","2022","North Carolina","37",14528,324228,4480.8
,"2022 (provisional)","2022","North Dakota","38",752,20351,3695.2
,"2022 (provisional)","2022","Ohio","39",16782,357081,4699.8
,"2022 (provisional)","2022","Oklahoma","40",6291,115769,5434.1
,"2022 (provisional)","2022","Oregon","41",5963,140682,4238.6
,"2022 (provisional)","2022","Pennsylvania","42",18069,425356,4248.0
,"2022 (provisional)","2022","Rhode Island","44",1265,34247,3693.8
,"2022 (provisional)","2022","South Carolina","45",8093,178182,4542.0
,"2022 (provisional)","2022","South Dakota","46",1064,24540,4335.8
,"2022 (provisional)","2022","Tennessee","47",11105,213876,5192.3
,"2022 (provisional)","2022","Texas","48",29642,678523,4368.6
,"2022 (provisional)","2022","Utah","49",2771,68494,4045.6
,"2022 (provisional)","2022","Vermont","50",895,23523,3804.8
,"2022 (provisional)","2022","Virginia","51",10664,254853,4184.4
,"2022 (provisional)","2022","Washington","53",8812,221003,3987.3
,"2022 (provisional)","2022","West Virginia","54",3628,65263,5559.0
,"2022 (provisional)","2022","Wisconsin","55",7326,179435,4082.8
,"2022 (provisional)","2022","Wyoming","56",750,17433,4302.2
"Total","2022 (provisional)","2022",,,407562,9904769,4114.8
,"2023 (provisional and partial)","2023","Alabama","01",5983,160361,3731.0
,"2023 (provisional and partial)","2023","Alaska","02",442,15913,2777.6
,"2023 (provisional and partial)","2023","Arizona","04",7369,256251,2875.7
,"2023 (provisional and partial)","2023","Arkansas","05",3841,96748,3970.1
,"2023 (provisional and partial)","2023","California","06",27187,1046111,2598.9
,"2023 (provisional and partial)","2023","Colorado","08",4286,149828,2860.6
,"2023 (provisional and partial)","2023","Connecticut","09",2955,116528,2535.9
,"2023 (provisional and partial)","2023","Delaware","10",1107,36734,3013.6
,"2023 (provisional and partial)","2023","District of Columbia","11",355,14783,2401.4
,"2023 (provisional and partial)","2023","Florida","12",23861,888506,2685.5
,"2023 (provisional and partial)","2023","Georgia","13",9587,284558,3369.1
,"2023 (provisional and partial)","2023","Hawaii","15",1159,50178,2309.8
,"2023 (provisional and partial)","2023","Idaho","16",1734,56494,3069.4
,"2023 (provisional and partial)","2023","Illinois","17",10806,363182,2975.4
,"2023 (provisional and partial)","2023","Indiana","18",6764,192478,3514.2
,"2023 (provisional and partial)","2023","Iowa","19",3185,94422,3373.2
,"2023 (provisional and partial)","2023","Kansas","20",2929,82799,3537.5
,"2023 (provisional and partial)","2023","Kentucky","21",5408,134958,4007.2
,"2023 (provisional and partial)","2023","Louisiana","22",4633,132050,3508.5
,"2023 (provisional and partial)","2023","Maine","23",1739,52229,3329.6
,"2023 (provisional and partial)","2023","Maryland","24",5218,177482,2940.0
,"2023 (provisional and partial)","2023","Massachusetts","25",6000,212323,2825.9
,"2023 (provisional and partial)","2023","Michigan","26",10281,317552,3237.6
,"2023 (provisional and partial)","2023","Minnesota","27",4597,161437,2847.6
,"2023 (provisional and partial)","2023","Mississippi","28",3466,86853,3990.7
,"2023 (provisional and partial)","2023","Missouri","29",6532,191115,3417.8
,"2023 (provisional and partial)","2023","Montana","30",1101,37073,2969.8
,"2023 (provisional and partial)","2023","Nebraska","31",1801,53847,3344.7
,"2023 (provisional and partial)","2023","Nevada","32",2880,97289,2960.3
,"2023 (provisional and partial)","2023","New Hampshire","33",1465,46036,3182.3
,"2023 (provisional and partial)","2023","New Jersey","34",7150,278064,2571.4
,"2023 (provisional and partial)","2023","New Mexico","35",2012,70742,2844.1
,"2023 (provisional and partial)","2023","New York","36",15293,607006,2519.4
,"2023 (provisional and partial)","2023","North Carolina","37",11062,324228,3411.8
,"2023 (provisional and partial)","2023","North Dakota","38",577,20351,2835.2
,"2023 (provisional and partial)","2023","Ohio","39",12255,357081,3432.0
,"2023 (provisional and partial)","2023","Oklahoma","40",4420,115769,3817.9
,"2023 (provisional and partial)","2023","Oregon","41",4441,140682,3156.8
,"2023 (provisional and partial)","2023","Pennsylvania","42",13669,425356,3213.5
,"2023 (provisional and partial)","2023","Rhode Island","44",991,34247,2893.7
,"2023 (provisional and partial)","2023","South Carolina","45",6125,178182,3437.5
,"2023 (provisional and partial)","2023","South Dakota","46",756,24540,3080.7
,"2023 (provisional and partial)","2023","Tennessee","47",8025,213876,3752.2
,"2023 (provisional and partial)","2023","Texas","48",22467,678523,3311.2
,"2023 (provisional and partial)","2023","Utah","49",1997,68494,2915.6
,"2023 (provisional and partial)","2023","Vermont","50",678,23523,2882.3
,"2023 (provisional and partial)","2023","Virginia","51",7866,254853,3086.5
,"2023 (provisional and partial)","2023","Washington","53",6524,221003,2952.0
,"2023 (provisional and partial)","2023","West Virginia","54",2584,65263,3959.4
,"2023 (provisional and partial)","2023","Wisconsin","55",5322,179435,2966.0
,"2023 (provisional and partial)","2023","Wyoming","56",576,17433,3304.1
"Total","2023 (provisional and partial)","2023",,,303461,9904769,3063.8
"Total",,,,,711023,19809538,3589.3
