"Notes","Month","Month Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"Jan., 2018","2018/01","Alabama","01",737,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Alaska","02",38,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Arizona","04",1122,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Arkansas","05",496,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","California","06",6285,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Colorado","08",731,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Connecticut","09",781,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Delaware","10",144,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","District of Columbia","11",92,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Florida","12",3810,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Georgia","13",1165,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Hawaii","15",263,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Idaho","16",246,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Illinois","17",2342,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Indiana","18",1254,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Iowa","19",685,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Kansas","20",606,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Kentucky","21",728,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Louisiana","22",668,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Maine","23",249,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Maryland","24",947,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Massachusetts","25",1421,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Michigan","26",1815,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Minnesota","27",1034,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Mississippi","28",467,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Missouri","29",1194,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Montana","30",175,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Nebraska","31",374,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Nevada","32",296,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","New Hampshire","33",232,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","New Jersey","34",1687,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","New Mexico","35",305,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","New York","36",3669,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","North Carolina","37",1503,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","North Dakota","38",143,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Ohio","39",2515,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Oklahoma","40",651,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Oregon","41",653,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Pennsylvania","42",2882,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Rhode Island","44",273,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","South Carolina","45",713,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","South Dakota","46",166,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Tennessee","47",1063,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Texas","48",3457,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Utah","49",307,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Vermont","50",128,Not Applicable,Not Applicable
