"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",46783,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",37290,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",34023,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",31035,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",32002,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",31031,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",32453,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",32833,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",31718,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",33888,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",34678,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",39534,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",38139,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",32844,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",35192,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",32672,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",32860,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",31261,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",31525,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",32469,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",31750,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",18733,Not Applicable,Not Applicable
"Total",,,734713,Not Applicable,Not Applicable
