"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2018","2018","Alabama","01",1435,607520,236.2
,"2018","2018","Alaska","02",215,108865,197.5
,"2018","2018","Arizona","04",1579,926752,170.4
,"2018","2018","Arkansas","05",811,381764,212.4
,"2018","2018","California","06",6346,5672963,111.9
,"2018","2018","Colorado","08",1207,855573,141.1
,"2018","2018","Connecticut","09",643,440343,146.0
,"2018","2018","Delaware","10",268,120933,221.6
,"2018","2018","District of Columbia","11",168,143203,117.3
,"2018","2018","Florida","12",4652,2670360,174.2
,"2018","2018","Georgia","13",2297,1410729,162.8
,"2018","2018","Hawaii","15",215,195825,109.8
,"2018","2018","Idaho","16",304,227589,133.6
,"2018","2018","Illinois","17",2483,1720522,144.3
,"2018","2018","Indiana","18",1592,844497,188.5
,"2018","2018","Iowa","19",462,395533,116.8
,"2018","2018","Kansas","20",582,377821,154.0
,"2018","2018","Kentucky","21",1311,557826,235.0
,"2018","2018","Louisiana","22",1400,637050,219.8
,"2018","2018","Maine","23",268,157862,169.8
,"2018","2018","Maryland","24",1492,823580,181.2
,"2018","2018","Massachusetts","25",1396,925134,150.9
,"2018","2018","Michigan","26",2283,1201887,190.0
,"2018","2018","Minnesota","27",825,768081,107.4
,"2018","2018","Mississippi","28",897,374764,239.4
,"2018","2018","Missouri","29",1646,791279,208.0
,"2018","2018","Montana","30",213,133737,159.3
,"2018","2018","Nebraska","31",317,255587,124.0
,"2018","2018","Nevada","32",673,428746,157.0
,"2018","2018","New Hampshire","33",292,163078,179.1
,"2018","2018","New Jersey","34",1835,1154273,159.0
,"2018","2018","New Mexico","35",680,271742,250.2
,"2018","2018","New York","36",3057,2666279,114.7
,"2018","2018","North Carolina","37",2385,1323190,180.2
,"2018","2018","North Dakota","38",154,103542,148.7
,"2018","2018","Ohio","39",3114,1462599,212.9
,"2018","2018","Oklahoma","40",996,523779,190.2
,"2018","2018","Oregon","41",683,588089,116.1
,"2018","2018","Pennsylvania","42",3122,1613124,193.5
,"2018","2018","Rhode Island","44",188,135267,139.0
,"2018","2018","South Carolina","45",1349,635513,212.3
,"2018","2018","South Dakota","46",172,113348,151.7
,"2018","2018","Tennessee","47",1947,871486,223.4
,"2018","2018","Texas","48",5523,4107348,134.5
,"2018","2018","Utah","49",634,449036,141.2
,"2018","2018","Vermont","50",142,73162,194.1
,"2018","2018","Virginia","51",1626,1164754,139.6
,"2018","2018","Washington","53",1276,1099897,116.0
,"2018","2018","West Virginia","54",620,210978,293.9
,"2018","2018","Wisconsin","55",1085,734739,147.7
,"2018","2018","Wyoming","56",140,78057,179.4
"Total","2018","2018",,,69000,43699605,157.9
,"2019","2019","Alabama","01",1469,613236,239.5
,"2019","2019","Alaska","02",245,109582,223.6
,"2019","2019","Arizona","04",1720,948195,181.4
,"2019","2019","Arkansas","05",768,383525,200.2
,"2019","2019","California","06",6668,5738548,116.2
,"2019","2019","Colorado","08",1264,877711,144.0
,"2019","2019","Connecticut","09",719,442427,162.5
,"2019","2019","Delaware","10",309,123143,250.9
,"2019","2019","District of Columbia","11",172,145835,117.9
,"2019","2019","Florida","12",4904,2716347,180.5
,"2019","2019","Georgia","13",2338,1430695,163.4
,"2019","2019","Hawaii","15",266,195002,136.4
,"2019","2019","Idaho","16",287,233092,123.1
,"2019","2019","Illinois","17",2529,1710821,147.8
,"2019","2019","Indiana","18",1645,853494,192.7
,"2019","2019","Iowa","19",522,394368,132.4
,"2019","2019","Kansas","20",565,378131,149.4
,"2019","2019","Kentucky","21",1322,558458,236.7
,"2019","2019","Louisiana","22",1467,638107,229.9
,"2019","2019","Maine","23",317,160929,197.0
,"2019","2019","Maryland","24",1618,827633,195.5
,"2019","2019","Massachusetts","25",1318,934749,141.0
,"2019","2019","Michigan","26",2191,1213131,180.6
,"2019","2019","Minnesota","27",871,772644,112.7
,"2019","2019","Mississippi","28",920,375826,244.8
,"2019","2019","Missouri","29",1634,797518,204.9
,"2019","2019","Montana","30",236,135406,174.3
,"2019","2019","Nebraska","31",321,255633,125.6
,"2019","2019","Nevada","32",621,438950,141.5
,"2019","2019","New Hampshire","33",324,166811,194.2
,"2019","2019","New Jersey","34",1767,1153179,153.2
,"2019","2019","New Mexico","35",786,273997,286.9
,"2019","2019","New York","36",3191,2673653,119.3
,"2019","2019","North Carolina","37",2433,1344753,180.9
,"2019","2019","North Dakota","38",188,105114,178.9
,"2019","2019","Ohio","39",3148,1477095,213.1
,"2019","2019","Oklahoma","40",1029,528353,194.8
,"2019","2019","Oregon","41",745,597294,124.7
,"2019","2019","Pennsylvania","42",3078,1639279,187.8
,"2019","2019","Rhode Island","44",217,138728,156.4
,"2019","2019","South Carolina","45",1379,649573,212.3
,"2019","2019","South Dakota","46",205,113977,179.9
,"2019","2019","Tennessee","47",1974,887898,222.3
,"2019","2019","Texas","48",5588,4169318,134.0
,"2019","2019","Utah","49",643,451672,142.4
,"2019","2019","Vermont","50",131,73471,178.3
,"2019","2019","Virginia","51",1639,1170168,140.1
,"2019","2019","Washington","53",1281,1129589,113.4
,"2019","2019","West Virginia","54",659,208549,316.0
,"2019","2019","Wisconsin","55",1078,735079,146.7
,"2019","2019","Wyoming","56",138,78140,176.6
"Total","2019","2019",,,70847,44168826,160.4
,"2020","2020","Alabama","01",1765,621519,284.0
,"2020","2020","Alaska","02",290,111488,260.1
,"2020","2020","Arizona","04",2439,973623,250.5
,"2020","2020","Arkansas","05",1029,387042,265.9
,"2020","2020","California","06",8761,5786851,151.4
,"2020","2020","Colorado","08",1551,895468,173.2
,"2020","2020","Connecticut","09",872,444385,196.2
,"2020","2020","Delaware","10",308,125996,244.5
,"2020","2020","District of Columbia","11",243,148490,163.6
,"2020","2020","Florida","12",5995,2778537,215.8
,"2020","2020","Georgia","13",3000,1451335,206.7
,"2020","2020","Hawaii","15",251,193366,129.8
,"2020","2020","Idaho","16",384,239107,160.6
,"2020","2020","Illinois","17",3092,1700100,181.9
,"2020","2020","Indiana","18",2101,860236,244.2
,"2020","2020","Iowa","19",636,395256,160.9
,"2020","2020","Kansas","20",687,376599,182.4
,"2020","2020","Kentucky","21",1775,562560,315.5
,"2020","2020","Louisiana","22",1900,639001,297.3
,"2020","2020","Maine","23",340,163828,207.5
,"2020","2020","Maryland","24",1864,833899,223.5
,"2020","2020","Massachusetts","25",1568,946415,165.7
,"2020","2020","Michigan","26",2654,1229514,215.9
,"2020","2020","Minnesota","27",1131,774054,146.1
,"2020","2020","Mississippi","28",1203,373963,321.7
,"2020","2020","Missouri","29",1976,801357,246.6
,"2020","2020","Montana","30",300,138126,217.2
,"2020","2020","Nebraska","31",408,254617,160.2
,"2020","2020","Nevada","32",795,452363,175.7
,"2020","2020","New Hampshire","33",297,170740,173.9
,"2020","2020","New Jersey","34",2141,1158641,184.8
,"2020","2020","New Mexico","35",1075,277530,387.3
,"2020","2020","New York","36",4557,2677905,170.2
,"2020","2020","North Carolina","37",3083,1370921,224.9
,"2020","2020","North Dakota","38",229,106571,214.9
,"2020","2020","Ohio","39",3723,1494447,249.1
,"2020","2020","Oklahoma","40",1228,532846,230.5
,"2020","2020","Oregon","41",874,606486,144.1
,"2020","2020","Pennsylvania","42",3539,1661305,213.0
,"2020","2020","Rhode Island","44",234,141174,165.8
,"2020","2020","South Carolina","45",1701,664743,255.9
,"2020","2020","South Dakota","46",268,114285,234.5
,"2020","2020","Tennessee","47",2623,902563,290.6
,"2020","2020","Texas","48",7097,4237041,167.5
,"2020","2020","Utah","49",724,453756,159.6
,"2020","2020","Vermont","50",156,74151,210.4
,"2020","2020","Virginia","51",2069,1179507,175.4
,"2020","2020","Washington","53",1552,1162429,133.5
,"2020","2020","West Virginia","54",793,207905,381.4
,"2020","2020","Wisconsin","55",1406,734464,191.4
,"2020","2020","Wyoming","56",184,78202,235.3
"Total","2020","2020",,,88871,44666707,199.0
,"2021","2021","Alabama","01",2136,644429,331.5
,"2021","2021","Alaska","02",369,113170,326.1
,"2021","2021","Arizona","04",2837,968313,293.0
,"2021","2021","Arkansas","05",1214,390816,310.6
