"Notes","Month","Month Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01","Alabama","01",747,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Alaska","02",46,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Arizona","04",1021,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Arkansas","05",489,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","California","06",4623,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Colorado","08",637,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Connecticut","09",565,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Delaware","10",158,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","District of Columbia","11",59,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Florida","12",3341,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Georgia","13",1270,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Hawaii","15",149,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Idaho","16",219,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Illinois","17",1925,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Indiana","18",994,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Iowa","19",525,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Kansas","20",459,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Kentucky","21",658,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Louisiana","22",650,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Maine","23",237,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Maryland","24",827,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Massachusetts","25",996,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Michigan","26",1532,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Minnesota","27",756,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Mississippi","28",439,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Missouri","29",992,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Montana","30",137,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Nebraska","31",303,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Nevada","32",391,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Hampshire","33",198,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Jersey","34",1471,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Mexico","35",324,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New York","36",2777,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","North Carolina","37",1475,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","North Dakota","38",102,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Ohio","39",2046,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Oklahoma","40",663,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Oregon","41",576,Not Applicable,Not Applicable
