"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",299,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",265,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",312,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",289,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",316,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",303,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",347,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",329,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",256,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",314,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",308,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",333,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",291,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",293,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",287,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",293,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",318,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",274,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",308,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",276,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",260,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",92,Not Applicable,Not Applicable
"Total",,,6363,Not Applicable,Not Applicable
