"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2022 (provisional)","2022","Alabama","01",1308,308820,423.5
,"2022 (provisional)","2022","Alaska","02",156,46477,335.6
,"2022 (provisional)","2022","Arizona","04",1491,445301,334.8
,"2022 (provisional)","2022","Arkansas","05",755,187417,402.8
,"2022 (provisional)","2022","California","06",5856,2590379,226.1
,"2022 (provisional)","2022","Colorado","08",1016,397228,255.8
,"2022 (provisional)","2022","Connecticut","09",556,220436,252.2
,"2022 (provisional)","2022","Delaware","10",211,58511,360.6
,"2022 (provisional)","2022","District of Columbia","11",143,47361,301.9
,"2022 (provisional)","2022","Florida","12",3957,1332743,296.9
,"2022 (provisional)","2022","Georgia","13",2220,706170,314.4
,"2022 (provisional)","2022","Hawaii","15",208,91757,226.7
,"2022 (provisional)","2022","Idaho","16",271,123050,220.2
,"2022 (provisional)","2022","Illinois","17",2082,824169,252.6
,"2022 (provisional)","2022","Indiana","18",1446,425241,340.0
,"2022 (provisional)","2022","Iowa","19",482,198600,242.7
,"2022 (provisional)","2022","Kansas","20",570,182475,312.4
,"2022 (provisional)","2022","Kentucky","21",1285,283166,453.8
,"2022 (provisional)","2022","Louisiana","22",1360,293442,463.5
,"2022 (provisional)","2022","Maine","23",289,80749,357.9
,"2022 (provisional)","2022","Maryland","24",1069,401407,266.3
,"2022 (provisional)","2022","Massachusetts","25",973,427937,227.4
,"2022 (provisional)","2022","Michigan","26",1849,596977,309.7
,"2022 (provisional)","2022","Minnesota","27",817,368878,221.5
,"2022 (provisional)","2022","Mississippi","28",838,183915,455.6
,"2022 (provisional)","2022","Missouri","29",1371,381538,359.3
,"2022 (provisional)","2022","Montana","30",215,68402,314.3
,"2022 (provisional)","2022","Nebraska","31",281,123415,227.7
,"2022 (provisional)","2022","Nevada","32",645,207544,310.8
,"2022 (provisional)","2022","New Hampshire","33",205,80746,253.9
,"2022 (provisional)","2022","New Jersey","34",1279,601547,212.6
,"2022 (provisional)","2022","New Mexico","35",695,128172,542.2
,"2022 (provisional)","2022","New York","36",2867,1225871,233.9
,"2022 (provisional)","2022","North Carolina","37",2235,660493,338.4
,"2022 (provisional)","2022","North Dakota","38",146,46159,316.3
,"2022 (provisional)","2022","Ohio","39",2459,714320,344.2
,"2022 (provisional)","2022","Oklahoma","40",1000,250098,399.8
,"2022 (provisional)","2022","Oregon","41",742,288821,256.9
,"2022 (provisional)","2022","Pennsylvania","42",2229,775379,287.5
,"2022 (provisional)","2022","Rhode Island","44",168,65036,258.3
,"2022 (provisional)","2022","South Carolina","45",1230,315228,390.2
,"2022 (provisional)","2022","South Dakota","46",167,53690,311.0
,"2022 (provisional)","2022","Tennessee","47",1893,435912,434.3
,"2022 (provisional)","2022","Texas","48",5168,1992801,259.3
,"2022 (provisional)","2022","Utah","49",520,233541,222.7
,"2022 (provisional)","2022","Vermont","50",104,37970,273.9
,"2022 (provisional)","2022","Virginia","51",1436,563880,254.7
,"2022 (provisional)","2022","Washington","53",1261,517948,243.5
,"2022 (provisional)","2022","West Virginia","54",586,110585,529.9
,"2022 (provisional)","2022","Wisconsin","55",921,365718,251.8
,"2022 (provisional)","2022","Wyoming","56",96,37116,258.6
"Total","2022 (provisional)","2022",,,61127,21104536,289.6
,"2023 (provisional and partial)","2023","Alabama","01",915,308820,296.3
,"2023 (provisional and partial)","2023","Alaska","02",130,46477,279.7
,"2023 (provisional and partial)","2023","Arizona","04",1038,445301,233.1
,"2023 (provisional and partial)","2023","Arkansas","05",504,187417,268.9
,"2023 (provisional and partial)","2023","California","06",4281,2590379,165.3
,"2023 (provisional and partial)","2023","Colorado","08",749,397228,188.6
,"2023 (provisional and partial)","2023","Connecticut","09",396,220436,179.6
,"2023 (provisional and partial)","2023","Delaware","10",154,58511,263.2
,"2023 (provisional and partial)","2023","District of Columbia","11",97,47361,204.8
,"2023 (provisional and partial)","2023","Florida","12",2875,1332743,215.7
,"2023 (provisional and partial)","2023","Georgia","13",1478,706170,209.3
,"2023 (provisional and partial)","2023","Hawaii","15",176,91757,191.8
,"2023 (provisional and partial)","2023","Idaho","16",239,123050,194.2
,"2023 (provisional and partial)","2023","Illinois","17",1505,824169,182.6
,"2023 (provisional and partial)","2023","Indiana","18",929,425241,218.5
,"2023 (provisional and partial)","2023","Iowa","19",301,198600,151.6
,"2023 (provisional and partial)","2023","Kansas","20",344,182475,188.5
,"2023 (provisional and partial)","2023","Kentucky","21",828,283166,292.4
