"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",41996,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",33249,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",30044,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",27037,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",27734,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",26912,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",28401,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",28532,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",27496,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",28905,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",29160,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",32909,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",31373,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",26925,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",29429,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",27566,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",27641,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",26198,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",26943,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",27187,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",25925,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",14499,Not Applicable,Not Applicable
"Total",,,626061,Not Applicable,Not Applicable
