"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2022 (provisional)","2022","Alabama","01",499,329131,151.6
,"2022 (provisional)","2022","Alaska","02",79,50263,157.2
,"2022 (provisional)","2022","Arizona","04",603,491891,122.6
,"2022 (provisional)","2022","Arkansas","05",274,199930,137.0
,"2022 (provisional)","2022","California","06",2233,2539686,87.9
,"2022 (provisional)","2022","Colorado","08",447,378373,118.1
,"2022 (provisional)","2022","Connecticut","09",178,239441,74.3
,"2022 (provisional)","2022","Delaware","10",75,57907,129.5
,"2022 (provisional)","2022","District of Columbia","11",51,45630,111.8
,"2022 (provisional)","2022","Florida","12",1358,1252319,108.4
,"2022 (provisional)","2022","Georgia","13",954,729556,130.8
,"2022 (provisional)","2022","Hawaii","15",54,87752,61.5
,"2022 (provisional)","2022","Idaho","16",124,123806,100.2
,"2022 (provisional)","2022","Illinois","17",833,815109,102.2
,"2022 (provisional)","2022","Indiana","18",531,474397,111.9
,"2022 (provisional)","2022","Iowa","19",162,225683,71.8
,"2022 (provisional)","2022","Kansas","20",227,211764,107.2
,"2022 (provisional)","2022","Kentucky","21",347,299092,116.0
,"2022 (provisional)","2022","Louisiana","22",507,300583,168.7
,"2022 (provisional)","2022","Maine","23",80,75134,106.5
,"2022 (provisional)","2022","Maryland","24",427,372307,114.7
,"2022 (provisional)","2022","Massachusetts","25",281,478757,58.7
,"2022 (provisional)","2022","Michigan","26",602,671349,89.7
,"2022 (provisional)","2022","Minnesota","27",307,353691,86.8
,"2022 (provisional)","2022","Mississippi","28",314,198356,158.3
,"2022 (provisional)","2022","Missouri","29",566,402026,140.8
,"2022 (provisional)","2022","Montana","30",74,73376,100.9
,"2022 (provisional)","2022","Nebraska","31",118,136367,86.5
,"2022 (provisional)","2022","Nevada","32",227,183528,123.7
,"2022 (provisional)","2022","New Hampshire","33",56,86826,64.5
,"2022 (provisional)","2022","New Jersey","34",382,553446,69.0
,"2022 (provisional)","2022","New Mexico","35",231,140578,164.3
,"2022 (provisional)","2022","New York","36",876,1245493,70.3
,"2022 (provisional)","2022","North Carolina","37",905,701352,129.0
,"2022 (provisional)","2022","North Dakota","38",67,61866,108.3
,"2022 (provisional)","2022","Ohio","39",839,748464,112.1
,"2022 (provisional)","2022","Oklahoma","40",306,276960,110.5
,"2022 (provisional)","2022","Oregon","41",242,259922,93.1
,"2022 (provisional)","2022","Pennsylvania","42",728,793161,91.8
,"2022 (provisional)","2022","Rhode Island","44",50,75681,66.1
,"2022 (provisional)","2022","South Carolina","45",475,330203,143.9
,"2022 (provisional)","2022","South Dakota","46",68,59304,114.7
,"2022 (provisional)","2022","Tennessee","47",726,449447,161.5
,"2022 (provisional)","2022","Texas","48",2187,2030728,107.7
,"2022 (provisional)","2022","Utah","49",219,277071,79.0
,"2022 (provisional)","2022","Vermont","50",40,45360,88.2
,"2022 (provisional)","2022","Virginia","51",559,572429,97.7
,"2022 (provisional)","2022","Washington","53",479,476815,100.5
,"2022 (provisional)","2022","West Virginia","54",130,110551,117.6
,"2022 (provisional)","2022","Wisconsin","55",339,393491,86.2
,"2022 (provisional)","2022","Wyoming","56",50,37645,132.8
"Total","2022 (provisional)","2022",,,22486,21523997,104.5
,"2023 (provisional and partial)","2023","Alabama","01",312,329131,94.8
,"2023 (provisional and partial)","2023","Alaska","02",67,50263,133.3
,"2023 (provisional and partial)","2023","Arizona","04",388,491891,78.9
,"2023 (provisional and partial)","2023","Arkansas","05",191,199930,95.5
,"2023 (provisional and partial)","2023","California","06",1538,2539686,60.6
,"2023 (provisional and partial)","2023","Colorado","08",291,378373,76.9
,"2023 (provisional and partial)","2023","Connecticut","09",108,239441,45.1
,"2023 (provisional and partial)","2023","Delaware","10",48,57907,82.9
,"2023 (provisional and partial)","2023","District of Columbia","11",36,45630,78.9
,"2023 (provisional and partial)","2023","Florida","12",931,1252319,74.3
,"2023 (provisional and partial)","2023","Georgia","13",623,729556,85.4
,"2023 (provisional and partial)","2023","Hawaii","15",51,87752,58.1
,"2023 (provisional and partial)","2023","Idaho","16",102,123806,82.4
,"2023 (provisional and partial)","2023","Illinois","17",555,815109,68.1
,"2023 (provisional and partial)","2023","Indiana","18",355,474397,74.8
,"2023 (provisional and partial)","2023","Iowa","19",114,225683,50.5
,"2023 (provisional and partial)","2023","Kansas","20",145,211764,68.5
,"2023 (provisional and partial)","2023","Kentucky","21",249,299092,83.3
,"2023 (provisional and partial)","2023","Louisiana","22",301,300583,100.1
,"2023 (provisional and partial)","2023","Maine","23",56,75134,74.5
,"2023 (provisional and partial)","2023","Maryland","24",274,372307,73.6
,"2023 (provisional and partial)","2023","Massachusetts","25",193,478757,40.3
,"2023 (provisional and partial)","2023","Michigan","26",420,671349,62.6
,"2023 (provisional and partial)","2023","Minnesota","27",198,353691,56.0
,"2023 (provisional and partial)","2023","Mississippi","28",249,198356,125.5
,"2023 (provisional and partial)","2023","Missouri","29",323,402026,80.3
,"2023 (provisional and partial)","2023","Montana","30",55,73376,75.0
,"2023 (provisional and partial)","2023","Nebraska","31",64,136367,46.9
,"2023 (provisional and partial)","2023","Nevada","32",125,183528,68.1
,"2023 (provisional and partial)","2023","New Hampshire","33",44,86826,50.7
,"2023 (provisional and partial)","2023","New Jersey","34",291,553446,52.6
,"2023 (provisional and partial)","2023","New Mexico","35",166,140578,118.1
,"2023 (provisional and partial)","2023","New York","36",607,1245493,48.7
,"2023 (provisional and partial)","2023","North Carolina","37",632,701352,90.1
,"2023 (provisional and partial)","2023","North Dakota","38",36,61866,58.2
,"2023 (provisional and partial)","2023","Ohio","39",548,748464,73.2
,"2023 (provisional and partial)","2023","Oklahoma","40",196,276960,70.8
,"2023 (provisional and partial)","2023","Oregon","41",196,259922,75.4
,"2023 (provisional and partial)","2023","Pennsylvania","42",557,793161,70.2
,"2023 (provisional and partial)","2023","Rhode Island","44",33,75681,43.6
,"2023 (provisional and partial)","2023","South Carolina","45",320,330203,96.9
,"2023 (provisional and partial)","2023","South Dakota","46",36,59304,60.7
,"2023 (provisional and partial)","2023","Tennessee","47",507,449447,112.8
,"2023 (provisional and partial)","2023","Texas","48",1560,2030728,76.8
,"2023 (provisional and partial)","2023","Utah","49",148,277071,53.4
,"2023 (provisional and partial)","2023","Vermont","50",25,45360,55.1
,"2023 (provisional and partial)","2023","Virginia","51",454,572429,79.3
,"2023 (provisional and partial)","2023","Washington","53",326,476815,68.4
,"2023 (provisional and partial)","2023","West Virginia","54",103,110551,93.2
,"2023 (provisional and partial)","2023","Wisconsin","55",239,393491,60.7
,"2023 (provisional and partial)","2023","Wyoming","56",30,37645,79.7
"Total","2023 (provisional and partial)","2023",,,15416,21523997,71.6
"Total",,,,,37902,43047994,88.0
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Week"
"Query Parameters:"
"Single-Year Ages: 20 years; 21 years; 22 years; 23 years; 24 years"
"Year/Month: 2022 (provisional); 2023 (provisional and partial)"
"Group By: Year; Residence State"
"Show Totals: True"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: Oct 20, 2023 3:21:40 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2021,"
"and from provisional data for years 2022-2023, as compiled from data provided by the 57 vital statistics jurisdictions through"
"the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on Oct 20, 2023 3:21:40"
"PM"
"---"
Caveats:
"1. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Not Stated."
"2. The population figures for years 2021 and later are single-race estimates of the July 1 resident population, based on the"
"Blended Base produced by the US Census Bureau in lieu of the April 1, 2020 decennial population count, from the Vintage 2021"
"postcensal series released by the Census Bureau on June 30, 2022. The population figures for year 2020 are single-race estimates"
"of the July 1 resident population, from the Vintage 2020 postcensal series based on April 2010 Census, released by the Census"
"Bureau on July 27, 2021. The population figures for year 2019 are single-race estimates of the July 1 resident population, from"
"the Vintage 2019 postcensal series based on April 2010 Census, released by the Census Bureau on June 25, 2020. The population"
"figures for year 2018 are single-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series based"
"on April 2010 Census, released by the Census Bureau on June 20, 2019. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Population Data."
"3. Deaths occurring through October 07, 2023 as of October 15, 2023."
