"Notes"	"Year"	"Year Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"Alabama"	"01"	6984	98450	7094.0
	"2018"	"2018"	"Alaska"	"02"	461	7710	5979.2
	"2018"	"2018"	"Arizona"	"04"	7629	150319	5075.2
	"2018"	"2018"	"Arkansas"	"05"	4223	61565	6859.4
	"2018"	"2018"	"California"	"06"	33167	663308	5000.2
	"2018"	"2018"	"Colorado"	"08"	4591	84960	5403.7
	"2018"	"2018"	"Connecticut"	"09"	3838	72294	5308.9
	"2018"	"2018"	"Delaware"	"10"	1152	20250	5688.9
	"2018"	"2018"	"District of Columbia"	"11"	454	9627	4715.9
	"2018"	"2018"	"Florida"	"12"	26401	555564	4752.1
	"2018"	"2018"	"Georgia"	"13"	10205	158617	6433.7
	"2018"	"2018"	"Hawaii"	"15"	1205	28595	4214.0
	"2018"	"2018"	"Idaho"	"16"	1833	30454	6018.9
	"2018"	"2018"	"Illinois"	"17"	13514	235613	5735.7
	"2018"	"2018"	"Indiana"	"18"	8131	122717	6625.8
	"2018"	"2018"	"Iowa"	"19"	3940	67179	5864.9
	"2018"	"2018"	"Kansas"	"20"	3465	55437	6250.3
	"2018"	"2018"	"Kentucky"	"21"	5921	83904	7056.9
	"2018"	"2018"	"Louisiana"	"22"	5421	82803	6546.9
	"2018"	"2018"	"Maine"	"23"	2046	31628	6469.0
	"2018"	"2018"	"Maryland"	"24"	6032	104431	5776.1
	"2018"	"2018"	"Massachusetts"	"25"	7419	132082	5617.0
	"2018"	"2018"	"Michigan"	"26"	12273	195814	6267.7
	"2018"	"2018"	"Minnesota"	"27"	5778	104784	5514.2
	"2018"	"2018"	"Mississippi"	"28"	3913	56141	6970.0
	"2018"	"2018"	"Missouri"	"29"	7836	123543	6342.7
	"2018"	"2018"	"Montana"	"30"	1262	21946	5750.5
	"2018"	"2018"	"Nebraska"	"31"	2095	36867	5682.6
	"2018"	"2018"	"Nevada"	"32"	3035	51355	5909.8
	"2018"	"2018"	"New Hampshire"	"33"	1633	26709	6114.0
	"2018"	"2018"	"New Jersey"	"34"	9423	172501	5462.6
	"2018"	"2018"	"New Mexico"	"35"	2297	42238	5438.2
	"2018"	"2018"	"New York"	"36"	19782	388524	5091.6
	"2018"	"2018"	"North Carolina"	"37"	11813	192387	6140.2
	"2018"	"2018"	"North Dakota"	"38"	795	14657	5424.0
	"2018"	"2018"	"Ohio"	"39"	15701	238491	6583.5
	"2018"	"2018"	"Oklahoma"	"40"	5142	74776	6876.5
	"2018"	"2018"	"Oregon"	"41"	4539	78648	5771.3
	"2018"	"2018"	"Pennsylvania"	"42"	16839	283299	5943.9
	"2018"	"2018"	"Rhode Island"	"44"	1187	21066	5634.7
	"2018"	"2018"	"South Carolina"	"45"	6225	97835	6362.8
	"2018"	"2018"	"South Dakota"	"46"	977	17147	5697.8
	"2018"	"2018"	"Tennessee"	"47"	8720	126698	6882.5
	"2018"	"2018"	"Texas"	"48"	24580	407976	6024.9
	"2018"	"2018"	"Utah"	"49"	2434	40804	5965.1
	"2018"	"2018"	"Vermont"	"50"	771	13183	5848.4
	"2018"	"2018"	"Virginia"	"51"	8846	149278	5925.9
	"2018"	"2018"	"Washington"	"53"	6891	123949	5559.5
	"2018"	"2018"	"West Virginia"	"54"	2954	42768	6907.0
	"2018"	"2018"	"Wisconsin"	"55"	7041	116094	6064.9
	"2018"	"2018"	"Wyoming"	"56"	646	10323	6257.9
"Total"	"2018"	"2018"			353460	6127308	5768.6
	"2019"	"2019"	"Alabama"	"01"	6857	101033	6786.9
	"2019"	"2019"	"Alaska"	"02"	490	8029	6102.9
	"2019"	"2019"	"Arizona"	"04"	7872	158530	4965.6
	"2019"	"2019"	"Arkansas"	"05"	4341	63054	6884.6
	"2019"	"2019"	"California"	"06"	33324	683918	4872.5
	"2019"	"2019"	"Colorado"	"08"	4812	88562	5433.5
	"2019"	"2019"	"Connecticut"	"09"	3855	73811	5222.8
	"2019"	"2019"	"Delaware"	"10"	1177	21142	5567.1
	"2019"	"2019"	"District of Columbia"	"11"	494	9872	5004.1
	"2019"	"2019"	"Florida"	"12"	26977	580147	4650.0
	"2019"	"2019"	"Georgia"	"13"	10140	166323	6096.6
	"2019"	"2019"	"Hawaii"	"15"	1246	29189	4268.7
	"2019"	"2019"	"Idaho"	"16"	2009	32089	6260.7
	"2019"	"2019"	"Illinois"	"17"	13663	241202	5664.5
	"2019"	"2019"	"Indiana"	"18"	8328	126255	6596.2
	"2019"	"2019"	"Iowa"	"19"	4040	68016	5939.8
	"2019"	"2019"	"Kansas"	"20"	3587	56261	6375.6
	"2019"	"2019"	"Kentucky"	"21"	6134	86328	7105.5
	"2019"	"2019"	"Louisiana"	"22"	5468	85290	6411.1
	"2019"	"2019"	"Maine"	"23"	2102	32324	6502.9
	"2019"	"2019"	"Maryland"	"24"	5980	108469	5513.1
	"2019"	"2019"	"Massachusetts"	"25"	7363	134501	5474.3
	"2019"	"2019"	"Michigan"	"26"	12230	201076	6082.3
	"2019"	"2019"	"Minnesota"	"27"	5907	107902	5474.4
	"2019"	"2019"	"Mississippi"	"28"	4040	57811	6988.3
	"2019"	"2019"	"Missouri"	"29"	7912	126200	6269.4
	"2019"	"2019"	"Montana"	"30"	1345	22686	5928.8
	"2019"	"2019"	"Nebraska"	"31"	2217	37346	5936.4
	"2019"	"2019"	"Nevada"	"32"	3237	54518	5937.5
	"2019"	"2019"	"New Hampshire"	"33"	1638	27177	6027.2
	"2019"	"2019"	"New Jersey"	"34"	9399	176985	5310.6
	"2019"	"2019"	"New Mexico"	"35"	2339	44101	5303.7
	"2019"	"2019"	"New York"	"36"	19651	398117	4936.0
	"2019"	"2019"	"North Carolina"	"37"	12089	198886	6078.4
	"2019"	"2019"	"North Dakota"	"38"	813	14779	5501.0
