"Notes","Month","Month Code","State","State Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01","Alabama","01",1044,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Alaska","02",53,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Arizona","04",1017,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Arkansas","05",670,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","California","06",5399,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Colorado","08",580,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Connecticut","09",686,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Delaware","10",174,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","District of Columbia","11",118,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Florida","12",3987,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Georgia","13",1425,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Hawaii","15",187,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Idaho","16",184,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Illinois","17",2635,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Indiana","18",1387,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Iowa","19",603,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Kansas","20",548,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Kentucky","21",966,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Louisiana","22",977,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Maine","23",294,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Maryland","24",1015,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Massachusetts","25",1303,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Michigan","26",2122,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Minnesota","27",848,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Mississippi","28",631,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Missouri","29",1251,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Montana","30",168,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Nebraska","31",327,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Nevada","32",406,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Hampshire","33",241,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Jersey","34",2030,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Mexico","35",318,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New York","36",4169,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","North Carolina","37",1600,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","North Dakota","38",117,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Ohio","39",2750,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Oklahoma","40",850,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Oregon","41",656,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Pennsylvania","42",3376,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Rhode Island","44",240,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","South Carolina","45",926,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","South Dakota","46",145,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Tennessee","47",1212,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Texas","48",3331,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Utah","49",250,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Vermont","50",113,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Virginia","51",1346,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Washington","53",929,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","West Virginia","54",530,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Wisconsin","55",1093,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Wyoming","56",91,Not Applicable,Not Applicable
"Total","Jan., 1999","1999/01",,,57318,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Alabama","01",923,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Alaska","02",50,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Arizona","04",961,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Arkansas","05",579,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","California","06",4991,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Colorado","08",581,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Connecticut","09",629,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Delaware","10",173,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","District of Columbia","11",119,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Florida","12",3587,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Georgia","13",1259,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Hawaii","15",202,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Idaho","16",194,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Illinois","17",2305,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Indiana","18",1253,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Iowa","19",579,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Kansas","20",527,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Kentucky","21",915,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Louisiana","22",856,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Maine","23",284,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Maryland","24",986,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Massachusetts","25",1354,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Michigan","26",1984,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Minnesota","27",764,Not Applicable,Not Applicable
,"Feb., 1999","1999/02","Mississippi","28",580,Not Applicable,Not Applicable
