"Notes","Year","Year Code","State","State Code",Deaths,Population,Crude Rate
,"1999","1999","Alabama","01",11929,Not Applicable,Not Applicable
,"1999","1999","Alaska","02",462,Not Applicable,Not Applicable
,"1999","1999","Arizona","04",11285,Not Applicable,Not Applicable
,"1999","1999","Arkansas","05",8057,Not Applicable,Not Applicable
,"1999","1999","California","06",65322,Not Applicable,Not Applicable
,"1999","1999","Colorado","08",7491,Not Applicable,Not Applicable
,"1999","1999","Connecticut","09",9570,Not Applicable,Not Applicable
,"1999","1999","Delaware","10",1820,Not Applicable,Not Applicable
,"1999","1999","District of Columbia","11",1387,Not Applicable,Not Applicable
,"1999","1999","Florida","12",49742,Not Applicable,Not Applicable
,"1999","1999","Georgia","13",15690,Not Applicable,Not Applicable
,"1999","1999","Hawaii","15",2293,Not Applicable,Not Applicable
,"1999","1999","Idaho","16",3015,Not Applicable,Not Applicable
,"1999","1999","Illinois","17",31771,Not Applicable,Not Applicable
,"1999","1999","Indiana","18",15810,Not Applicable,Not Applicable
,"1999","1999","Iowa","19",9325,Not Applicable,Not Applicable
,"1999","1999","Kansas","20",7369,Not Applicable,Not Applicable
,"1999","1999","Kentucky","21",10787,Not Applicable,Not Applicable
,"1999","1999","Louisiana","22",10391,Not Applicable,Not Applicable
,"1999","1999","Maine","23",3725,Not Applicable,Not Applicable
,"1999","1999","Maryland","24",11494,Not Applicable,Not Applicable
,"1999","1999","Massachusetts","25",18092,Not Applicable,Not Applicable
,"1999","1999","Michigan","26",25029,Not Applicable,Not Applicable
,"1999","1999","Minnesota","27",12582,Not Applicable,Not Applicable
,"1999","1999","Mississippi","28",7214,Not Applicable,Not Applicable
,"1999","1999","Missouri","29",16507,Not Applicable,Not Applicable
,"1999","1999","Montana","30",2462,Not Applicable,Not Applicable
,"1999","1999","Nebraska","31",4958,Not Applicable,Not Applicable
,"1999","1999","Nevada","32",3456,Not Applicable,Not Applicable
,"1999","1999","New Hampshire","33",2844,Not Applicable,Not Applicable
,"1999","1999","New Jersey","34",22483,Not Applicable,Not Applicable
,"1999","1999","New Mexico","35",3633,Not Applicable,Not Applicable
,"1999","1999","New York","36",46863,Not Applicable,Not Applicable
,"1999","1999","North Carolina","37",18721,Not Applicable,Not Applicable
,"1999","1999","North Dakota","38",2019,Not Applicable,Not Applicable
,"1999","1999","Ohio","39",31852,Not Applicable,Not Applicable
,"1999","1999","Oklahoma","40",9813,Not Applicable,Not Applicable
,"1999","1999","Oregon","41",9196,Not Applicable,Not Applicable
,"1999","1999","Pennsylvania","42",41394,Not Applicable,Not Applicable
,"1999","1999","Rhode Island","44",3190,Not Applicable,Not Applicable
,"1999","1999","South Carolina","45",8859,Not Applicable,Not Applicable
,"1999","1999","South Dakota","46",2167,Not Applicable,Not Applicable
,"1999","1999","Tennessee","47",14521,Not Applicable,Not Applicable
,"1999","1999","Texas","48",38780,Not Applicable,Not Applicable
,"1999","1999","Utah","49",3571,Not Applicable,Not Applicable
,"1999","1999","Vermont","50",1472,Not Applicable,Not Applicable
,"1999","1999","Virginia","51",15154,Not Applicable,Not Applicable
,"1999","1999","Washington","53",13341,Not Applicable,Not Applicable
,"1999","1999","West Virginia","54",6144,Not Applicable,Not Applicable
,"1999","1999","Wisconsin","55",14943,Not Applicable,Not Applicable
,"1999","1999","Wyoming","56",1149,Not Applicable,Not Applicable
"Total","1999","1999",,,691144,Not Applicable,Not Applicable
,"2000","2000","Alabama","01",11978,Not Applicable,Not Applicable
,"2000","2000","Alaska","02",515,Not Applicable,Not Applicable
,"2000","2000","Arizona","04",11320,Not Applicable,Not Applicable
,"2000","2000","Arkansas","05",8056,Not Applicable,Not Applicable
,"2000","2000","California","06",65959,Not Applicable,Not Applicable
,"2000","2000","Colorado","08",7606,Not Applicable,Not Applicable
,"2000","2000","Connecticut","09",9676,Not Applicable,Not Applicable
,"2000","2000","Delaware","10",1929,Not Applicable,Not Applicable
,"2000","2000","District of Columbia","11",1340,Not Applicable,Not Applicable
,"2000","2000","Florida","12",50357,Not Applicable,Not Applicable
,"2000","2000","Georgia","13",16344,Not Applicable,Not Applicable
,"2000","2000","Hawaii","15",2269,Not Applicable,Not Applicable
,"2000","2000","Idaho","16",2967,Not Applicable,Not Applicable
,"2000","2000","Illinois","17",31450,Not Applicable,Not Applicable
,"2000","2000","Indiana","18",15917,Not Applicable,Not Applicable
,"2000","2000","Iowa","19",9142,Not Applicable,Not Applicable
,"2000","2000","Kansas","20",7730,Not Applicable,Not Applicable
,"2000","2000","Kentucky","21",10790,Not Applicable,Not Applicable
,"2000","2000","Louisiana","22",10348,Not Applicable,Not Applicable
,"2000","2000","Maine","23",3848,Not Applicable,Not Applicable
,"2000","2000","Maryland","24",11770,Not Applicable,Not Applicable
,"2000","2000","Massachusetts","25",18217,Not Applicable,Not Applicable
,"2000","2000","Michigan","26",24937,Not Applicable,Not Applicable
,"2000","2000","Minnesota","27",12071,Not Applicable,Not Applicable
,"2000","2000","Mississippi","28",7337,Not Applicable,Not Applicable
,"2000","2000","Missouri","29",16073,Not Applicable,Not Applicable
,"2000","2000","Montana","30",2505,Not Applicable,Not Applicable
,"2000","2000","Nebraska","31",4784,Not Applicable,Not Applicable
,"2000","2000","Nevada","32",3502,Not Applicable,Not Applicable
,"2000","2000","New Hampshire","33",3029,Not Applicable,Not Applicable
,"2000","2000","New Jersey","34",23066,Not Applicable,Not Applicable
,"2000","2000","New Mexico","35",3555,Not Applicable,Not Applicable
,"2000","2000","New York","36",46839,Not Applicable,Not Applicable
,"2000","2000","North Carolina","37",19665,Not Applicable,Not Applicable
