"Notes"	"Year"	"Year Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"Alabama"	"01"	10053	589167	1706.3
	"2018"	"2018"	"Alaska"	"02"	920	80434	1143.8
	"2018"	"2018"	"Arizona"	"04"	9355	813921	1149.4
	"2018"	"2018"	"Arkansas"	"05"	5813	348865	1666.3
	"2018"	"2018"	"California"	"06"	42316	4115518	1028.2
	"2018"	"2018"	"Colorado"	"08"	6125	631401	970.1
	"2018"	"2018"	"Connecticut"	"09"	4161	432658	961.7
	"2018"	"2018"	"Delaware"	"10"	1426	126360	1128.5
	"2018"	"2018"	"District of Columbia"	"11"	993	61610	1611.8
	"2018"	"2018"	"Florida"	"12"	32267	2655901	1214.9
	"2018"	"2018"	"Georgia"	"13"	15694	1104311	1421.2
	"2018"	"2018"	"Hawaii"	"15"	1851	172412	1073.6
	"2018"	"2018"	"Idaho"	"16"	2353	200787	1171.9
	"2018"	"2018"	"Illinois"	"17"	17669	1447163	1220.9
	"2018"	"2018"	"Indiana"	"18"	11254	772889	1456.1
	"2018"	"2018"	"Iowa"	"19"	4585	376323	1218.4
	"2018"	"2018"	"Kansas"	"20"	4372	331998	1316.9
	"2018"	"2018"	"Kentucky"	"21"	9038	534523	1690.9
	"2018"	"2018"	"Louisiana"	"22"	8713	536818	1623.1
	"2018"	"2018"	"Maine"	"23"	2282	196556	1161.0
	"2018"	"2018"	"Maryland"	"24"	8130	687699	1182.2
	"2018"	"2018"	"Massachusetts"	"25"	8042	813943	988.0
	"2018"	"2018"	"Michigan"	"26"	16471	1258482	1308.8
	"2018"	"2018"	"Minnesota"	"27"	6498	654005	993.6
	"2018"	"2018"	"Mississippi"	"28"	6312	344606	1831.7
	"2018"	"2018"	"Missouri"	"29"	10638	731764	1453.7
	"2018"	"2018"	"Montana"	"30"	1637	145586	1124.4
	"2018"	"2018"	"Nebraska"	"31"	2525	216813	1164.6
	"2018"	"2018"	"Nevada"	"32"	4640	342707	1353.9
	"2018"	"2018"	"New Hampshire"	"33"	1895	184473	1027.3
	"2018"	"2018"	"New Jersey"	"34"	10747	1024474	1049.0
	"2018"	"2018"	"New Mexico"	"35"	3261	256556	1271.1
	"2018"	"2018"	"New York"	"36"	23306	2252991	1034.4
	"2018"	"2018"	"North Carolina"	"37"	16211	1207036	1343.0
	"2018"	"2018"	"North Dakota"	"38"	930	83625	1112.1
	"2018"	"2018"	"Ohio"	"39"	20717	1445153	1433.6
	"2018"	"2018"	"Oklahoma"	"40"	7496	437845	1712.0
	"2018"	"2018"	"Oregon"	"41"	6059	527724	1148.1
	"2018"	"2018"	"Pennsylvania"	"42"	19946	1625908	1226.8
	"2018"	"2018"	"Rhode Island"	"44"	1464	129909	1126.9
	"2018"	"2018"	"South Carolina"	"45"	9263	635823	1456.9
	"2018"	"2018"	"South Dakota"	"46"	1226	108110	1134.0
	"2018"	"2018"	"Tennessee"	"47"	12994	796557	1631.3
	"2018"	"2018"	"Texas"	"48"	35891	2747844	1306.2
	"2018"	"2018"	"Utah"	"49"	2684	264301	1015.5
	"2018"	"2018"	"Vermont"	"50"	869	89128	975.0
	"2018"	"2018"	"Virginia"	"51"	11431	956632	1194.9
	"2018"	"2018"	"Washington"	"53"	9523	870884	1093.5
	"2018"	"2018"	"West Virginia"	"54"	4305	250312	1719.9
	"2018"	"2018"	"Wisconsin"	"55"	7913	724001	1093.0
	"2018"	"2018"	"Wyoming"	"56"	855	74038	1154.8
"Total"	"2018"	"2018"			465119	37418544	1243.0
	"2019"	"2019"	"Alabama"	"01"	10166	596795	1703.4
	"2019"	"2019"	"Alaska"	"02"	951	81378	1168.6
	"2019"	"2019"	"Arizona"	"04"	9539	832562	1145.7
	"2019"	"2019"	"Arkansas"	"05"	6016	352933	1704.6
	"2019"	"2019"	"California"	"06"	42203	4167730	1012.6
	"2019"	"2019"	"Colorado"	"08"	6434	644332	998.6
	"2019"	"2019"	"Connecticut"	"09"	4326	440571	981.9
	"2019"	"2019"	"Delaware"	"10"	1515	129837	1166.8
	"2019"	"2019"	"District of Columbia"	"11"	973	61503	1582.0
	"2019"	"2019"	"Florida"	"12"	32462	2704729	1200.2
	"2019"	"2019"	"Georgia"	"13"	16266	1127493	1442.7
	"2019"	"2019"	"Hawaii"	"15"	1765	172217	1024.9
	"2019"	"2019"	"Idaho"	"16"	2200	206703	1064.3
	"2019"	"2019"	"Illinois"	"17"	17642	1465861	1203.5
	"2019"	"2019"	"Indiana"	"18"	11296	784826	1439.3
	"2019"	"2019"	"Iowa"	"19"	4686	381748	1227.5
	"2019"	"2019"	"Kansas"	"20"	4427	337364	1312.2
	"2019"	"2019"	"Kentucky"	"21"	9100	540089	1684.9
	"2019"	"2019"	"Louisiana"	"22"	8648	545247	1586.1
	"2019"	"2019"	"Maine"	"23"	2408	199413	1207.5
	"2019"	"2019"	"Maryland"	"24"	8380	699352	1198.3
	"2019"	"2019"	"Massachusetts"	"25"	8269	825957	1001.1
	"2019"	"2019"	"Michigan"	"26"	16819	1275763	1318.3
	"2019"	"2019"	"Minnesota"	"27"	6601	669132	986.5
	"2019"	"2019"	"Mississippi"	"28"	6465	349208	1851.3
	"2019"	"2019"	"Missouri"	"29"	10579	743993	1421.9
	"2019"	"2019"	"Montana"	"30"	1677	147710	1135.3
	"2019"	"2019"	"Nebraska"	"31"	2493	220274	1131.8
	"2019"	"2019"	"Nevada"	"32"	4733	349747	1353.3
	"2019"	"2019"	"New Hampshire"	"33"	1947	189206	1029.0
	"2019"	"2019"	"New Jersey"	"34"	10778	1042503	1033.9
	"2019"	"2019"	"New Mexico"	"35"	3248	258580	1256.1
	"2019"	"2019"	"New York"	"36"	23819	2280456	1044.5
	"2019"	"2019"	"North Carolina"	"37"	16469	1232675	1336.0
	"2019"	"2019"	"North Dakota"	"38"	1003	85275	1176.2
	"2019"	"2019"	"Ohio"	"39"	20905	1463312	1428.6
	"2019"	"2019"	"Oklahoma"	"40"	7555	444890	1698.2
	"2019"	"2019"	"Oregon"	"41"	6129	530806	1154.7
	"2019"	"2019"	"Pennsylvania"	"42"	20055	1650489	1215.1
	"2019"	"2019"	"Rhode Island"	"44"	1432	132420	1081.4
	"2019"	"2019"	"South Carolina"	"45"	9305	648375	1435.1
	"2019"	"2019"	"South Dakota"	"46"	1240	110731	1119.8
	"2019"	"2019"	"Tennessee"	"47"	13212	808164	1634.8
	"2019"	"2019"	"Texas"	"48"	36466	2814539	1295.6
	"2019"	"2019"	"Utah"	"49"	2683	271809	987.1
	"2019"	"2019"	"Vermont"	"50"	968	89837	1077.5
	"2019"	"2019"	"Virginia"	"51"	11667	970902	1201.7
	"2019"	"2019"	"Washington"	"53"	9602	883145	1087.3
	"2019"	"2019"	"West Virginia"	"54"	4275	248884	1717.7
	"2019"	"2019"	"Wisconsin"	"55"	8220	739394	1111.7
	"2019"	"2019"	"Wyoming"	"56"	879	75288	1167.5
"Total"	"2019"	"2019"			470896	38026147	1238.3
	"2020"	"2020"	"Alabama"	"01"	12143	606548	2002.0
	"2020"	"2020"	"Alaska"	"02"	1013	82489	1228.0
	"2020"	"2020"	"Arizona"	"04"	12354	858559	1438.9
	"2020"	"2020"	"Arkansas"	"05"	6881	358046	1921.8
	"2020"	"2020"	"California"	"06"	51903	4214095	1231.7
	"2020"	"2020"	"Colorado"	"08"	7515	655252	1146.9
