"Notes","Month","Month Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01","Alabama","01",199,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Alaska","02",20,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Arizona","04",193,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Arkansas","05",92,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","California","06",814,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Colorado","08",136,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Connecticut","09",58,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Delaware","10",18,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","District of Columbia","11",17,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Florida","12",468,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Georgia","13",288,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Hawaii","15",28,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Idaho","16",34,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Illinois","17",339,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Indiana","18",234,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Iowa","19",72,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Kansas","20",77,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Kentucky","21",154,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Louisiana","22",155,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Maine","23",33,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Maryland","24",157,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Massachusetts","25",123,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Michigan","26",272,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Minnesota","27",106,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Mississippi","28",146,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Missouri","29",175,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Montana","30",22,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Nebraska","31",42,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Nevada","32",100,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Hampshire","33",26,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Jersey","34",176,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Mexico","35",87,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New York","36",392,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","North Carolina","37",293,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","North Dakota","38",18,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Ohio","39",344,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Oklahoma","40",140,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Oregon","41",71,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Pennsylvania","42",339,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Rhode Island","44",16,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","South Carolina","45",156,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","South Dakota","46",19,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Tennessee","47",231,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Texas","48",705,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Utah","49",65,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Vermont","50",11,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Virginia","51",208,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Washington","53",157,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","West Virginia","54",81,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Wisconsin","55",117,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Wyoming","56",12,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Alabama","01",149,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Alaska","02",11,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Arizona","04",166,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Arkansas","05",85,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","California","06",591,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Colorado","08",79,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Connecticut","09",54,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Delaware","10",18,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","District of Columbia","11",14,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Florida","12",399,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Georgia","13",276,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Hawaii","15",24,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Idaho","16",26,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Illinois","17",248,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Indiana","18",170,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Iowa","19",58,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Kansas","20",48,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Kentucky","21",115,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Louisiana","22",117,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Maine","23",30,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Maryland","24",92,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Massachusetts","25",84,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Michigan","26",187,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Minnesota","27",76,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Mississippi","28",82,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Missouri","29",113,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Montana","30",15,Not Applicable,Not Applicable
