"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2018","2018/01",25250,Not Applicable,Not Applicable
,"Feb., 2018","2018/02",21433,Not Applicable,Not Applicable
,"Mar., 2018","2018/03",22599,Not Applicable,Not Applicable
,"Apr., 2018","2018/04",21177,Not Applicable,Not Applicable
,"May, 2018","2018/05",21314,Not Applicable,Not Applicable
,"Jun., 2018","2018/06",21032,Not Applicable,Not Applicable
,"Jul., 2018","2018/07",21499,Not Applicable,Not Applicable
,"Aug., 2018","2018/08",21371,Not Applicable,Not Applicable
,"Sep., 2018","2018/09",20525,Not Applicable,Not Applicable
,"Oct., 2018","2018/10",21344,Not Applicable,Not Applicable
,"Nov., 2018","2018/11",20990,Not Applicable,Not Applicable
,"Dec., 2018","2018/12",22393,Not Applicable,Not Applicable
,"Jan., 2019","2019/01",23066,Not Applicable,Not Applicable
,"Feb., 2019","2019/02",20490,Not Applicable,Not Applicable
,"Mar., 2019","2019/03",22548,Not Applicable,Not Applicable
,"Apr., 2019","2019/04",20916,Not Applicable,Not Applicable
,"May, 2019","2019/05",21348,Not Applicable,Not Applicable
,"Jun., 2019","2019/06",20500,Not Applicable,Not Applicable
,"Jul., 2019","2019/07",21423,Not Applicable,Not Applicable
,"Aug., 2019","2019/08",20519,Not Applicable,Not Applicable
,"Sep., 2019","2019/09",20188,Not Applicable,Not Applicable
,"Oct., 2019","2019/10",20842,Not Applicable,Not Applicable
,"Nov., 2019","2019/11",20999,Not Applicable,Not Applicable
,"Dec., 2019","2019/12",22268,Not Applicable,Not Applicable
,"Jan., 2020","2020/01",22877,Not Applicable,Not Applicable
,"Feb., 2020","2020/02",21224,Not Applicable,Not Applicable
,"Mar., 2020","2020/03",23308,Not Applicable,Not Applicable
,"Apr., 2020","2020/04",27228,Not Applicable,Not Applicable
,"May, 2020","2020/05",25116,Not Applicable,Not Applicable
,"Jun., 2020","2020/06",23583,Not Applicable,Not Applicable
,"Jul., 2020","2020/07",26352,Not Applicable,Not Applicable
,"Aug., 2020","2020/08",25521,Not Applicable,Not Applicable
,"Sep., 2020","2020/09",23358,Not Applicable,Not Applicable
,"Oct., 2020","2020/10",24116,Not Applicable,Not Applicable
,"Nov., 2020","2020/11",25156,Not Applicable,Not Applicable
,"Dec., 2020","2020/12",30100,Not Applicable,Not Applicable
,"Jan., 2021","2021/01",31579,Not Applicable,Not Applicable
,"Feb., 2021","2021/02",25144,Not Applicable,Not Applicable
,"Mar., 2021","2021/03",24937,Not Applicable,Not Applicable
,"Apr., 2021","2021/04",24411,Not Applicable,Not Applicable
,"May, 2021","2021/05",24495,Not Applicable,Not Applicable
,"Jun., 2021","2021/06",23166,Not Applicable,Not Applicable
,"Jul., 2021","2021/07",24196,Not Applicable,Not Applicable
,"Aug., 2021","2021/08",31307,Not Applicable,Not Applicable
,"Sep., 2021","2021/09",33063,Not Applicable,Not Applicable
,"Oct., 2021","2021/10",29390,Not Applicable,Not Applicable
,"Nov., 2021","2021/11",26324,Not Applicable,Not Applicable
,"Dec., 2021","2021/12",29489,Not Applicable,Not Applicable
"Total",,,1141474,Not Applicable,Not Applicable
