"Notes","Month","Month Code","State","State Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01","Alabama","01",4126,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Alaska","02",224,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Arizona","04",3873,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Arkansas","05",2716,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","California","06",21554,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Colorado","08",2377,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Connecticut","09",2978,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Delaware","10",631,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","District of Columbia","11",570,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Florida","12",15192,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Georgia","13",5915,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Hawaii","15",776,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Idaho","16",785,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Illinois","17",10521,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Indiana","18",5348,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Iowa","19",2665,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Kansas","20",2234,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Kentucky","21",3639,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Louisiana","22",3804,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Maine","23",1147,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Maryland","24",3899,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Massachusetts","25",5428,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Michigan","26",8142,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Minnesota","27",3650,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Mississippi","28",2496,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Missouri","29",5007,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Montana","30",706,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Nebraska","31",1446,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Nevada","32",1454,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Hampshire","33",916,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Jersey","34",7878,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New Mexico","35",1277,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","New York","36",16751,Not Applicable,Not Applicable
