"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2018","2018","Alabama","01",2409,1272754,189.3
,"2018","2018","Alaska","02",363,223537,162.4
,"2018","2018","Arizona","04",2850,1936908,147.1
,"2018","2018","Arkansas","05",1315,789899,166.5
,"2018","2018","California","06",10804,11510579,93.9
,"2018","2018","Colorado","08",2023,1687994,119.8
,"2018","2018","Connecticut","09",1074,906382,118.5
,"2018","2018","Delaware","10",448,246262,181.9
,"2018","2018","District of Columbia","11",306,279223,109.6
,"2018","2018","Florida","12",7707,5376660,143.3
,"2018","2018","Georgia","13",3895,2895126,134.5
,"2018","2018","Hawaii","15",360,390753,92.1
,"2018","2018","Idaho","16",570,461659,123.5
,"2018","2018","Illinois","17",4340,3471804,125.0
,"2018","2018","Indiana","18",2709,1774570,152.7
,"2018","2018","Iowa","19",802,827597,96.9
,"2018","2018","Kansas","20",1020,785876,129.8
,"2018","2018","Kentucky","21",2107,1169682,180.1
,"2018","2018","Louisiana","22",2315,1290177,179.4
,"2018","2018","Maine","23",438,313527,139.7
,"2018","2018","Maryland","24",2500,1618564,154.5
,"2018","2018","Massachusetts","25",2285,1927061,118.6
,"2018","2018","Michigan","26",3847,2590968,148.5
,"2018","2018","Minnesota","27",1402,1504680,93.2
,"2018","2018","Mississippi","28",1475,790936,186.5
,"2018","2018","Missouri","29",2887,1627075,177.4
,"2018","2018","Montana","30",394,277370,142.0
,"2018","2018","Nebraska","31",512,521242,98.2
,"2018","2018","Nevada","32",1079,838274,128.7
,"2018","2018","New Hampshire","33",484,338604,142.9
,"2018","2018","New Jersey","34",3057,2288356,133.6
,"2018","2018","New Mexico","35",1136,558976,203.2
,"2018","2018","New York","36",5155,5454194,94.5
,"2018","2018","North Carolina","37",4063,2749623,147.8
,"2018","2018","North Dakota","38",288,228274,126.2
,"2018","2018","Ohio","39",5111,3028387,168.8
,"2018","2018","Oklahoma","40",1633,1078318,151.4
,"2018","2018","Oregon","41",1153,1156606,99.7
,"2018","2018","Pennsylvania","42",5293,3298921,160.4
,"2018","2018","Rhode Island","44",301,288252,104.4
,"2018","2018","South Carolina","45",2303,1322038,174.2
,"2018","2018","South Dakota","46",303,231687,130.8
,"2018","2018","Tennessee","47",3186,1809607,176.1
,"2018","2018","Texas","48",9291,8265698,112.4
,"2018","2018","Utah","49",1065,957173,111.3
,"2018","2018","Vermont","50",228,156888,145.3
,"2018","2018","Virginia","51",2707,2347752,115.3
,"2018","2018","Washington","53",2176,2170764,100.2
,"2018","2018","West Virginia","54",988,437686,225.7
,"2018","2018","Wisconsin","55",1846,1505095,122.7
,"2018","2018","Wyoming","56",232,154902,149.8
"Total","2018","2018",,,116235,89134940,130.4
,"2019","2019","Alabama","01",2355,1273466,184.9
,"2019","2019","Alaska","02",421,221292,190.2
,"2019","2019","Arizona","04",2991,1969556,151.9
,"2019","2019","Arkansas","05",1258,789311,159.4
,"2019","2019","California","06",11296,11480805,98.4
,"2019","2019","Colorado","08",2140,1716636,124.7
,"2019","2019","Connecticut","09",1141,907815,125.7
,"2019","2019","Delaware","10",475,245608,193.4
,"2019","2019","District of Columbia","11",310,279746,110.8
,"2019","2019","Florida","12",7976,5394285,147.9
,"2019","2019","Georgia","13",3904,2919659,133.7
,"2019","2019","Hawaii","15",393,385516,101.9
,"2019","2019","Idaho","16",504,471157,107.0
,"2019","2019","Illinois","17",4243,3438028,123.4
,"2019","2019","Indiana","18",2774,1790601,154.9
,"2019","2019","Iowa","19",884,824634,107.2
