"Notes"	"Year"	"Year Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"Alabama"	"01"	1151	344000	334.6
	"1999"	"1999"	"Alaska"	"02"	123	59162	207.9
	"1999"	"1999"	"Arizona"	"04"	961	368155	261.0
	"1999"	"1999"	"Arkansas"	"05"	575	194986	294.9
	"1999"	"1999"	"California"	"06"	5436	2631815	206.5
	"1999"	"1999"	"Colorado"	"08"	732	367106	199.4
	"1999"	"1999"	"Connecticut"	"09"	504	286444	176.0
	"1999"	"1999"	"Delaware"	"10"	176	61972	284.0
	"1999"	"1999"	"District of Columbia"	"11"	239	41649	573.8
	"1999"	"1999"	"Florida"	"12"	3319	1196187	277.5
	"1999"	"1999"	"Georgia"	"13"	1784	642115	277.8
	"1999"	"1999"	"Hawaii"	"15"	191	95723	199.5
	"1999"	"1999"	"Idaho"	"16"	163	97538	167.1
	"1999"	"1999"	"Illinois"	"17"	2324	977421	237.8
	"1999"	"1999"	"Indiana"	"18"	1032	479433	215.3
	"1999"	"1999"	"Iowa"	"19"	393	226687	173.4
	"1999"	"1999"	"Kansas"	"20"	402	212236	189.4
	"1999"	"1999"	"Kentucky"	"21"	819	318015	257.5
	"1999"	"1999"	"Louisiana"	"22"	1124	347893	323.1
	"1999"	"1999"	"Maine"	"23"	184	108096	170.2
	"1999"	"1999"	"Maryland"	"24"	1187	444074	267.3
	"1999"	"1999"	"Massachusetts"	"25"	1014	515100	196.9
	"1999"	"1999"	"Michigan"	"26"	2021	807841	250.2
	"1999"	"1999"	"Minnesota"	"27"	649	404383	160.5
	"1999"	"1999"	"Mississippi"	"28"	776	211168	367.5
	"1999"	"1999"	"Missouri"	"29"	1101	437805	251.5
	"1999"	"1999"	"Montana"	"30"	169	75619	223.5
	"1999"	"1999"	"Nebraska"	"31"	245	133007	184.2
	"1999"	"1999"	"Nevada"	"32"	400	151337	264.3
	"1999"	"1999"	"New Hampshire"	"33"	181	109702	165.0
	"1999"	"1999"	"New Jersey"	"34"	1617	697929	231.7
	"1999"	"1999"	"New Mexico"	"35"	380	140390	270.7
	"1999"	"1999"	"New York"	"36"	3412	1492389	228.6
	"1999"	"1999"	"North Carolina"	"37"	1618	623687	259.4
	"1999"	"1999"	"North Dakota"	"38"	96	51351	186.9
	"1999"	"1999"	"Ohio"	"39"	2143	919604	233.0
	"1999"	"1999"	"Oklahoma"	"40"	751	262529	286.1
	"1999"	"1999"	"Oregon"	"41"	547	273153	200.3
	"1999"	"1999"	"Pennsylvania"	"42"	2273	993222	228.9
	"1999"	"1999"	"Rhode Island"	"44"	163	83913	194.2
	"1999"	"1999"	"South Carolina"	"45"	972	307600	316.0
	"1999"	"1999"	"South Dakota"	"46"	123	58288	211.0
	"1999"	"1999"	"Tennessee"	"47"	1330	445882	298.3
	"1999"	"1999"	"Texas"	"48"	3804	1603808	237.2
	"1999"	"1999"	"Utah"	"49"	305	147706	206.5
	"1999"	"1999"	"Vermont"	"50"	90	52562	171.2
	"1999"	"1999"	"Virginia"	"51"	1276	580535	219.8
	"1999"	"1999"	"Washington"	"53"	934	490566	190.4
	"1999"	"1999"	"West Virginia"	"54"	406	143766	282.4
	"1999"	"1999"	"Wisconsin"	"55"	743	435951	170.4
	"1999"	"1999"	"Wyoming"	"56"	94	42628	220.5
"Total"	"1999"	"1999"			52452	22194128	236.3
	"2000"	"2000"	"Alabama"	"01"	1127	345212	326.5
	"2000"	"2000"	"Alaska"	"02"	135	58326	231.5
	"2000"	"2000"	"Arizona"	"04"	1017	376117	270.4
	"2000"	"2000"	"Arkansas"	"05"	623	197787	315.0
	"2000"	"2000"	"California"	"06"	5583	2670598	209.1
	"2000"	"2000"	"Colorado"	"08"	768	370731	207.2
	"2000"	"2000"	"Connecticut"	"09"	586	290183	201.9
	"2000"	"2000"	"Delaware"	"10"	211	62947	335.2
	"2000"	"2000"	"District of Columbia"	"11"	242	41728	579.9
	"2000"	"2000"	"Florida"	"12"	3467	1224207	283.2
	"2000"	"2000"	"Georgia"	"13"	1813	654773	276.9
	"2000"	"2000"	"Hawaii"	"15"	190	95242	199.5
	"2000"	"2000"	"Idaho"	"16"	184	98055	187.6
	"2000"	"2000"	"Illinois"	"17"	2327	986984	235.8
	"2000"	"2000"	"Indiana"	"18"	1109	482496	229.8
	"2000"	"2000"	"Iowa"	"19"	398	227302	175.1
	"2000"	"2000"	"Kansas"	"20"	435	212802	204.4
	"2000"	"2000"	"Kentucky"	"21"	888	320734	276.9
	"2000"	"2000"	"Louisiana"	"22"	1098	348838	314.8
	"2000"	"2000"	"Maine"	"23"	189	108831	173.7
	"2000"	"2000"	"Maryland"	"24"	1168	451368	258.8
	"2000"	"2000"	"Massachusetts"	"25"	1028	522402	196.8
	"2000"	"2000"	"Michigan"	"26"	2018	811006	248.8
	"2000"	"2000"	"Minnesota"	"27"	661	411692	160.6
	"2000"	"2000"	"Mississippi"	"28"	776	213063	364.2
	"2000"	"2000"	"Missouri"	"29"	1084	444319	244.0
	"2000"	"2000"	"Montana"	"30"	133	75361	176.5
	"2000"	"2000"	"Nebraska"	"31"	229	133807	171.1
	"2000"	"2000"	"Nevada"	"32"	430	156051	275.6
	"2000"	"2000"	"New Hampshire"	"33"	190	111525	170.4
	"2000"	"2000"	"New Jersey"	"34"	1566	707182	221.4
	"2000"	"2000"	"New Mexico"	"35"	391	141631	276.1
	"2000"	"2000"	"New York"	"36"	3335	1508215	221.1
	"2000"	"2000"	"North Carolina"	"37"	1644	631680	260.3
	"2000"	"2000"	"North Dakota"	"38"	89	51013	174.5
	"2000"	"2000"	"Ohio"	"39"	2175	921545	236.0
	"2000"	"2000"	"Oklahoma"	"40"	779	264391	294.6
	"2000"	"2000"	"Oregon"	"41"	554	270823	204.6
	"2000"	"2000"	"Pennsylvania"	"42"	2360	996676	236.8
	"2000"	"2000"	"Rhode Island"	"44"	180	84946	211.9
	"2000"	"2000"	"South Carolina"	"45"	1019	310566	328.1
	"2000"	"2000"	"South Dakota"	"46"	95	58799	161.6
	"2000"	"2000"	"Tennessee"	"47"	1367	449200	304.3
	"2000"	"2000"	"Texas"	"48"	3967	1633355	242.9
	"2000"	"2000"	"Utah"	"49"	279	148841	187.4
	"2000"	"2000"	"Vermont"	"50"	111	52513	211.4
	"2000"	"2000"	"Virginia"	"51"	1328	589880	225.1
	"2000"	"2000"	"Washington"	"53"	935	491137	190.4
	"2000"	"2000"	"West Virginia"	"54"	401	142433	281.5
	"2000"	"2000"	"Wisconsin"	"55"	869	440267	197.4
	"2000"	"2000"	"Wyoming"	"56"	107	42283	253.1
"Total"	"2000"	"2000"			53658	22441863	239.1
	"2001"	"2001"	"Alabama"	"01"	1147	347133	330.4
	"2001"	"2001"	"Alaska"	"02"	148	58021	255.1
	"2001"	"2001"	"Arizona"	"04"	1028	388232	264.8
	"2001"	"2001"	"Arkansas"	"05"	617	200122	308.3
	"2001"	"2001"	"California"	"06"	5566	2729412	203.9
	"2001"	"2001"	"Colorado"	"08"	819	378924	216.1
	"2001"	"2001"	"Connecticut"	"09"	599	295329	202.8
	"2001"	"2001"	"Delaware"	"10"	190	64177	296.1
	"2001"	"2001"	"District of Columbia"	"11"	244	41977	581.3
	"2001"	"2001"	"Florida"	"12"	3490	1268344	275.2
	"2001"	"2001"	"Georgia"	"13"	1942	674368	288.0
	"2001"	"2001"	"Hawaii"	"15"	185	95087	194.6
	"2001"	"2001"	"Idaho"	"16"	200	99609	200.8
	"2001"	"2001"	"Illinois"	"17"	2306	998028	231.1
	"2001"	"2001"	"Indiana"	"18"	1112	487812	228.0
	"2001"	"2001"	"Iowa"	"19"	390	228482	170.7
