"Notes"	"Month"	"Month Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"Jan., 2018"	"2018/01"	"Alabama"	"01"	530	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Alaska"	"02"	51	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Arizona"	"04"	396	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Arkansas"	"05"	256	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"California"	"06"	1922	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Colorado"	"08"	273	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Connecticut"	"09"	193	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Delaware"	"10"	66	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"District of Columbia"	"11"	50	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Florida"	"12"	1360	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Georgia"	"13"	743	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Hawaii"	"15"	67	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Idaho"	"16"	89	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Illinois"	"17"	774	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Indiana"	"18"	508	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Iowa"	"19"	172	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Kansas"	"20"	178	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Kentucky"	"21"	428	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Louisiana"	"22"	411	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Maine"	"23"	84	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Maryland"	"24"	335	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Massachusetts"	"25"	346	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Michigan"	"26"	729	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Minnesota"	"27"	281	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Mississippi"	"28"	303	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Missouri"	"29"	499	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Montana"	"30"	41	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Nebraska"	"31"	107	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Nevada"	"32"	197	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"New Hampshire"	"33"	89	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"New Jersey"	"34"	473	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"New Mexico"	"35"	124	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"New York"	"36"	1056	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"North Carolina"	"37"	685	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"North Dakota"	"38"	21	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Ohio"	"39"	942	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Oklahoma"	"40"	333	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Oregon"	"41"	255	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Pennsylvania"	"42"	858	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Rhode Island"	"44"	61	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"South Carolina"	"45"	403	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"South Dakota"	"46"	33	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Tennessee"	"47"	588	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Texas"	"48"	1679	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Utah"	"49"	111	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Vermont"	"50"	38	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Virginia"	"51"	509	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Washington"	"53"	404	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"West Virginia"	"54"	213	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Wisconsin"	"55"	351	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Wyoming"	"56"	42	Not Applicable	Not Applicable
"Total"	"Jan., 2018"	"2018/01"			20657	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Alabama"	"01"	384	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Alaska"	"02"	25	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Arizona"	"04"	317	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Arkansas"	"05"	221	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"California"	"06"	1592	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Colorado"	"08"	213	Not Applicable	Not Applicable
