"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2018","2018/01",2385,Not Applicable,Not Applicable
,"Feb., 2018","2018/02",2016,Not Applicable,Not Applicable
,"Mar., 2018","2018/03",2244,Not Applicable,Not Applicable
,"Apr., 2018","2018/04",2284,Not Applicable,Not Applicable
,"May, 2018","2018/05",2364,Not Applicable,Not Applicable
,"Jun., 2018","2018/06",2382,Not Applicable,Not Applicable
,"Jul., 2018","2018/07",2445,Not Applicable,Not Applicable
,"Aug., 2018","2018/08",2370,Not Applicable,Not Applicable
,"Sep., 2018","2018/09",2310,Not Applicable,Not Applicable
,"Oct., 2018","2018/10",2281,Not Applicable,Not Applicable
,"Nov., 2018","2018/11",2190,Not Applicable,Not Applicable
,"Dec., 2018","2018/12",2190,Not Applicable,Not Applicable
,"Jan., 2019","2019/01",2106,Not Applicable,Not Applicable
,"Feb., 2019","2019/02",1981,Not Applicable,Not Applicable
,"Mar., 2019","2019/03",2258,Not Applicable,Not Applicable
,"Apr., 2019","2019/04",2190,Not Applicable,Not Applicable
,"May, 2019","2019/05",2220,Not Applicable,Not Applicable
,"Jun., 2019","2019/06",2269,Not Applicable,Not Applicable
,"Jul., 2019","2019/07",2409,Not Applicable,Not Applicable
,"Aug., 2019","2019/08",2410,Not Applicable,Not Applicable
,"Sep., 2019","2019/09",2212,Not Applicable,Not Applicable
,"Oct., 2019","2019/10",2310,Not Applicable,Not Applicable
,"Nov., 2019","2019/11",2273,Not Applicable,Not Applicable
,"Dec., 2019","2019/12",2331,Not Applicable,Not Applicable
,"Jan., 2020","2020/01",2214,Not Applicable,Not Applicable
,"Feb., 2020","2020/02",2212,Not Applicable,Not Applicable
,"Mar., 2020","2020/03",2514,Not Applicable,Not Applicable
,"Apr., 2020","2020/04",2776,Not Applicable,Not Applicable
,"May, 2020","2020/05",2906,Not Applicable,Not Applicable
,"Jun., 2020","2020/06",2966,Not Applicable,Not Applicable
,"Jul., 2020","2020/07",3112,Not Applicable,Not Applicable
,"Aug., 2020","2020/08",2980,Not Applicable,Not Applicable
,"Sep., 2020","2020/09",2701,Not Applicable,Not Applicable
,"Oct., 2020","2020/10",2790,Not Applicable,Not Applicable
,"Nov., 2020","2020/11",2689,Not Applicable,Not Applicable
,"Dec., 2020","2020/12",2836,Not Applicable,Not Applicable
,"Jan., 2021","2021/01",2993,Not Applicable,Not Applicable
,"Feb., 2021","2021/02",2490,Not Applicable,Not Applicable
,"Mar., 2021","2021/03",2807,Not Applicable,Not Applicable
,"Apr., 2021","2021/04",2776,Not Applicable,Not Applicable
,"May, 2021","2021/05",2943,Not Applicable,Not Applicable
,"Jun., 2021","2021/06",2842,Not Applicable,Not Applicable
,"Jul., 2021","2021/07",2963,Not Applicable,Not Applicable
,"Aug., 2021","2021/08",3440,Not Applicable,Not Applicable
,"Sep., 2021","2021/09",3315,Not Applicable,Not Applicable
,"Oct., 2021","2021/10",3060,Not Applicable,Not Applicable
,"Nov., 2021","2021/11",2720,Not Applicable,Not Applicable
,"Dec., 2021","2021/12",2846,Not Applicable,Not Applicable
"Total",,,122321,Not Applicable,Not Applicable
